"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2022/06/30","北海道","札幌市",1961575,897956,45.8,"2021/01/01","2022/06/30",11002
"2022/06/30","北海道","函館市",251891,98878,39.3,"2021/01/01","2022/06/30",12025
"2022/06/30","北海道","小樽市",112450,45013,40.0,"2021/01/01","2022/06/30",12033
"2022/06/30","北海道","旭川市",331397,131100,39.6,"2021/01/01","2022/06/30",12041
"2022/06/30","北海道","室蘭市",81579,37278,45.7,"2021/01/01","2022/06/30",12050
"2022/06/30","北海道","釧路市",165667,75948,45.8,"2021/01/01","2022/06/30",12068
"2022/06/30","北海道","帯広市",165670,60987,36.8,"2021/01/01","2022/06/30",12076
"2022/06/30","北海道","北見市",115435,44734,38.8,"2021/01/01","2022/06/30",12084
"2022/06/30","北海道","夕張市",7430,2593,34.9,"2021/01/01","2022/06/30",12092
"2022/06/30","北海道","岩見沢市",79352,32912,41.5,"2021/01/01","2022/06/30",12106
"2022/06/30","北海道","網走市",34640,12007,34.7,"2021/01/01","2022/06/30",12114
"2022/06/30","北海道","留萌市",20257,7958,39.3,"2021/01/01","2022/06/30",12122
"2022/06/30","北海道","苫小牧市",170205,76824,45.1,"2021/01/01","2022/06/30",12131
"2022/06/30","北海道","稚内市",33032,14293,43.3,"2021/01/01","2022/06/30",12149
"2022/06/30","北海道","美唄市",20504,7515,36.7,"2021/01/01","2022/06/30",12157
"2022/06/30","北海道","芦別市",12774,5070,39.7,"2021/01/01","2022/06/30",12165
"2022/06/30","北海道","江別市",119815,48881,40.8,"2021/01/01","2022/06/30",12173
"2022/06/30","北海道","赤平市",9642,3717,38.6,"2021/01/01","2022/06/30",12181
"2022/06/30","北海道","紋別市",21317,7042,33.0,"2021/01/01","2022/06/30",12190
"2022/06/30","北海道","士別市",18134,7386,40.7,"2021/01/01","2022/06/30",12203
"2022/06/30","北海道","名寄市",27059,11264,41.6,"2021/01/01","2022/06/30",12211
"2022/06/30","北海道","三笠市",8148,3473,42.6,"2021/01/01","2022/06/30",12220
"2022/06/30","北海道","根室市",24858,8685,34.9,"2021/01/01","2022/06/30",12238
"2022/06/30","北海道","千歳市",97942,54886,56.0,"2021/01/01","2022/06/30",12246
"2022/06/30","北海道","滝川市",39264,19184,48.9,"2021/01/01","2022/06/30",12254
"2022/06/30","北海道","砂川市",16505,7773,47.1,"2021/01/01","2022/06/30",12262
"2022/06/30","北海道","歌志内市",3019,1032,34.2,"2021/01/01","2022/06/30",12271
"2022/06/30","北海道","深川市",20085,6896,34.3,"2021/01/01","2022/06/30",12289
"2022/06/30","北海道","富良野市",21071,8642,41.0,"2021/01/01","2022/06/30",12297
"2022/06/30","北海道","登別市",46833,19892,42.5,"2021/01/01","2022/06/30",12301
"2022/06/30","北海道","恵庭市",70097,34709,49.5,"2021/01/01","2022/06/30",12319
"2022/06/30","北海道","伊達市",33406,14098,42.2,"2021/01/01","2022/06/30",12335
"2022/06/30","北海道","北広島市",58130,23286,40.1,"2021/01/01","2022/06/30",12343
"2022/06/30","北海道","石狩市",58282,23198,39.8,"2021/01/01","2022/06/30",12351
"2022/06/30","北海道","北斗市",45657,16694,36.6,"2021/01/01","2022/06/30",12360
"2022/06/30","北海道","石狩郡当別町",15618,5896,37.8,"2021/01/01","2022/06/30",13030
"2022/06/30","北海道","石狩郡新篠津村",2979,963,32.3,"2021/01/01","2022/06/30",13048
"2022/06/30","北海道","松前郡松前町",6753,3166,46.9,"2021/01/01","2022/06/30",13315
"2022/06/30","北海道","松前郡福島町",3859,1948,50.5,"2021/01/01","2022/06/30",13323
"2022/06/30","北海道","上磯郡知内町",4198,1373,32.7,"2021/01/01","2022/06/30",13331
"2022/06/30","北海道","上磯郡木古内町",3956,1233,31.2,"2021/01/01","2022/06/30",13340
"2022/06/30","北海道","亀田郡七飯町",28072,10097,36.0,"2021/01/01","2022/06/30",13374
"2022/06/30","北海道","茅部郡鹿部町",3811,1438,37.7,"2021/01/01","2022/06/30",13439
"2022/06/30","北海道","茅部郡森町",14849,5199,35.0,"2021/01/01","2022/06/30",13455
"2022/06/30","北海道","二海郡八雲町",15673,5341,34.1,"2021/01/01","2022/06/30",13463
"2022/06/30","北海道","山越郡長万部町",5111,1487,29.1,"2021/01/01","2022/06/30",13471
"2022/06/30","北海道","檜山郡江差町",7310,2556,35.0,"2021/01/01","2022/06/30",13617
"2022/06/30","北海道","檜山郡上ノ国町",4615,1316,28.5,"2021/01/01","2022/06/30",13625
"2022/06/30","北海道","檜山郡厚沢部町",3701,912,24.6,"2021/01/01","2022/06/30",13633
"2022/06/30","北海道","爾志郡乙部町",3520,804,22.8,"2021/01/01","2022/06/30",13641
