"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2021/04/01","北海道","枝幸郡枝幸町",8027,2077,25.9,"2020/01/01","2021/04/01",15148
"2021/04/01","北海道","天塩郡豊富町",3891,951,24.4,"2020/01/01","2021/04/01",15164
"2021/04/01","北海道","礼文郡礼文町",2477,490,19.8,"2020/01/01","2021/04/01",15172
"2021/04/01","北海道","利尻郡利尻町",2001,463,23.1,"2020/01/01","2021/04/01",15181
"2021/04/01","北海道","利尻郡利尻富士町",2432,651,26.8,"2020/01/01","2021/04/01",15199
"2021/04/01","北海道","天塩郡幌延町",2294,592,25.8,"2020/01/01","2021/04/01",15202
"2021/04/01","北海道","網走郡美幌町",19233,4090,21.3,"2020/01/01","2021/04/01",15431
"2021/04/01","北海道","網走郡津別町",4597,679,14.8,"2020/01/01","2021/04/01",15440
"2021/04/01","北海道","斜里郡斜里町",11530,2956,25.6,"2020/01/01","2021/04/01",15458
"2021/04/01","北海道","斜里郡清里町",4005,688,17.2,"2020/01/01","2021/04/01",15466
"2021/04/01","北海道","斜里郡小清水町",4800,1017,21.2,"2020/01/01","2021/04/01",15474
"2021/04/01","北海道","常呂郡訓子府町",4889,847,17.3,"2020/01/01","2021/04/01",15491
"2021/04/01","北海道","常呂郡置戸町",2837,615,21.7,"2020/01/01","2021/04/01",15504
"2021/04/01","北海道","常呂郡佐呂間町",5111,816,16.0,"2020/01/01","2021/04/01",15521
"2021/04/01","北海道","紋別郡遠軽町",19677,3732,19.0,"2020/01/01","2021/04/01",15555
"2021/04/01","北海道","紋別郡湧別町",8664,1324,15.3,"2020/01/01","2021/04/01",15598
"2021/04/01","北海道","紋別郡滝上町",2544,478,18.8,"2020/01/01","2021/04/01",15601
"2021/04/01","北海道","紋別郡興部町",3778,725,19.2,"2020/01/01","2021/04/01",15610
"2021/04/01","北海道","紋別郡西興部村",1067,138,12.9,"2020/01/01","2021/04/01",15628
"2021/04/01","北海道","紋別郡雄武町",4389,998,22.7,"2020/01/01","2021/04/01",15636
"2021/04/01","北海道","網走郡大空町",7130,1050,14.7,"2020/01/01","2021/04/01",15644
"2021/04/01","北海道","虻田郡豊浦町",3923,634,16.2,"2020/01/01","2021/04/01",15717
"2021/04/01","北海道","有珠郡壮瞥町",2517,761,30.2,"2020/01/01","2021/04/01",15750
"2021/04/01","北海道","白老郡白老町",16638,3674,22.1,"2020/01/01","2021/04/01",15784
"2021/04/01","北海道","勇払郡厚真町",4500,1111,24.7,"2020/01/01","2021/04/01",15814
"2021/04/01","北海道","虻田郡洞爺湖町",8689,1721,19.8,"2020/01/01","2021/04/01",15849
"2021/04/01","北海道","勇払郡安平町",7761,1868,24.1,"2020/01/01","2021/04/01",15857
"2021/04/01","北海道","勇払郡むかわ町",7870,2004,25.5,"2020/01/01","2021/04/01",15865
"2021/04/01","北海道","沙流郡日高町",11919,2174,18.2,"2020/01/01","2021/04/01",16012
"2021/04/01","北海道","沙流郡平取町",4923,910,18.5,"2020/01/01","2021/04/01",16021
"2021/04/01","北海道","新冠郡新冠町",5483,921,16.8,"2020/01/01","2021/04/01",16047
"2021/04/01","北海道","浦河郡浦河町",12166,2123,17.5,"2020/01/01","2021/04/01",16071
"2021/04/01","北海道","様似郡様似町",4230,641,15.2,"2020/01/01","2021/04/01",16080
"2021/04/01","北海道","幌泉郡えりも町",4623,669,14.5,"2020/01/01","2021/04/01",16098
"2021/04/01","北海道","日高郡新ひだか町",22242,5077,22.8,"2020/01/01","2021/04/01",16101
"2021/04/01","北海道","河東郡音更町",44342,9132,20.6,"2020/01/01","2021/04/01",16314
"2021/04/01","北海道","河東郡士幌町",6044,1077,17.8,"2020/01/01","2021/04/01",16322
"2021/04/01","北海道","河東郡上士幌町",4957,857,17.3,"2020/01/01","2021/04/01",16331
"2021/04/01","北海道","河東郡鹿追町",5331,1336,25.1,"2020/01/01","2021/04/01",16349
"2021/04/01","北海道","上川郡新得町",6099,986,16.2,"2020/01/01","2021/04/01",16357
"2021/04/01","北海道","上川郡清水町",9370,1303,13.9,"2020/01/01","2021/04/01",16365
"2021/04/01","北海道","河西郡芽室町",18468,3273,17.7,"2020/01/01","2021/04/01",16373
"2021/04/01","北海道","河西郡中札内村",3917,817,20.9,"2020/01/01","2021/04/01",16381
"2021/04/01","北海道","河西郡更別村",3157,667,21.1,"2020/01/01","2021/04/01",16390
"2021/04/01","北海道","広尾郡大樹町",5526,1048,19.0,"2020/01/01","2021/04/01",16411
"2021/04/01","北海道","広尾郡広尾町",6669,1295,19.4,"2020/01/01","2021/04/01",16420
"2021/04/01","北海道","中川郡幕別町",26636,4999,18.8,"2020/01/01","2021/04/01",16438
"2021/04/01","北海道","中川郡池田町",6619,1411,21.3,"2020/01/01","2021/04/01",16446
"2021/04/01","北海道","中川郡豊頃町",3145,765,24.3,"2020/01/01","2021/04/01",16454
"2021/04/01","北海道","中川郡本別町",6899,973,14.1,"2020/01/01","2021/04/01",16462
"2021/04/01","北海道","足寄郡足寄町",6787,1408,20.7,"2020/01/01","2021/04/01",16471
"2021/04/01","北海道","足寄郡陸別町",2362,389,16.5,"2020/01/01","2021/04/01",16489
"2021/04/01","北海道","十勝郡浦幌町",4615,828,17.9,"2020/01/01","2021/04/01",16497
"2021/04/01","北海道","釧路郡釧路町",19573,5354,27.4,"2020/01/01","2021/04/01",16616
"2021/04/01","北海道","厚岸郡厚岸町",9183,1644,17.9,"2020/01/01","2021/04/01",16624
"2021/04/01","北海道","厚岸郡浜中町",5748,1046,18.2,"2020/01/01","2021/04/01",16632
"2021/04/01","北海道","川上郡標茶町",7509,1374,18.3,"2020/01/01","2021/04/01",16641
"2021/04/01","北海道","川上郡弟子屈町",7102,1418,20.0,"2020/01/01","2021/04/01",16659
"2021/04/01","北海道","阿寒郡鶴居村",2509,590,23.5,"2020/01/01","2021/04/01",16675
"2021/04/01","北海道","白糠郡白糠町",7710,1604,20.8,"2020/01/01","2021/04/01",16683
"2021/04/01","北海道","野付郡別海町",15006,2736,18.2,"2020/01/01","2021/04/01",16918
"2021/04/01","北海道","標津郡中標津町",23392,5856,25.0,"2020/01/01","2021/04/01",16926
"2021/04/01","北海道","標津郡標津町",5243,1195,22.8,"2020/01/01","2021/04/01",16934
"2021/04/01","北海道","目梨郡羅臼町",4955,942,19.0,"2020/01/01","2021/04/01",16942
"2021/04/01","青森県","青森市",281232,70515,25.1,"2020/01/01","2021/04/01",22012
"2021/04/01","青森県","弘前市",170212,41580,24.4,"2020/01/01","2021/04/01",22021
"2021/04/01","青森県","八戸市",227812,56349,24.7,"2020/01/01","2021/04/01",22039
"2021/04/01","青森県","黒石市",33084,6190,18.7,"2020/01/01","2021/04/01",22047
"2021/04/01","青森県","五所川原市",53965,11329,21.0,"2020/01/01","2021/04/01",22055
"2021/04/01","青森県","十和田市",61067,16787,27.5,"2020/01/01","2021/04/01",22063
"2021/04/01","青森県","三沢市",39726,12115,30.5,"2020/01/01","2021/04/01",22071
"2021/04/01","青森県","むつ市",56790,14067,24.8,"2020/01/01","2021/04/01",22080
"2021/04/01","青森県","つがる市",31998,8485,26.5,"2020/01/01","2021/04/01",22098
"2021/04/01","青森県","平川市",31112,7930,25.5,"2020/01/01","2021/04/01",22101
"2021/04/01","青森県","東津軽郡平内町",10874,2174,20.0,"2020/01/01","2021/04/01",23019
"2021/04/01","青森県","東津軽郡今別町",2577,580,22.5,"2020/01/01","2021/04/01",23035
"2021/04/01","青森県","東津軽郡蓬田村",2763,474,17.2,"2020/01/01","2021/04/01",23043
"2021/04/01","青森県","東津軽郡外ヶ浜町",5901,1245,21.1,"2020/01/01","2021/04/01",23078
"2021/04/01","青森県","西津軽郡鰺ヶ沢町",9730,1822,18.7,"2020/01/01","2021/04/01",23213
"2021/04/01","青森県","西津軽郡深浦町",8019,1405,17.5,"2020/01/01","2021/04/01",23230
"2021/04/01","青森県","中津軽郡西目屋村",1359,245,18.0,"2020/01/01","2021/04/01",23434
"2021/04/01","青森県","南津軽郡藤崎町",14983,2823,18.8,"2020/01/01","2021/04/01",23612
"2021/04/01","青森県","南津軽郡大鰐町",9395,2147,22.9,"2020/01/01","2021/04/01",23621
"2021/04/01","青森県","南津軽郡田舎館村",7787,1572,20.2,"2020/01/01","2021/04/01",23671
"2021/04/01","青森県","北津軽郡板柳町",13448,2069,15.4,"2020/01/01","2021/04/01",23817
"2021/04/01","青森県","北津軽郡鶴田町",12695,1774,14.0,"2020/01/01","2021/04/01",23841
"2021/04/01","青森県","北津軽郡中泊町",10891,1472,13.5,"2020/01/01","2021/04/01",23876
"2021/04/01","青森県","上北郡野辺地町",13094,3030,23.1,"2020/01/01","2021/04/01",24015
"2021/04/01","青森県","上北郡七戸町",15424,3749,24.3,"2020/01/01","2021/04/01",24023
"2021/04/01","青森県","上北郡六戸町",11033,2841,25.8,"2020/01/01","2021/04/01",24058
"2021/04/01","青森県","上北郡横浜町",4439,1393,31.4,"2020/01/01","2021/04/01",24066
"2021/04/01","青森県","上北郡東北町",17431,3557,20.4,"2020/01/01","2021/04/01",24082
"2021/04/01","青森県","上北郡六ヶ所村",10265,2099,20.4,"2020/01/01","2021/04/01",24112
"2021/04/01","青森県","上北郡おいらせ町",25293,6128,24.2,"2020/01/01","2021/04/01",24121
"2021/04/01","青森県","下北郡大間町",5237,919,17.5,"2020/01/01","2021/04/01",24236
"2021/04/01","青森県","下北郡東通村",6330,1201,19.0,"2020/01/01","2021/04/01",24244
"2021/04/01","青森県","下北郡風間浦村",1855,369,19.9,"2020/01/01","2021/04/01",24252
"2021/04/01","青森県","下北郡佐井村",1960,458,23.4,"2020/01/01","2021/04/01",24261
"2021/04/01","青森県","三戸郡三戸町",9895,2200,22.2,"2020/01/01","2021/04/01",24414
"2021/04/01","青森県","三戸郡五戸町",17018,3250,19.1,"2020/01/01","2021/04/01",24422
"2021/04/01","青森県","三戸郡田子町",5394,1050,19.5,"2020/01/01","2021/04/01",24431
"2021/04/01","青森県","三戸郡南部町",17870,2926,16.4,"2020/01/01","2021/04/01",24457
"2021/04/01","青森県","三戸郡階上町",13404,2744,20.5,"2020/01/01","2021/04/01",24465
"2021/04/01","青森県","三戸郡新郷村",2421,427,17.6,"2020/01/01","2021/04/01",24503
"2021/04/01","岩手県","盛岡市",288470,88483,30.7,"2020/01/01","2021/04/01",32018
"2021/04/01","岩手県","宮古市",51744,12332,23.8,"2020/01/01","2021/04/01",32026
"2021/04/01","岩手県","大船渡市",35849,8151,22.7,"2020/01/01","2021/04/01",32034
"2021/04/01","岩手県","花巻市",95235,20188,21.2,"2020/01/01","2021/04/01",32051
"2021/04/01","岩手県","北上市",92546,17548,19.0,"2020/01/01","2021/04/01",32069
"2021/04/01","岩手県","久慈市",34696,6195,17.9,"2020/01/01","2021/04/01",32077
"2021/04/01","岩手県","遠野市",26555,4895,18.4,"2020/01/01","2021/04/01",32085
"2021/04/01","岩手県","一関市",115426,25667,22.2,"2020/01/01","2021/04/01",32093
"2021/04/01","岩手県","陸前高田市",18931,3627,19.2,"2020/01/01","2021/04/01",32107
"2021/04/01","岩手県","釜石市",32977,9599,29.1,"2020/01/01","2021/04/01",32115
"2021/04/01","岩手県","二戸市",26576,5113,19.2,"2020/01/01","2021/04/01",32131
"2021/04/01","岩手県","八幡平市",25276,6576,26.0,"2020/01/01","2021/04/01",32140
"2021/04/01","岩手県","奥州市",116082,27657,23.8,"2020/01/01","2021/04/01",32158
"2021/04/01","岩手県","滝沢市",55448,15028,27.1,"2020/01/01","2021/04/01",32166
"2021/04/01","岩手県","岩手郡雫石町",16385,3245,19.8,"2020/01/01","2021/04/01",33014
"2021/04/01","岩手県","岩手郡葛巻町",6017,2327,38.7,"2020/01/01","2021/04/01",33022
"2021/04/01","岩手県","岩手郡岩手町",13137,2657,20.2,"2020/01/01","2021/04/01",33031
"2021/04/01","岩手県","紫波郡紫波町",33114,8872,26.8,"2020/01/01","2021/04/01",33219
"2021/04/01","岩手県","紫波郡矢巾町",27377,7012,25.6,"2020/01/01","2021/04/01",33227
"2021/04/01","岩手県","和賀郡西和賀町",5537,794,14.3,"2020/01/01","2021/04/01",33669
"2021/04/01","岩手県","胆沢郡金ケ崎町",15622,3124,20.0,"2020/01/01","2021/04/01",33812
"2021/04/01","岩手県","西磐井郡平泉町",7485,1385,18.5,"2020/01/01","2021/04/01",34029
"2021/04/01","岩手県","気仙郡住田町",5384,1219,22.6,"2020/01/01","2021/04/01",34410
"2021/04/01","岩手県","上閉伊郡大槌町",11663,2030,17.4,"2020/01/01","2021/04/01",34614
"2021/04/01","岩手県","下閉伊郡山田町",15330,3405,22.2,"2020/01/01","2021/04/01",34827
"2021/04/01","岩手県","下閉伊郡岩泉町",9158,1672,18.3,"2020/01/01","2021/04/01",34835
"2021/04/01","岩手県","下閉伊郡田野畑村",3313,482,14.5,"2020/01/01","2021/04/01",34843
"2021/04/01","岩手県","下閉伊郡普代村",2628,565,21.5,"2020/01/01","2021/04/01",34851
"2021/04/01","岩手県","九戸郡軽米町",8984,1818,20.2,"2020/01/01","2021/04/01",35017
"2021/04/01","岩手県","九戸郡野田村",4220,755,17.9,"2020/01/01","2021/04/01",35033
"2021/04/01","岩手県","九戸郡九戸村",5706,947,16.6,"2020/01/01","2021/04/01",35068
"2021/04/01","岩手県","九戸郡洋野町",16436,3644,22.2,"2020/01/01","2021/04/01",35076
"2021/04/01","岩手県","二戸郡一戸町",12210,2066,16.9,"2020/01/01","2021/04/01",35246
"2021/04/01","宮城県","仙台市",1064060,329007,30.9,"2020/01/01","2021/04/01",41009
"2021/04/01","宮城県","石巻市",142638,30310,21.2,"2020/01/01","2021/04/01",42021
"2021/04/01","宮城県","塩竈市",53975,15559,28.8,"2020/01/01","2021/04/01",42030
"2021/04/01","宮城県","気仙沼市",62601,16036,25.6,"2020/01/01","2021/04/01",42056
"2021/04/01","宮城県","白石市",33712,7191,21.3,"2020/01/01","2021/04/01",42064
"2021/04/01","宮城県","名取市",79197,22012,27.8,"2020/01/01","2021/04/01",42072
"2021/04/01","宮城県","角田市",28728,6444,22.4,"2020/01/01","2021/04/01",42081
"2021/04/01","宮城県","多賀城市",62416,18835,30.2,"2020/01/01","2021/04/01",42099
"2021/04/01","宮城県","岩沼市",43995,11306,25.7,"2020/01/01","2021/04/01",42111
"2021/04/01","宮城県","登米市",78596,13008,16.6,"2020/01/01","2021/04/01",42129
"2021/04/01","宮城県","栗原市",67117,13941,20.8,"2020/01/01","2021/04/01",42137
"2021/04/01","宮城県","東松島市",39775,10763,27.1,"2020/01/01","2021/04/01",42145
"2021/04/01","宮城県","大崎市",129444,28930,22.3,"2020/01/01","2021/04/01",42153
"2021/04/01","宮城県","富谷市",52567,15744,30.0,"2020/01/01","2021/04/01",42161
"2021/04/01","宮城県","刈田郡蔵王町",11844,2433,20.5,"2020/01/01","2021/04/01",43010
"2021/04/01","宮城県","刈田郡七ヶ宿町",1376,382,27.8,"2020/01/01","2021/04/01",43028
"2021/04/01","宮城県","柴田郡大河原町",23710,6288,26.5,"2020/01/01","2021/04/01",43214
"2021/04/01","宮城県","柴田郡村田町",10800,2103,19.5,"2020/01/01","2021/04/01",43222
"2021/04/01","宮城県","柴田郡柴田町",37597,11102,29.5,"2020/01/01","2021/04/01",43231
"2021/04/01","宮城県","柴田郡川崎町",8685,1910,22.0,"2020/01/01","2021/04/01",43249
"2021/04/01","宮城県","伊具郡丸森町",13292,2424,18.2,"2020/01/01","2021/04/01",43419
"2021/04/01","宮城県","亘理郡亘理町",33577,8527,25.4,"2020/01/01","2021/04/01",43613
"2021/04/01","宮城県","亘理郡山元町",12227,2754,22.5,"2020/01/01","2021/04/01",43621
"2021/04/01","宮城県","宮城郡松島町",13896,3916,28.2,"2020/01/01","2021/04/01",44016
"2021/04/01","宮城県","宮城郡七ヶ浜町",18716,3914,20.9,"2020/01/01","2021/04/01",44041
"2021/04/01","宮城県","宮城郡利府町",36090,10812,30.0,"2020/01/01","2021/04/01",44067
"2021/04/01","宮城県","黒川郡大和町",28598,7272,25.4,"2020/01/01","2021/04/01",44211
"2021/04/01","宮城県","黒川郡大郷町",7988,1279,16.0,"2020/01/01","2021/04/01",44229
"2021/04/01","宮城県","黒川郡大衡村",5985,1332,22.3,"2020/01/01","2021/04/01",44245
"2021/04/01","宮城県","加美郡色麻町",6779,1536,22.7,"2020/01/01","2021/04/01",44440
"2021/04/01","宮城県","加美郡加美町",22992,4683,20.4,"2020/01/01","2021/04/01",44458
"2021/04/01","宮城県","遠田郡涌谷町",15910,2784,17.5,"2020/01/01","2021/04/01",45012
