"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2020/01/20","北海道","岩内郡共和町",5942,829,14.0,"2019/01/01","2020/01/20",14010
"2020/01/20","北海道","岩内郡岩内町",12623,1512,12.0,"2019/01/01","2020/01/20",14028
"2020/01/20","北海道","古宇郡泊村",1652,204,12.3,"2019/01/01","2020/01/20",14036
"2020/01/20","北海道","古宇郡神恵内村",861,91,10.6,"2019/01/01","2020/01/20",14044
"2020/01/20","北海道","積丹郡積丹町",2043,266,13.0,"2019/01/01","2020/01/20",14052
"2020/01/20","北海道","古平郡古平町",3092,311,10.1,"2019/01/01","2020/01/20",14061
"2020/01/20","北海道","余市郡仁木町",3321,331,10.0,"2019/01/01","2020/01/20",14079
"2020/01/20","北海道","余市郡余市町",18894,1902,10.1,"2019/01/01","2020/01/20",14087
"2020/01/20","北海道","余市郡赤井川村",1262,138,10.9,"2019/01/01","2020/01/20",14095
"2020/01/20","北海道","空知郡南幌町",7573,1140,15.1,"2019/01/01","2020/01/20",14231
"2020/01/20","北海道","空知郡奈井江町",5435,906,16.7,"2019/01/01","2020/01/20",14249
"2020/01/20","北海道","空知郡上砂川町",2987,446,14.9,"2019/01/01","2020/01/20",14257
"2020/01/20","北海道","夕張郡由仁町",5173,691,13.4,"2019/01/01","2020/01/20",14273
"2020/01/20","北海道","夕張郡長沼町",10876,1472,13.5,"2019/01/01","2020/01/20",14281
"2020/01/20","北海道","夕張郡栗山町",11823,1576,13.3,"2019/01/01","2020/01/20",14290
"2020/01/20","北海道","樺戸郡月形町",3216,323,10.0,"2019/01/01","2020/01/20",14303
"2020/01/20","北海道","樺戸郡浦臼町",1844,369,20.0,"2019/01/01","2020/01/20",14311
"2020/01/20","北海道","樺戸郡新十津川町",6609,939,14.2,"2019/01/01","2020/01/20",14320
"2020/01/20","北海道","雨竜郡妹背牛町",2976,543,18.2,"2019/01/01","2020/01/20",14338
"2020/01/20","北海道","雨竜郡秩父別町",2424,283,11.7,"2019/01/01","2020/01/20",14346
"2020/01/20","北海道","雨竜郡雨竜町",2404,336,14.0,"2019/01/01","2020/01/20",14362
"2020/01/20","北海道","雨竜郡北竜町",1868,305,16.3,"2019/01/01","2020/01/20",14371
"2020/01/20","北海道","雨竜郡沼田町",3131,469,15.0,"2019/01/01","2020/01/20",14389
"2020/01/20","北海道","上川郡鷹栖町",6925,637,9.2,"2019/01/01","2020/01/20",14524
"2020/01/20","北海道","上川郡東神楽町",10321,1018,9.9,"2019/01/01","2020/01/20",14532
"2020/01/20","北海道","上川郡当麻町",6493,665,10.2,"2019/01/01","2020/01/20",14541
"2020/01/20","北海道","上川郡比布町",3753,267,7.1,"2019/01/01","2020/01/20",14559
"2020/01/20","北海道","上川郡愛別町",2785,357,12.8,"2019/01/01","2020/01/20",14567
"2020/01/20","北海道","上川郡上川町",3594,576,16.0,"2019/01/01","2020/01/20",14575
"2020/01/20","北海道","上川郡東川町",8382,970,11.6,"2019/01/01","2020/01/20",14583
"2020/01/20","北海道","上川郡美瑛町",10043,1042,10.4,"2019/01/01","2020/01/20",14591
"2020/01/20","北海道","空知郡上富良野町",10789,1895,17.6,"2019/01/01","2020/01/20",14605
"2020/01/20","北海道","空知郡中富良野町",5019,782,15.6,"2019/01/01","2020/01/20",14613
"2020/01/20","北海道","空知郡南富良野町",2515,355,14.1,"2019/01/01","2020/01/20",14621
"2020/01/20","北海道","勇払郡占冠村",1508,187,12.4,"2019/01/01","2020/01/20",14630
"2020/01/20","北海道","上川郡和寒町",3369,424,12.6,"2019/01/01","2020/01/20",14648
"2020/01/20","北海道","上川郡剣淵町",3131,354,11.3,"2019/01/01","2020/01/20",14656
"2020/01/20","北海道","上川郡下川町",3303,307,9.3,"2019/01/01","2020/01/20",14681
"2020/01/20","北海道","中川郡美深町",4364,494,11.3,"2019/01/01","2020/01/20",14699
"2020/01/20","北海道","中川郡音威子府村",763,94,12.3,"2019/01/01","2020/01/20",14702
"2020/01/20","北海道","中川郡中川町",1522,240,15.8,"2019/01/01","2020/01/20",14711
"2020/01/20","北海道","雨竜郡幌加内町",1508,265,17.6,"2019/01/01","2020/01/20",14729
"2020/01/20","北海道","増毛郡増毛町",4339,541,12.5,"2019/01/01","2020/01/20",14818
"2020/01/20","北海道","留萌郡小平町",3168,318,10.0,"2019/01/01","2020/01/20",14826
"2020/01/20","北海道","苫前郡苫前町",3100,307,9.9,"2019/01/01","2020/01/20",14834
"2020/01/20","北海道","苫前郡羽幌町",6993,920,13.2,"2019/01/01","2020/01/20",14842
"2020/01/20","北海道","苫前郡初山別村",1173,125,10.7,"2019/01/01","2020/01/20",14851
"2020/01/20","北海道","天塩郡遠別町",2692,280,10.4,"2019/01/01","2020/01/20",14869
"2020/01/20","北海道","天塩郡天塩町",3065,378,12.3,"2019/01/01","2020/01/20",14877
"2020/01/20","北海道","宗谷郡猿払村",2745,225,8.2,"2019/01/01","2020/01/20",15113
"2020/01/20","北海道","枝幸郡浜頓別町",3618,427,11.8,"2019/01/01","2020/01/20",15121
"2020/01/20","北海道","枝幸郡中頓別町",1730,151,8.7,"2019/01/01","2020/01/20",15130
"2020/01/20","北海道","枝幸郡枝幸町",8177,1429,17.5,"2019/01/01","2020/01/20",15148
"2020/01/20","北海道","天塩郡豊富町",3940,528,13.4,"2019/01/01","2020/01/20",15164
"2020/01/20","北海道","礼文郡礼文町",2526,286,11.3,"2019/01/01","2020/01/20",15172
"2020/01/20","北海道","利尻郡利尻町",2037,282,13.8,"2019/01/01","2020/01/20",15181
"2020/01/20","北海道","利尻郡利尻富士町",2492,305,12.2,"2019/01/01","2020/01/20",15199
"2020/01/20","北海道","天塩郡幌延町",2330,395,17.0,"2019/01/01","2020/01/20",15202
"2020/01/20","北海道","網走郡美幌町",19578,2410,12.3,"2019/01/01","2020/01/20",15431
"2020/01/20","北海道","網走郡津別町",4713,402,8.5,"2019/01/01","2020/01/20",15440
"2020/01/20","北海道","斜里郡斜里町",11610,1470,12.7,"2019/01/01","2020/01/20",15458
"2020/01/20","北海道","斜里郡清里町",4110,366,8.9,"2019/01/01","2020/01/20",15466
"2020/01/20","北海道","斜里郡小清水町",4897,597,12.2,"2019/01/01","2020/01/20",15474
"2020/01/20","北海道","常呂郡訓子府町",5000,443,8.9,"2019/01/01","2020/01/20",15491
"2020/01/20","北海道","常呂郡置戸町",2921,414,14.2,"2019/01/01","2020/01/20",15504
"2020/01/20","北海道","常呂郡佐呂間町",5212,457,8.8,"2019/01/01","2020/01/20",15521
"2020/01/20","北海道","紋別郡遠軽町",19984,2010,10.1,"2019/01/01","2020/01/20",15555
"2020/01/20","北海道","紋別郡湧別町",8862,745,8.4,"2019/01/01","2020/01/20",15598
"2020/01/20","北海道","紋別郡滝上町",2603,281,10.8,"2019/01/01","2020/01/20",15601
"2020/01/20","北海道","紋別郡興部町",3815,363,9.5,"2019/01/01","2020/01/20",15610
"2020/01/20","北海道","紋別郡西興部村",1114,94,8.4,"2019/01/01","2020/01/20",15628
"2020/01/20","北海道","紋別郡雄武町",4422,427,9.7,"2019/01/01","2020/01/20",15636
"2020/01/20","北海道","網走郡大空町",7235,530,7.3,"2019/01/01","2020/01/20",15644
"2020/01/20","北海道","虻田郡豊浦町",3991,364,9.1,"2019/01/01","2020/01/20",15717
"2020/01/20","北海道","有珠郡壮瞥町",2513,460,18.3,"2019/01/01","2020/01/20",15750
"2020/01/20","北海道","白老郡白老町",16981,2299,13.5,"2019/01/01","2020/01/20",15784
"2020/01/20","北海道","勇払郡厚真町",4596,553,12.0,"2019/01/01","2020/01/20",15814
"2020/01/20","北海道","虻田郡洞爺湖町",8841,951,10.8,"2019/01/01","2020/01/20",15849
"2020/01/20","北海道","勇払郡安平町",7966,938,11.8,"2019/01/01","2020/01/20",15857
"2020/01/20","北海道","勇払郡むかわ町",8126,1075,13.2,"2019/01/01","2020/01/20",15865
"2020/01/20","北海道","沙流郡日高町",12132,1187,9.8,"2019/01/01","2020/01/20",16012
"2020/01/20","北海道","沙流郡平取町",5036,468,9.3,"2019/01/01","2020/01/20",16021
"2020/01/20","北海道","新冠郡新冠町",5553,523,9.4,"2019/01/01","2020/01/20",16047
"2020/01/20","北海道","浦河郡浦河町",12445,1176,9.4,"2019/01/01","2020/01/20",16071
"2020/01/20","北海道","様似郡様似町",4322,329,7.6,"2019/01/01","2020/01/20",16080
"2020/01/20","北海道","幌泉郡えりも町",4729,339,7.2,"2019/01/01","2020/01/20",16098
"2020/01/20","北海道","日高郡新ひだか町",22677,2444,10.8,"2019/01/01","2020/01/20",16101
"2020/01/20","北海道","河東郡音更町",44660,3937,8.8,"2019/01/01","2020/01/20",16314
"2020/01/20","北海道","河東郡士幌町",6163,510,8.3,"2019/01/01","2020/01/20",16322
"2020/01/20","北海道","河東郡上士幌町",5000,469,9.4,"2019/01/01","2020/01/20",16331
"2020/01/20","北海道","河東郡鹿追町",5433,802,14.8,"2019/01/01","2020/01/20",16349
"2020/01/20","北海道","上川郡新得町",6217,556,8.9,"2019/01/01","2020/01/20",16357
"2020/01/20","北海道","上川郡清水町",9494,640,6.7,"2019/01/01","2020/01/20",16365
"2020/01/20","北海道","河西郡芽室町",18667,1532,8.2,"2019/01/01","2020/01/20",16373
"2020/01/20","北海道","河西郡中札内村",3918,385,9.8,"2019/01/01","2020/01/20",16381
"2020/01/20","北海道","河西郡更別村",3175,332,10.5,"2019/01/01","2020/01/20",16390
"2020/01/20","北海道","広尾郡大樹町",5627,540,9.6,"2019/01/01","2020/01/20",16411
"2020/01/20","北海道","広尾郡広尾町",6888,680,9.9,"2019/01/01","2020/01/20",16420
"2020/01/20","北海道","中川郡幕別町",26844,2388,8.9,"2019/01/01","2020/01/20",16438
"2020/01/20","北海道","中川郡池田町",6750,839,12.4,"2019/01/01","2020/01/20",16446
"2020/01/20","北海道","中川郡豊頃町",3205,303,9.5,"2019/01/01","2020/01/20",16454
"2020/01/20","北海道","中川郡本別町",7087,593,8.4,"2019/01/01","2020/01/20",16462
"2020/01/20","北海道","足寄郡足寄町",6928,724,10.5,"2019/01/01","2020/01/20",16471
"2020/01/20","北海道","足寄郡陸別町",2389,230,9.6,"2019/01/01","2020/01/20",16489
"2020/01/20","北海道","十勝郡浦幌町",4754,512,10.8,"2019/01/01","2020/01/20",16497
"2020/01/20","北海道","釧路郡釧路町",19802,1941,9.8,"2019/01/01","2020/01/20",16616
"2020/01/20","北海道","厚岸郡厚岸町",9396,827,8.8,"2019/01/01","2020/01/20",16624
"2020/01/20","北海道","厚岸郡浜中町",5860,543,9.3,"2019/01/01","2020/01/20",16632
"2020/01/20","北海道","川上郡標茶町",7619,557,7.3,"2019/01/01","2020/01/20",16641
"2020/01/20","北海道","川上郡弟子屈町",7255,766,10.6,"2019/01/01","2020/01/20",16659
"2020/01/20","北海道","阿寒郡鶴居村",2534,252,9.9,"2019/01/01","2020/01/20",16675
"2020/01/20","北海道","白糠郡白糠町",7918,841,10.6,"2019/01/01","2020/01/20",16683
"2020/01/20","北海道","野付郡別海町",15171,1596,10.5,"2019/01/01","2020/01/20",16918
"2020/01/20","北海道","標津郡中標津町",23493,3343,14.2,"2019/01/01","2020/01/20",16926
"2020/01/20","北海道","標津郡標津町",5347,580,10.8,"2019/01/01","2020/01/20",16934
"2020/01/20","北海道","目梨郡羅臼町",5091,485,9.5,"2019/01/01","2020/01/20",16942
"2020/01/20","青森県","青森市",284531,41331,14.5,"2019/01/01","2020/01/20",22012
"2020/01/20","青森県","弘前市",172031,22874,13.3,"2019/01/01","2020/01/20",22021
"2020/01/20","青森県","八戸市",230042,32660,14.2,"2019/01/01","2020/01/20",22039
"2020/01/20","青森県","黒石市",33499,3174,9.5,"2019/01/01","2020/01/20",22047
"2020/01/20","青森県","五所川原市",54780,6391,11.7,"2019/01/01","2020/01/20",22055
"2020/01/20","青森県","十和田市",61717,8923,14.5,"2019/01/01","2020/01/20",22063
"2020/01/20","青森県","三沢市",40051,6232,15.6,"2019/01/01","2020/01/20",22071
"2020/01/20","青森県","むつ市",57993,7791,13.4,"2019/01/01","2020/01/20",22080
"2020/01/20","青森県","つがる市",32625,4969,15.2,"2019/01/01","2020/01/20",22098
"2020/01/20","青森県","平川市",31458,2624,8.3,"2019/01/01","2020/01/20",22101
"2020/01/20","青森県","東津軽郡平内町",11092,1271,11.5,"2019/01/01","2020/01/20",23019
"2020/01/20","青森県","東津軽郡今別町",2664,439,16.5,"2019/01/01","2020/01/20",23035
"2020/01/20","青森県","東津軽郡蓬田村",2811,285,10.1,"2019/01/01","2020/01/20",23043
"2020/01/20","青森県","東津軽郡外ヶ浜町",6072,745,12.3,"2019/01/01","2020/01/20",23078
"2020/01/20","青森県","西津軽郡鰺ヶ沢町",10035,1194,11.9,"2019/01/01","2020/01/20",23213
"2020/01/20","青森県","西津軽郡深浦町",8228,781,9.5,"2019/01/01","2020/01/20",23230
"2020/01/20","青森県","中津軽郡西目屋村",1369,135,9.9,"2019/01/01","2020/01/20",23434
"2020/01/20","青森県","南津軽郡藤崎町",15159,1139,7.5,"2019/01/01","2020/01/20",23612
"2020/01/20","青森県","南津軽郡大鰐町",9624,1069,11.1,"2019/01/01","2020/01/20",23621
"2020/01/20","青森県","南津軽郡田舎館村",7874,622,7.9,"2019/01/01","2020/01/20",23671
"2020/01/20","青森県","北津軽郡板柳町",13735,1145,8.3,"2019/01/01","2020/01/20",23817
"2020/01/20","青森県","北津軽郡鶴田町",12984,906,7.0,"2019/01/01","2020/01/20",23841
"2020/01/20","青森県","北津軽郡中泊町",11178,855,7.6,"2019/01/01","2020/01/20",23876
"2020/01/20","青森県","上北郡野辺地町",13330,1918,14.4,"2019/01/01","2020/01/20",24015
"2020/01/20","青森県","上北郡七戸町",15825,1967,12.4,"2019/01/01","2020/01/20",24023
"2020/01/20","青森県","上北郡六戸町",11033,1604,14.5,"2019/01/01","2020/01/20",24058
"2020/01/20","青森県","上北郡横浜町",4566,946,20.7,"2019/01/01","2020/01/20",24066
"2020/01/20","青森県","上北郡東北町",17704,2067,11.7,"2019/01/01","2020/01/20",24082
"2020/01/20","青森県","上北郡六ヶ所村",10391,1213,11.7,"2019/01/01","2020/01/20",24112
"2020/01/20","青森県","上北郡おいらせ町",25214,2870,11.4,"2019/01/01","2020/01/20",24121
"2020/01/20","青森県","下北郡大間町",5366,512,9.5,"2019/01/01","2020/01/20",24236
"2020/01/20","青森県","下北郡東通村",6482,709,10.9,"2019/01/01","2020/01/20",24244
"2020/01/20","青森県","下北郡風間浦村",1919,218,11.4,"2019/01/01","2020/01/20",24252
"2020/01/20","青森県","下北郡佐井村",2042,299,14.6,"2019/01/01","2020/01/20",24261
"2020/01/20","青森県","三戸郡三戸町",10101,1256,12.4,"2019/01/01","2020/01/20",24414
"2020/01/20","青森県","三戸郡五戸町",17306,1843,10.6,"2019/01/01","2020/01/20",24422
"2020/01/20","青森県","三戸郡田子町",5540,600,10.8,"2019/01/01","2020/01/20",24431
"2020/01/20","青森県","三戸郡南部町",18254,1659,9.1,"2019/01/01","2020/01/20",24457
"2020/01/20","青森県","三戸郡階上町",13592,1633,12.0,"2019/01/01","2020/01/20",24465
"2020/01/20","青森県","三戸郡新郷村",2492,288,11.6,"2019/01/01","2020/01/20",24503
"2020/01/20","岩手県","盛岡市",290136,50161,17.3,"2019/01/01","2020/01/20",32018
"2020/01/20","岩手県","宮古市",52973,8185,15.5,"2019/01/01","2020/01/20",32026
"2020/01/20","岩手県","大船渡市",36655,4256,11.6,"2019/01/01","2020/01/20",32034
"2020/01/20","岩手県","花巻市",96000,11355,11.8,"2019/01/01","2020/01/20",32051
"2020/01/20","岩手県","北上市",92742,9117,9.8,"2019/01/01","2020/01/20",32069
"2020/01/20","岩手県","久慈市",35199,3751,10.7,"2019/01/01","2020/01/20",32077
"2020/01/20","岩手県","遠野市",27161,3143,11.6,"2019/01/01","2020/01/20",32085
"2020/01/20","岩手県","一関市",117530,14705,12.5,"2019/01/01","2020/01/20",32093
"2020/01/20","岩手県","陸前高田市",19201,1949,10.2,"2019/01/01","2020/01/20",32107
"2020/01/20","岩手県","釜石市",33837,4031,11.9,"2019/01/01","2020/01/20",32115
"2020/01/20","岩手県","二戸市",27087,2818,10.4,"2019/01/01","2020/01/20",32131
"2020/01/20","岩手県","八幡平市",25876,4049,15.6,"2019/01/01","2020/01/20",32140
"2020/01/20","岩手県","奥州市",117360,13610,11.6,"2019/01/01","2020/01/20",32158
"2020/01/20","岩手県","滝沢市",55288,7527,13.6,"2019/01/01","2020/01/20",32166
"2020/01/20","岩手県","岩手郡雫石町",16708,1857,11.1,"2019/01/01","2020/01/20",33014
"2020/01/20","岩手県","岩手郡葛巻町",6203,1276,20.6,"2019/01/01","2020/01/20",33022
"2020/01/20","岩手県","岩手郡岩手町",13454,1409,10.5,"2019/01/01","2020/01/20",33031
"2020/01/20","岩手県","紫波郡紫波町",33142,4837,14.6,"2019/01/01","2020/01/20",33219
"2020/01/20","岩手県","紫波郡矢巾町",27319,3462,12.7,"2019/01/01","2020/01/20",33227
"2020/01/20","岩手県","和賀郡西和賀町",5681,433,7.6,"2019/01/01","2020/01/20",33669
"2020/01/20","岩手県","胆沢郡金ケ崎町",15644,1649,10.5,"2019/01/01","2020/01/20",33812
"2020/01/20","岩手県","西磐井郡平泉町",7643,826,10.8,"2019/01/01","2020/01/20",34029
"2020/01/20","岩手県","気仙郡住田町",5515,906,16.4,"2019/01/01","2020/01/20",34410
"2020/01/20","岩手県","上閉伊郡大槌町",11925,1281,10.7,"2019/01/01","2020/01/20",34614
"2020/01/20","岩手県","下閉伊郡山田町",15665,1866,11.9,"2019/01/01","2020/01/20",34827
"2020/01/20","岩手県","下閉伊郡岩泉町",9407,1043,11.1,"2019/01/01","2020/01/20",34835
"2020/01/20","岩手県","下閉伊郡田野畑村",3430,328,9.6,"2019/01/01","2020/01/20",34843
"2020/01/20","岩手県","下閉伊郡普代村",2721,283,10.4,"2019/01/01","2020/01/20",34851
"2020/01/20","岩手県","九戸郡軽米町",9193,1084,11.8,"2019/01/01","2020/01/20",35017
"2020/01/20","岩手県","九戸郡野田村",4251,464,10.9,"2019/01/01","2020/01/20",35033
"2020/01/20","岩手県","九戸郡九戸村",5802,504,8.7,"2019/01/01","2020/01/20",35068
"2020/01/20","岩手県","九戸郡洋野町",16824,2132,12.7,"2019/01/01","2020/01/20",35076
"2020/01/20","岩手県","二戸郡一戸町",12570,1175,9.3,"2019/01/01","2020/01/20",35246
"2020/01/20","宮城県","仙台市",1062585,174569,16.4,"2019/01/01","2020/01/20",41009
"2020/01/20","宮城県","石巻市",144529,17123,11.8,"2019/01/01","2020/01/20",42021
"2020/01/20","宮城県","塩竈市",54422,8580,15.8,"2019/01/01","2020/01/20",42030
"2020/01/20","宮城県","気仙沼市",63867,8317,13.0,"2019/01/01","2020/01/20",42056
"2020/01/20","宮城県","白石市",34243,4094,12.0,"2019/01/01","2020/01/20",42064
"2020/01/20","宮城県","名取市",78544,10483,13.3,"2019/01/01","2020/01/20",42072
"2020/01/20","宮城県","角田市",29243,3917,13.4,"2019/01/01","2020/01/20",42081
"2020/01/20","宮城県","多賀城市",62485,9906,15.9,"2019/01/01","2020/01/20",42099
"2020/01/20","宮城県","岩沼市",44308,5581,12.6,"2019/01/01","2020/01/20",42111
"2020/01/20","宮城県","登米市",79848,7283,9.1,"2019/01/01","2020/01/20",42129
"2020/01/20","宮城県","栗原市",68328,8030,11.8,"2019/01/01","2020/01/20",42137
"2020/01/20","宮城県","東松島市",40116,5803,14.5,"2019/01/01","2020/01/20",42145
"2020/01/20","宮城県","大崎市",130955,16206,12.4,"2019/01/01","2020/01/20",42153
"2020/01/20","宮城県","富谷市",52569,6973,13.3,"2019/01/01","2020/01/20",42161
"2020/01/20","宮城県","刈田郡蔵王町",12107,1220,10.1,"2019/01/01","2020/01/20",43010
"2020/01/20","宮城県","刈田郡七ヶ宿町",1391,238,17.1,"2019/01/01","2020/01/20",43028
"2020/01/20","宮城県","柴田郡大河原町",23642,2873,12.2,"2019/01/01","2020/01/20",43214
"2020/01/20","宮城県","柴田郡村田町",11086,1178,10.6,"2019/01/01","2020/01/20",43222
"2020/01/20","宮城県","柴田郡柴田町",37956,5175,13.6,"2019/01/01","2020/01/20",43231
"2020/01/20","宮城県","柴田郡川崎町",8805,741,8.4,"2019/01/01","2020/01/20",43249
"2020/01/20","宮城県","伊具郡丸森町",13646,1418,10.4,"2019/01/01","2020/01/20",43419
"2020/01/20","宮城県","亘理郡亘理町",33674,4005,11.9,"2019/01/01","2020/01/20",43613
"2020/01/20","宮城県","亘理郡山元町",12264,1402,11.4,"2019/01/01","2020/01/20",43621
"2020/01/20","宮城県","宮城郡松島町",14172,2144,15.1,"2019/01/01","2020/01/20",44016
"2020/01/20","宮城県","宮城郡七ヶ浜町",18834,1901,10.1,"2019/01/01","2020/01/20",44041
"2020/01/20","宮城県","宮城郡利府町",36168,5660,15.6,"2019/01/01","2020/01/20",44067
"2020/01/20","宮城県","黒川郡大和町",28564,3289,11.5,"2019/01/01","2020/01/20",44211
"2020/01/20","宮城県","黒川郡大郷町",8126,613,7.5,"2019/01/01","2020/01/20",44229
"2020/01/20","宮城県","黒川郡大衡村",5983,575,9.6,"2019/01/01","2020/01/20",44245
"2020/01/20","宮城県","加美郡色麻町",6892,568,8.2,"2019/01/01","2020/01/20",44440
"2020/01/20","宮城県","加美郡加美町",23377,1851,7.9,"2019/01/01","2020/01/20",44458
"2020/01/20","宮城県","遠田郡涌谷町",16285,1428,8.8,"2019/01/01","2020/01/20",45012
"2020/01/20","宮城県","遠田郡美里町",24597,2786,11.3,"2019/01/01","2020/01/20",45055
