"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2021/08/01","北海道","虻田郡留寿都村",1911,777,40.7,"2021/01/01","2021/08/01",13978
"2021/08/01","北海道","虻田郡喜茂別町",2131,560,26.3,"2021/01/01","2021/08/01",13986
"2021/08/01","北海道","虻田郡京極町",2927,791,27.0,"2021/01/01","2021/08/01",13994
"2021/08/01","北海道","虻田郡倶知安町",15123,4358,28.8,"2021/01/01","2021/08/01",14001
"2021/08/01","北海道","岩内郡共和町",5730,1982,34.6,"2021/01/01","2021/08/01",14010
"2021/08/01","北海道","岩内郡岩内町",11983,4075,34.0,"2021/01/01","2021/08/01",14028
"2021/08/01","北海道","古宇郡泊村",1561,486,31.1,"2021/01/01","2021/08/01",14036
"2021/08/01","北海道","古宇郡神恵内村",815,229,28.1,"2021/01/01","2021/08/01",14044
"2021/08/01","北海道","積丹郡積丹町",1922,728,37.9,"2021/01/01","2021/08/01",14052
"2021/08/01","北海道","古平郡古平町",2900,911,31.4,"2021/01/01","2021/08/01",14061
"2021/08/01","北海道","余市郡仁木町",3216,841,26.2,"2021/01/01","2021/08/01",14079
"2021/08/01","北海道","余市郡余市町",18253,4814,26.4,"2021/01/01","2021/08/01",14087
"2021/08/01","北海道","余市郡赤井川村",1176,387,32.9,"2021/01/01","2021/08/01",14095
"2021/08/01","北海道","空知郡南幌町",7447,2729,36.6,"2021/01/01","2021/08/01",14231
"2021/08/01","北海道","空知郡奈井江町",5235,2282,43.6,"2021/01/01","2021/08/01",14249
"2021/08/01","北海道","空知郡上砂川町",2801,909,32.5,"2021/01/01","2021/08/01",14257
"2021/08/01","北海道","夕張郡由仁町",4933,1595,32.3,"2021/01/01","2021/08/01",14273
"2021/08/01","北海道","夕張郡長沼町",10515,3770,35.9,"2021/01/01","2021/08/01",14281
"2021/08/01","北海道","夕張郡栗山町",11474,3467,30.2,"2021/01/01","2021/08/01",14290
"2021/08/01","北海道","樺戸郡月形町",3080,917,29.8,"2021/01/01","2021/08/01",14303
"2021/08/01","北海道","樺戸郡浦臼町",1749,569,32.5,"2021/01/01","2021/08/01",14311
"2021/08/01","北海道","樺戸郡新十津川町",6548,2164,33.0,"2021/01/01","2021/08/01",14320
"2021/08/01","北海道","雨竜郡妹背牛町",2827,1139,40.3,"2021/01/01","2021/08/01",14338
"2021/08/01","北海道","雨竜郡秩父別町",2365,695,29.4,"2021/01/01","2021/08/01",14346
"2021/08/01","北海道","雨竜郡雨竜町",2258,628,27.8,"2021/01/01","2021/08/01",14362
"2021/08/01","北海道","雨竜郡北竜町",1756,600,34.2,"2021/01/01","2021/08/01",14371
"2021/08/01","北海道","雨竜郡沼田町",2975,1205,40.5,"2021/01/01","2021/08/01",14389
"2021/08/01","北海道","上川郡鷹栖町",6771,2128,31.4,"2021/01/01","2021/08/01",14524
"2021/08/01","北海道","上川郡東神楽町",10154,3327,32.8,"2021/01/01","2021/08/01",14532
"2021/08/01","北海道","上川郡当麻町",6372,1798,28.2,"2021/01/01","2021/08/01",14541
"2021/08/01","北海道","上川郡比布町",3616,1187,32.8,"2021/01/01","2021/08/01",14559
"2021/08/01","北海道","上川郡愛別町",2681,1324,49.4,"2021/01/01","2021/08/01",14567
"2021/08/01","北海道","上川郡上川町",3398,1102,32.4,"2021/01/01","2021/08/01",14575
"2021/08/01","北海道","上川郡東川町",8437,2780,33.0,"2021/01/01","2021/08/01",14583
"2021/08/01","北海道","上川郡美瑛町",9775,2929,30.0,"2021/01/01","2021/08/01",14591
"2021/08/01","北海道","空知郡上富良野町",10501,4659,44.4,"2021/01/01","2021/08/01",14605
"2021/08/01","北海道","空知郡中富良野町",4849,2098,43.3,"2021/01/01","2021/08/01",14613
"2021/08/01","北海道","空知郡南富良野町",2385,802,33.6,"2021/01/01","2021/08/01",14621
"2021/08/01","北海道","勇払郡占冠村",1315,414,31.5,"2021/01/01","2021/08/01",14630
"2021/08/01","北海道","上川郡和寒町",3222,1032,32.0,"2021/01/01","2021/08/01",14648
"2021/08/01","北海道","上川郡剣淵町",3012,814,27.0,"2021/01/01","2021/08/01",14656
"2021/08/01","北海道","上川郡下川町",3186,785,24.6,"2021/01/01","2021/08/01",14681
"2021/08/01","北海道","中川郡美深町",4112,1052,25.6,"2021/01/01","2021/08/01",14699
"2021/08/01","北海道","中川郡音威子府村",699,205,29.3,"2021/01/01","2021/08/01",14702
"2021/08/01","北海道","中川郡中川町",1440,419,29.1,"2021/01/01","2021/08/01",14711
"2021/08/01","北海道","雨竜郡幌加内町",1386,441,31.8,"2021/01/01","2021/08/01",14729
"2021/08/01","北海道","増毛郡増毛町",4116,1121,27.2,"2021/01/01","2021/08/01",14818
"2021/08/01","北海道","留萌郡小平町",2996,707,23.6,"2021/01/01","2021/08/01",14826
"2021/08/01","北海道","苫前郡苫前町",2986,888,29.7,"2021/01/01","2021/08/01",14834
"2021/08/01","北海道","苫前郡羽幌町",6661,1911,28.7,"2021/01/01","2021/08/01",14842
"2021/08/01","北海道","苫前郡初山別村",1125,372,33.1,"2021/01/01","2021/08/01",14851
"2021/08/01","北海道","天塩郡遠別町",2543,589,23.2,"2021/01/01","2021/08/01",14869
"2021/08/01","北海道","天塩郡天塩町",2973,1102,37.1,"2021/01/01","2021/08/01",14877
"2021/08/01","北海道","宗谷郡猿払村",2722,1133,41.6,"2021/01/01","2021/08/01",15113
"2021/08/01","北海道","枝幸郡浜頓別町",3488,992,28.4,"2021/01/01","2021/08/01",15121
"2021/08/01","北海道","枝幸郡中頓別町",1657,439,26.5,"2021/01/01","2021/08/01",15130
"2021/08/01","北海道","枝幸郡枝幸町",7856,2496,31.8,"2021/01/01","2021/08/01",15148
"2021/08/01","北海道","天塩郡豊富町",3823,1187,31.0,"2021/01/01","2021/08/01",15164
"2021/08/01","北海道","礼文郡礼文町",2416,607,25.1,"2021/01/01","2021/08/01",15172
"2021/08/01","北海道","利尻郡利尻町",1964,529,26.9,"2021/01/01","2021/08/01",15181
"2021/08/01","北海道","利尻郡利尻富士町",2388,724,30.3,"2021/01/01","2021/08/01",15199
"2021/08/01","北海道","天塩郡幌延町",2269,737,32.5,"2021/01/01","2021/08/01",15202
"2021/08/01","北海道","網走郡美幌町",18941,5198,27.4,"2021/01/01","2021/08/01",15431
"2021/08/01","北海道","網走郡津別町",4484,953,21.3,"2021/01/01","2021/08/01",15440
"2021/08/01","北海道","斜里郡斜里町",11300,3835,33.9,"2021/01/01","2021/08/01",15458
"2021/08/01","北海道","斜里郡清里町",3951,931,23.6,"2021/01/01","2021/08/01",15466
"2021/08/01","北海道","斜里郡小清水町",4676,1265,27.1,"2021/01/01","2021/08/01",15474
"2021/08/01","北海道","常呂郡訓子府町",4810,1221,25.4,"2021/01/01","2021/08/01",15491
"2021/08/01","北海道","常呂郡置戸町",2765,792,28.6,"2021/01/01","2021/08/01",15504
"2021/08/01","北海道","常呂郡佐呂間町",4955,1054,21.3,"2021/01/01","2021/08/01",15521
"2021/08/01","北海道","紋別郡遠軽町",19358,4936,25.5,"2021/01/01","2021/08/01",15555
"2021/08/01","北海道","紋別郡湧別町",8469,1794,21.2,"2021/01/01","2021/08/01",15598
"2021/08/01","北海道","紋別郡滝上町",2479,604,24.4,"2021/01/01","2021/08/01",15601
"2021/08/01","北海道","紋別郡興部町",3755,1042,27.7,"2021/01/01","2021/08/01",15610
"2021/08/01","北海道","紋別郡西興部村",1058,193,18.2,"2021/01/01","2021/08/01",15628
"2021/08/01","北海道","紋別郡雄武町",4339,1367,31.5,"2021/01/01","2021/08/01",15636
"2021/08/01","北海道","網走郡大空町",6963,1728,24.8,"2021/01/01","2021/08/01",15644
"2021/08/01","北海道","虻田郡豊浦町",3759,869,23.1,"2021/01/01","2021/08/01",15717
"2021/08/01","北海道","有珠郡壮瞥町",2429,908,37.4,"2021/01/01","2021/08/01",15750
"2021/08/01","北海道","白老郡白老町",16356,4734,28.9,"2021/01/01","2021/08/01",15784
"2021/08/01","北海道","勇払郡厚真町",4420,1433,32.4,"2021/01/01","2021/08/01",15814
"2021/08/01","北海道","虻田郡洞爺湖町",8494,2258,26.6,"2021/01/01","2021/08/01",15849
"2021/08/01","北海道","勇払郡安平町",7566,2433,32.2,"2021/01/01","2021/08/01",15857
"2021/08/01","北海道","勇払郡むかわ町",7734,2535,32.8,"2021/01/01","2021/08/01",15865
"2021/08/01","北海道","沙流郡日高町",11647,2764,23.7,"2021/01/01","2021/08/01",16012
"2021/08/01","北海道","沙流郡平取町",4785,1227,25.6,"2021/01/01","2021/08/01",16021
"2021/08/01","北海道","新冠郡新冠町",5392,1096,20.3,"2021/01/01","2021/08/01",16047
"2021/08/01","北海道","浦河郡浦河町",11998,2920,24.3,"2021/01/01","2021/08/01",16071
"2021/08/01","北海道","様似郡様似町",4125,878,21.3,"2021/01/01","2021/08/01",16080
"2021/08/01","北海道","幌泉郡えりも町",4516,904,20.0,"2021/01/01","2021/08/01",16098
"2021/08/01","北海道","日高郡新ひだか町",21872,6765,30.9,"2021/01/01","2021/08/01",16101
"2021/08/01","北海道","河東郡音更町",44045,11996,27.2,"2021/01/01","2021/08/01",16314
"2021/08/01","北海道","河東郡士幌町",6027,1474,24.5,"2021/01/01","2021/08/01",16322
"2021/08/01","北海道","河東郡上士幌町",4964,1077,21.7,"2021/01/01","2021/08/01",16331
"2021/08/01","北海道","河東郡鹿追町",5247,1646,31.4,"2021/01/01","2021/08/01",16349
"2021/08/01","北海道","上川郡新得町",5835,1327,22.7,"2021/01/01","2021/08/01",16357
"2021/08/01","北海道","上川郡清水町",9305,2023,21.7,"2021/01/01","2021/08/01",16365
"2021/08/01","北海道","河西郡芽室町",18326,4675,25.5,"2021/01/01","2021/08/01",16373
"2021/08/01","北海道","河西郡中札内村",3922,1190,30.3,"2021/01/01","2021/08/01",16381
"2021/08/01","北海道","河西郡更別村",3151,864,27.4,"2021/01/01","2021/08/01",16390
"2021/08/01","北海道","広尾郡大樹町",5451,1370,25.1,"2021/01/01","2021/08/01",16411
"2021/08/01","北海道","広尾郡広尾町",6547,1715,26.2,"2021/01/01","2021/08/01",16420
"2021/08/01","北海道","中川郡幕別町",26443,7296,27.6,"2021/01/01","2021/08/01",16438
"2021/08/01","北海道","中川郡池田町",6440,1840,28.6,"2021/01/01","2021/08/01",16446
"2021/08/01","北海道","中川郡豊頃町",3088,942,30.5,"2021/01/01","2021/08/01",16454
"2021/08/01","北海道","中川郡本別町",6733,1310,19.5,"2021/01/01","2021/08/01",16462
"2021/08/01","北海道","足寄郡足寄町",6684,1880,28.1,"2021/01/01","2021/08/01",16471
"2021/08/01","北海道","足寄郡陸別町",2314,522,22.6,"2021/01/01","2021/08/01",16489
"2021/08/01","北海道","十勝郡浦幌町",4544,1123,24.7,"2021/01/01","2021/08/01",16497
"2021/08/01","北海道","釧路郡釧路町",19392,7170,37.0,"2021/01/01","2021/08/01",16616
"2021/08/01","北海道","厚岸郡厚岸町",9064,2411,26.6,"2021/01/01","2021/08/01",16624
"2021/08/01","北海道","厚岸郡浜中町",5664,1377,24.3,"2021/01/01","2021/08/01",16632
"2021/08/01","北海道","川上郡標茶町",7425,1736,23.4,"2021/01/01","2021/08/01",16641
"2021/08/01","北海道","川上郡弟子屈町",6937,1881,27.1,"2021/01/01","2021/08/01",16659
"2021/08/01","北海道","阿寒郡鶴居村",2520,736,29.2,"2021/01/01","2021/08/01",16675
"2021/08/01","北海道","白糠郡白糠町",7539,2432,32.3,"2021/01/01","2021/08/01",16683
"2021/08/01","北海道","野付郡別海町",14827,3780,25.5,"2021/01/01","2021/08/01",16918
"2021/08/01","北海道","標津郡中標津町",23203,7581,32.7,"2021/01/01","2021/08/01",16926
"2021/08/01","北海道","標津郡標津町",5123,1583,30.9,"2021/01/01","2021/08/01",16934
"2021/08/01","北海道","目梨郡羅臼町",4766,1326,27.8,"2021/01/01","2021/08/01",16942
"2021/08/01","青森県","青森市",278446,85732,30.8,"2021/01/01","2021/08/01",22012
"2021/08/01","青森県","弘前市",168479,54258,32.2,"2021/01/01","2021/08/01",22021
"2021/08/01","青森県","八戸市",225845,72968,32.3,"2021/01/01","2021/08/01",22039
"2021/08/01","青森県","黒石市",32530,8703,26.8,"2021/01/01","2021/08/01",22047
"2021/08/01","青森県","五所川原市",53204,15001,28.2,"2021/01/01","2021/08/01",22055
"2021/08/01","青森県","十和田市",60345,20671,34.3,"2021/01/01","2021/08/01",22063
"2021/08/01","青森県","三沢市",39323,14902,37.9,"2021/01/01","2021/08/01",22071
"2021/08/01","青森県","むつ市",55931,19068,34.1,"2021/01/01","2021/08/01",22080
"2021/08/01","青森県","つがる市",31413,10336,32.9,"2021/01/01","2021/08/01",22098
"2021/08/01","青森県","平川市",30708,11184,36.4,"2021/01/01","2021/08/01",22101
"2021/08/01","青森県","東津軽郡平内町",10639,3580,33.6,"2021/01/01","2021/08/01",23019
"2021/08/01","青森県","東津軽郡今別町",2495,681,27.3,"2021/01/01","2021/08/01",23035
"2021/08/01","青森県","東津軽郡蓬田村",2687,634,23.6,"2021/01/01","2021/08/01",23043
"2021/08/01","青森県","東津軽郡外ヶ浜町",5734,1626,28.4,"2021/01/01","2021/08/01",23078
"2021/08/01","青森県","西津軽郡鰺ヶ沢町",9472,2313,24.4,"2021/01/01","2021/08/01",23213
"2021/08/01","青森県","西津軽郡深浦町",7787,2003,25.7,"2021/01/01","2021/08/01",23230
"2021/08/01","青森県","中津軽郡西目屋村",1327,348,26.2,"2021/01/01","2021/08/01",23434
"2021/08/01","青森県","南津軽郡藤崎町",14812,3881,26.2,"2021/01/01","2021/08/01",23612
"2021/08/01","青森県","南津軽郡大鰐町",9182,3163,34.4,"2021/01/01","2021/08/01",23621
"2021/08/01","青森県","南津軽郡田舎館村",7699,2161,28.1,"2021/01/01","2021/08/01",23671
"2021/08/01","青森県","北津軽郡板柳町",13211,2870,21.7,"2021/01/01","2021/08/01",23817
"2021/08/01","青森県","北津軽郡鶴田町",12499,2532,20.3,"2021/01/01","2021/08/01",23841
"2021/08/01","青森県","北津軽郡中泊町",10568,2006,19.0,"2021/01/01","2021/08/01",23876
"2021/08/01","青森県","上北郡野辺地町",12894,3757,29.1,"2021/01/01","2021/08/01",24015
"2021/08/01","青森県","上北郡七戸町",15143,4855,32.1,"2021/01/01","2021/08/01",24023
"2021/08/01","青森県","上北郡六戸町",10948,3601,32.9,"2021/01/01","2021/08/01",24058
"2021/08/01","青森県","上北郡横浜町",4376,1607,36.7,"2021/01/01","2021/08/01",24066
"2021/08/01","青森県","上北郡東北町",17154,4415,25.7,"2021/01/01","2021/08/01",24082
"2021/08/01","青森県","上北郡六ヶ所村",10131,2513,24.8,"2021/01/01","2021/08/01",24112
"2021/08/01","青森県","上北郡おいらせ町",25288,8097,32.0,"2021/01/01","2021/08/01",24121
"2021/08/01","青森県","下北郡大間町",5125,1155,22.5,"2021/01/01","2021/08/01",24236
"2021/08/01","青森県","下北郡東通村",6153,1683,27.4,"2021/01/01","2021/08/01",24244
"2021/08/01","青森県","下北郡風間浦村",1796,486,27.1,"2021/01/01","2021/08/01",24252
"2021/08/01","青森県","下北郡佐井村",1912,553,28.9,"2021/01/01","2021/08/01",24261
"2021/08/01","青森県","三戸郡三戸町",9690,2843,29.3,"2021/01/01","2021/08/01",24414
"2021/08/01","青森県","三戸郡五戸町",16679,4255,25.5,"2021/01/01","2021/08/01",24422
"2021/08/01","青森県","三戸郡田子町",5282,1492,28.2,"2021/01/01","2021/08/01",24431
"2021/08/01","青森県","三戸郡南部町",17569,4253,24.2,"2021/01/01","2021/08/01",24457
"2021/08/01","青森県","三戸郡階上町",13232,3582,27.1,"2021/01/01","2021/08/01",24465
"2021/08/01","青森県","三戸郡新郷村",2359,594,25.2,"2021/01/01","2021/08/01",24503
"2021/08/01","岩手県","盛岡市",286820,109831,38.3,"2021/01/01","2021/08/01",32018
"2021/08/01","岩手県","宮古市",50562,15213,30.1,"2021/01/01","2021/08/01",32026
"2021/08/01","岩手県","大船渡市",35107,10369,29.5,"2021/01/01","2021/08/01",32034
"2021/08/01","岩手県","花巻市",94438,26721,28.3,"2021/01/01","2021/08/01",32051
"2021/08/01","岩手県","北上市",92370,23491,25.4,"2021/01/01","2021/08/01",32069
"2021/08/01","岩手県","久慈市",34094,7514,22.0,"2021/01/01","2021/08/01",32077
"2021/08/01","岩手県","遠野市",26013,6590,25.3,"2021/01/01","2021/08/01",32085
"2021/08/01","岩手県","一関市",113604,33058,29.1,"2021/01/01","2021/08/01",32093
"2021/08/01","岩手県","陸前高田市",18637,4647,24.9,"2021/01/01","2021/08/01",32107
"2021/08/01","岩手県","釜石市",32176,11660,36.2,"2021/01/01","2021/08/01",32115
"2021/08/01","岩手県","二戸市",26138,6818,26.1,"2021/01/01","2021/08/01",32131
"2021/08/01","岩手県","八幡平市",24788,8099,32.7,"2021/01/01","2021/08/01",32140
"2021/08/01","岩手県","奥州市",114644,37308,32.5,"2021/01/01","2021/08/01",32158
"2021/08/01","岩手県","滝沢市",55605,19291,34.7,"2021/01/01","2021/08/01",32166
"2021/08/01","岩手県","岩手郡雫石町",16113,4274,26.5,"2021/01/01","2021/08/01",33014
"2021/08/01","岩手県","岩手郡葛巻町",5874,3065,52.2,"2021/01/01","2021/08/01",33022
"2021/08/01","岩手県","岩手郡岩手町",12826,3478,27.1,"2021/01/01","2021/08/01",33031
"2021/08/01","岩手県","紫波郡紫波町",33178,11587,34.9,"2021/01/01","2021/08/01",33219
"2021/08/01","岩手県","紫波郡矢巾町",27133,9177,33.8,"2021/01/01","2021/08/01",33227
"2021/08/01","岩手県","和賀郡西和賀町",5364,1083,20.2,"2021/01/01","2021/08/01",33669
"2021/08/01","岩手県","胆沢郡金ケ崎町",15561,4172,26.8,"2021/01/01","2021/08/01",33812
"2021/08/01","岩手県","西磐井郡平泉町",7330,1889,25.8,"2021/01/01","2021/08/01",34029
"2021/08/01","岩手県","気仙郡住田町",5225,1480,28.3,"2021/01/01","2021/08/01",34410
"2021/08/01","岩手県","上閉伊郡大槌町",11417,2696,23.6,"2021/01/01","2021/08/01",34614
"2021/08/01","岩手県","下閉伊郡山田町",15073,4623,30.7,"2021/01/01","2021/08/01",34827
"2021/08/01","岩手県","下閉伊郡岩泉町",8870,2123,23.9,"2021/01/01","2021/08/01",34835
"2021/08/01","岩手県","下閉伊郡田野畑村",3193,665,20.8,"2021/01/01","2021/08/01",34843
"2021/08/01","岩手県","下閉伊郡普代村",2570,688,26.8,"2021/01/01","2021/08/01",34851
"2021/08/01","岩手県","九戸郡軽米町",8773,2618,29.8,"2021/01/01","2021/08/01",35017
"2021/08/01","岩手県","九戸郡野田村",4170,973,23.3,"2021/01/01","2021/08/01",35033
"2021/08/01","岩手県","九戸郡九戸村",5608,1359,24.2,"2021/01/01","2021/08/01",35068
"2021/08/01","岩手県","九戸郡洋野町",16032,4597,28.7,"2021/01/01","2021/08/01",35076
"2021/08/01","岩手県","二戸郡一戸町",11899,2793,23.5,"2021/01/01","2021/08/01",35246
"2021/08/01","宮城県","仙台市",1065932,412623,38.7,"2021/01/01","2021/08/01",41009
"2021/08/01","宮城県","石巻市",140824,41103,29.2,"2021/01/01","2021/08/01",42021
"2021/08/01","宮城県","塩竈市",53474,20283,37.9,"2021/01/01","2021/08/01",42030
"2021/08/01","宮城県","気仙沼市",61445,20099,32.7,"2021/01/01","2021/08/01",42056
"2021/08/01","宮城県","白石市",33082,9723,29.4,"2021/01/01","2021/08/01",42064
"2021/08/01","宮城県","名取市",79655,29719,37.3,"2021/01/01","2021/08/01",42072
"2021/08/01","宮城県","角田市",28212,8221,29.1,"2021/01/01","2021/08/01",42081
"2021/08/01","宮城県","多賀城市",62311,23816,38.2,"2021/01/01","2021/08/01",42099
"2021/08/01","宮城県","岩沼市",43917,14795,33.7,"2021/01/01","2021/08/01",42111
"2021/08/01","宮城県","登米市",77392,16629,21.5,"2021/01/01","2021/08/01",42129
"2021/08/01","宮城県","栗原市",65811,18081,27.5,"2021/01/01","2021/08/01",42137
"2021/08/01","宮城県","東松島市",39588,13696,34.6,"2021/01/01","2021/08/01",42145
"2021/08/01","宮城県","大崎市",128297,39092,30.5,"2021/01/01","2021/08/01",42153
"2021/08/01","宮城県","富谷市",52431,20245,38.6,"2021/01/01","2021/08/01",42161
"2021/08/01","宮城県","刈田郡蔵王町",11706,3402,29.1,"2021/01/01","2021/08/01",43010
"2021/08/01","宮城県","刈田郡七ヶ宿町",1321,516,39.1,"2021/01/01","2021/08/01",43028
"2021/08/01","宮城県","柴田郡大河原町",23567,8415,35.7,"2021/01/01","2021/08/01",43214
"2021/08/01","宮城県","柴田郡村田町",10606,2739,25.8,"2021/01/01","2021/08/01",43222
"2021/08/01","宮城県","柴田郡柴田町",37598,15459,41.1,"2021/01/01","2021/08/01",43231
"2021/08/01","宮城県","柴田郡川崎町",8593,2575,30.0,"2021/01/01","2021/08/01",43249
"2021/08/01","宮城県","伊具郡丸森町",12904,3394,26.3,"2021/01/01","2021/08/01",43419
"2021/08/01","宮城県","亘理郡亘理町",33445,11748,35.1,"2021/01/01","2021/08/01",43613
"2021/08/01","宮城県","亘理郡山元町",12081,3727,30.9,"2021/01/01","2021/08/01",43621
"2021/08/01","宮城県","宮城郡松島町",13678,5017,36.7,"2021/01/01","2021/08/01",44016
"2021/08/01","宮城県","宮城郡七ヶ浜町",18445,5469,29.7,"2021/01/01","2021/08/01",44041
"2021/08/01","宮城県","宮城郡利府町",36027,13936,38.7,"2021/01/01","2021/08/01",44067
"2021/08/01","宮城県","黒川郡大和町",28327,9727,34.3,"2021/01/01","2021/08/01",44211
"2021/08/01","宮城県","黒川郡大郷町",7932,1845,23.3,"2021/01/01","2021/08/01",44229
"2021/08/01","宮城県","黒川郡大衡村",5870,1975,33.6,"2021/01/01","2021/08/01",44245
"2021/08/01","宮城県","加美郡色麻町",6648,2075,31.2,"2021/01/01","2021/08/01",44440
"2021/08/01","宮城県","加美郡加美町",22568,6501,28.8,"2021/01/01","2021/08/01",44458
