"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2017/12/01","秋田県","にかほ市",25554,1676,6.6,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","仙北市",27533,2175,7.9,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","鹿角郡小坂町",5366,469,8.7,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","北秋田郡上小阿仁村",2444,191,7.8,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","山本郡藤里町",3501,316,9.0,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","山本郡三種町",17423,1141,6.5,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","山本郡八峰町",7525,425,5.6,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","南秋田郡五城目町",9776,676,6.9,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","南秋田郡八郎潟町",6114,439,7.2,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","南秋田郡井川町",4953,237,4.8,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","南秋田郡大潟村",3207,256,8.0,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","仙北郡美郷町",20311,1111,5.5,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","雄勝郡羽後町",15692,769,4.9,"2017/01/01","2017/12/01"
"2017/12/01","秋田県","雄勝郡東成瀬村",2634,214,8.1,"2017/01/01","2017/12/01"
"2017/12/01","山形県","山形市",249133,17719,7.1,"2017/01/01","2017/12/01"
"2017/12/01","山形県","米沢市",82843,5208,6.3,"2017/01/01","2017/12/01"
"2017/12/01","山形県","鶴岡市",130108,9138,7.0,"2017/01/01","2017/12/01"
"2017/12/01","山形県","酒田市",105468,8202,7.8,"2017/01/01","2017/12/01"
"2017/12/01","山形県","新庄市",36764,2742,7.5,"2017/01/01","2017/12/01"
"2017/12/01","山形県","寒河江市",41661,3106,7.5,"2017/01/01","2017/12/01"
"2017/12/01","山形県","上山市",31382,2139,6.8,"2017/01/01","2017/12/01"
"2017/12/01","山形県","村山市",25136,1694,6.7,"2017/01/01","2017/12/01"
"2017/12/01","山形県","長井市",27554,1836,6.7,"2017/01/01","2017/12/01"
"2017/12/01","山形県","天童市",62164,4293,6.9,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東根市",47728,3386,7.1,"2017/01/01","2017/12/01"
"2017/12/01","山形県","尾花沢市",17009,1119,6.6,"2017/01/01","2017/12/01"
"2017/12/01","山形県","南陽市",32183,1982,6.2,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東村山郡山辺町",14655,938,6.4,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東村山郡中山町",11608,777,6.7,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西村山郡河北町",19251,1500,7.8,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西村山郡西川町",5706,417,7.3,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西村山郡朝日町",7248,580,8.0,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西村山郡大江町",8583,776,9.0,"2017/01/01","2017/12/01"
"2017/12/01","山形県","北村山郡大石田町",7407,553,7.5,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡金山町",5827,352,6.0,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡最上町",9014,612,6.8,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡舟形町",5612,379,6.8,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡真室川町",8177,562,6.9,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡大蔵村",3436,300,8.7,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡鮭川村",4408,279,6.3,"2017/01/01","2017/12/01"
"2017/12/01","山形県","最上郡戸沢村",4846,358,7.4,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東置賜郡高畠町",24073,1311,5.4,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東置賜郡川西町",15817,940,5.9,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西置賜郡小国町",8000,1430,17.9,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西置賜郡白鷹町",14351,895,6.2,"2017/01/01","2017/12/01"
"2017/12/01","山形県","西置賜郡飯豊町",7436,727,9.8,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東田川郡三川町",7544,480,6.4,"2017/01/01","2017/12/01"
"2017/12/01","山形県","東田川郡庄内町",21996,1426,6.5,"2017/01/01","2017/12/01"
"2017/12/01","山形県","飽海郡遊佐町",14340,951,6.6,"2017/01/01","2017/12/01"
"2017/12/01","福島県","福島市",283493,27290,9.6,"2017/01/01","2017/12/01"
"2017/12/01","福島県","会津若松市",121567,11283,9.3,"2017/01/01","2017/12/01"
"2017/12/01","福島県","郡山市",326851,29540,9.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","いわき市",329938,26883,8.1,"2017/01/01","2017/12/01"
"2017/12/01","福島県","白河市",62245,5743,9.2,"2017/01/01","2017/12/01"
"2017/12/01","福島県","須賀川市",77638,6398,8.2,"2017/01/01","2017/12/01"
"2017/12/01","福島県","喜多方市",49538,3619,7.3,"2017/01/01","2017/12/01"
"2017/12/01","福島県","相馬市",35812,3369,9.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","二本松市",56273,4393,7.8,"2017/01/01","2017/12/01"
"2017/12/01","福島県","田村市",38280,3857,10.1,"2017/01/01","2017/12/01"
"2017/12/01","福島県","南相馬市",62960,6923,11.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","伊達市",62299,4940,7.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","本宮市",30731,2102,6.8,"2017/01/01","2017/12/01"
"2017/12/01","福島県","伊達郡桑折町",12217,765,6.3,"2017/01/01","2017/12/01"
"2017/12/01","福島県","伊達郡国見町",9504,998,10.5,"2017/01/01","2017/12/01"
"2017/12/01","福島県","伊達郡川俣町",14123,1465,10.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","安達郡大玉村",8572,512,6.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","岩瀬郡鏡石町",12802,1010,7.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","岩瀬郡天栄村",5893,346,5.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","南会津郡下郷町",6036,432,7.2,"2017/01/01","2017/12/01"
"2017/12/01","福島県","南会津郡檜枝岐村",584,109,18.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","南会津郡只見町",4512,452,10.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","南会津郡南会津町",16424,1592,9.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","耶麻郡北塩原村",2913,234,8.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","耶麻郡西会津町",6778,443,6.5,"2017/01/01","2017/12/01"
"2017/12/01","福島県","耶麻郡磐梯町",3596,335,9.3,"2017/01/01","2017/12/01"
"2017/12/01","福島県","耶麻郡猪苗代町",14895,1447,9.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","河沼郡会津坂下町",16538,1221,7.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","河沼郡湯川村",3351,236,7.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","河沼郡柳津町",3565,253,7.1,"2017/01/01","2017/12/01"
"2017/12/01","福島県","大沼郡三島町",1720,152,8.8,"2017/01/01","2017/12/01"
"2017/12/01","福島県","大沼郡金山町",2196,251,11.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","大沼郡昭和村",1326,377,28.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","大沼郡会津美里町",21132,1624,7.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","西白河郡西郷村",20112,1756,8.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","西白河郡泉崎村",6597,581,8.8,"2017/01/01","2017/12/01"
"2017/12/01","福島県","西白河郡中島村",5206,359,6.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","西白河郡矢吹町",17704,1313,7.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","東白川郡棚倉町",14459,1200,8.3,"2017/01/01","2017/12/01"
"2017/12/01","福島県","東白川郡矢祭町",6039,419,6.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","東白川郡塙町",9210,640,6.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","東白川郡鮫川村",3640,257,7.1,"2017/01/01","2017/12/01"
"2017/12/01","福島県","石川郡石川町",15922,1059,6.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","石川郡玉川村",6919,373,5.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","石川郡平田村",6411,402,6.3,"2017/01/01","2017/12/01"
"2017/12/01","福島県","石川郡浅川町",6622,444,6.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","石川郡古殿町",5606,290,5.2,"2017/01/01","2017/12/01"
"2017/12/01","福島県","田村郡三春町",17585,3429,19.5,"2017/01/01","2017/12/01"
"2017/12/01","福島県","田村郡小野町",10589,947,8.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡広野町",5033,432,8.6,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡楢葉町",7285,669,9.2,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡富岡町",13597,3047,22.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡川内村",2737,203,7.4,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡大熊町",10665,1671,15.7,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡双葉町",6169,741,12.0,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡浪江町",18495,1704,9.2,"2017/01/01","2017/12/01"
"2017/12/01","福島県","双葉郡葛尾村",1474,116,7.9,"2017/01/01","2017/12/01"
"2017/12/01","福島県","相馬郡新地町",8053,600,7.5,"2017/01/01","2017/12/01"
"2017/12/01","福島県","相馬郡飯舘村",6128,304,5.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","水戸市",273231,27227,10.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","日立市",184574,23729,12.9,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","土浦市",143570,16370,11.4,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","古河市",144406,14029,9.7,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","石岡市",76768,7815,10.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","結城市",52598,4684,8.9,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","龍ケ崎市",78289,8747,11.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","下妻市",44467,3097,7.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","常総市",64185,6061,9.4,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","常陸太田市",53818,4666,8.7,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","高萩市",29649,3146,10.6,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","北茨城市",44858,4303,9.6,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","笠間市",77446,7279,9.4,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","取手市",108416,12212,11.3,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","牛久市",85022,9754,11.5,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","つくば市",227127,26804,11.8,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","ひたちなか市",159590,13621,8.5,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","鹿嶋市",68127,6953,10.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","潮来市",28981,2433,8.4,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","守谷市",66251,7965,12.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","常陸大宮市",43467,3562,8.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","那珂市",55431,5151,9.3,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","筑西市",106874,8411,7.9,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","坂東市",55661,4043,7.3,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","稲敷市",42917,4278,10.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","かすみがうら市",42701,4266,10.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","桜川市",43643,2485,5.7,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","神栖市",94934,9446,10.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","行方市",36171,2768,7.7,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","鉾田市",50109,4178,8.3,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","つくばみらい市",50971,5612,11.0,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","小美玉市",52172,5342,10.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","東茨城郡茨城町",33257,2718,8.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","東茨城郡大洗町",17404,1622,9.3,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","東茨城郡城里町",20363,1245,6.1,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","那珂郡東海村",38363,3692,9.6,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","久慈郡大子町",18165,1616,8.9,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","稲敷郡美浦村",15963,1463,9.2,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","稲敷郡阿見町",47489,4919,10.4,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","稲敷郡河内町",9250,675,7.3,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","結城郡八千代町",22763,1577,6.9,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","猿島郡五霞町",8858,2691,30.4,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","猿島郡境町",25391,2252,8.9,"2017/01/01","2017/12/01"
"2017/12/01","茨城県","北相馬郡利根町",16768,2225,13.3,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","宇都宮市",522262,51679,9.9,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","足利市",151248,12587,8.3,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","栃木市",162734,12324,7.6,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","佐野市",120437,10048,8.3,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","鹿沼市",99356,7434,7.5,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","日光市",84929,8150,9.6,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","小山市",166533,16229,9.7,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","真岡市",81057,5198,6.4,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","大田原市",72441,6031,8.3,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","矢板市",33430,2836,8.5,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","那須塩原市",118091,11911,10.1,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","さくら市",44359,3325,7.5,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","那須烏山市",27600,1886,6.8,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","下野市",60133,5659,9.4,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","河内郡上三川町",31440,2651,8.4,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","芳賀郡益子町",23779,1572,6.6,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","芳賀郡茂木町",13603,1061,7.8,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","芳賀郡市貝町",12016,990,8.2,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","芳賀郡芳賀町",15899,1789,11.3,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","下都賀郡壬生町",39807,3562,8.9,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","下都賀郡野木町",25775,3051,11.8,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","塩谷郡塩谷町",11795,664,5.6,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","塩谷郡高根沢町",29732,3049,10.3,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","那須郡那須町",25946,3284,12.7,"2017/01/01","2017/12/01"
"2017/12/01","栃木県","那須郡那珂川町",17195,1396,8.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","前橋市",338916,31004,9.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","高崎市",375255,30459,8.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","桐生市",115440,12009,10.4,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","伊勢崎市",212046,21964,10.4,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","太田市",223665,16506,7.4,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","沼田市",49686,4028,8.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","館林市",77236,7476,9.7,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","渋川市",79949,5330,6.7,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","藤岡市",66736,4749,7.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","富岡市",49863,3570,7.2,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","安中市",59601,4578,7.7,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","みどり市",51689,3937,7.6,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","北群馬郡榛東村",14665,1057,7.2,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","北群馬郡吉岡町",20997,1183,5.6,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","多野郡上野村",1278,119,9.3,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","多野郡神流町",2020,306,15.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","甘楽郡下仁田町",7895,747,9.5,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","甘楽郡南牧村",2025,132,6.5,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","甘楽郡甘楽町",13413,809,6.0,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","吾妻郡中之条町",16781,1548,9.2,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","吾妻郡長野原町",5774,539,9.3,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","吾妻郡嬬恋村",9799,728,7.4,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","吾妻郡草津町",6595,759,11.5,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","吾妻郡高山村",3730,234,6.3,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","吾妻郡東吾妻町",14542,1518,10.4,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","利根郡片品村",4629,367,7.9,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","利根郡川場村",3356,256,7.6,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","利根郡昭和村",7524,432,5.7,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","利根郡みなかみ町",19834,1597,8.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","佐波郡玉村町",36796,2595,7.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","邑楽郡板倉町",15031,1206,8.0,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","邑楽郡明和町",11463,919,8.0,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","邑楽郡千代田町",11590,996,8.6,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","邑楽郡大泉町",41568,3789,9.1,"2017/01/01","2017/12/01"
"2017/12/01","群馬県","邑楽郡邑楽町",26888,2070,7.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","さいたま市",1281414,129478,10.1,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","川越市",351654,37106,10.6,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","熊谷市",199718,17954,9.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","川口市",595495,56108,9.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","行田市",82836,7671,9.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","秩父市",64540,4772,7.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","所沢市",343993,37996,11.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","飯能市",80293,7577,9.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","加須市",113917,10520,9.2,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","本庄市",78989,7415,9.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","東松山市",89953,9244,10.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","春日部市",236466,27764,11.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","狭山市",153054,16857,11.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","羽生市",55441,4981,9.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","鴻巣市",119041,13470,11.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","深谷市",144696,11943,8.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","上尾市",228092,25301,11.1,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","草加市",247040,27880,11.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","越谷市",339156,37304,11.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","蕨市",73900,8009,10.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","戸田市",137320,15483,11.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","入間市",149124,14182,9.5,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","朝霞市",136910,15951,11.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","志木市",75421,8619,11.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","和光市",81368,9640,11.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","新座市",164767,17559,10.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","桶川市",75266,7027,9.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","久喜市",154241,16363,10.6,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","北本市",67593,6387,9.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","八潮市",87109,9049,10.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","富士見市",110398,11314,10.2,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","三郷市",139164,12948,9.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","蓮田市",62347,7417,11.9,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","坂戸市",101545,10482,10.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","幸手市",52401,5420,10.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","鶴ヶ島市",70061,7775,11.1,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","日高市",56600,6047,10.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","吉川市",71584,6368,8.9,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","ふじみ野市",113553,13352,11.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","白岡市",52257,5087,9.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","北足立郡伊奈町",44501,3652,8.2,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","入間郡三芳町",38243,3709,9.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","入間郡毛呂山町",34690,3906,11.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","入間郡越生町",11904,1498,12.6,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡滑川町",18286,1615,8.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡嵐山町",18052,1815,10.1,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡小川町",31199,3436,11.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡川島町",20744,1708,8.2,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡吉見町",19745,1539,7.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡鳩山町",14165,1738,12.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","比企郡ときがわ町",11640,927,8.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","秩父郡横瀬町",8518,815,9.6,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","秩父郡皆野町",10077,878,8.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","秩父郡長瀞町",7362,502,6.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","秩父郡小鹿野町",12220,1036,8.5,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","秩父郡東秩父村",2993,212,7.1,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","児玉郡美里町",11319,727,6.4,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","児玉郡神川町",13943,1061,7.6,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","児玉郡上里町",31259,2715,8.7,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","大里郡寄居町",34465,3095,9.0,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","南埼玉郡宮代町",33780,3648,10.8,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","北葛飾郡杉戸町",45883,5185,11.3,"2017/01/01","2017/12/01"
"2017/12/01","埼玉県","北葛飾郡松伏町",30102,2625,8.7,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","千葉市",965607,127010,13.2,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","銚子市",64355,7233,11.2,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","市川市",480744,59236,12.3,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","船橋市",630937,71797,11.4,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","館山市",47976,5751,12.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","木更津市",134646,17190,12.8,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","松戸市",492199,54639,11.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","野田市",155050,15407,9.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","茂原市",90949,9134,10.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","成田市",132334,14933,11.3,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","佐倉市",176744,15644,8.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","東金市",60124,7132,11.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","旭市",67267,5296,7.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","習志野市",171861,20693,12.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","柏市",412690,44823,10.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","勝浦市",18514,2126,11.5,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","市原市",279093,30572,11.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","流山市",180637,20012,11.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","八千代市",195933,24657,12.6,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","我孫子市",132619,16694,12.6,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","鴨川市",33984,3908,11.5,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","鎌ケ谷市",109480,13091,12.0,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","君津市",86552,10211,11.8,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","富津市",45972,4094,8.9,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","浦安市",166551,21754,13.1,"2017/01/01","2017/12/01"
"2017/12/01","千葉県","四街道市",92337,12032,13.0,"2017/01/01","2017/12/01"
