"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2022/08/31","北海道","石狩郡新篠津村",2913,1068,36.7,"2022/01/01","2022/08/31",13048
"2022/08/31","北海道","松前郡松前町",6445,3365,52.2,"2022/01/01","2022/08/31",13315
"2022/08/31","北海道","松前郡福島町",3702,2015,54.4,"2022/01/01","2022/08/31",13323
"2022/08/31","北海道","上磯郡知内町",4044,1491,36.9,"2022/01/01","2022/08/31",13331
"2022/08/31","北海道","上磯郡木古内町",3853,1399,36.3,"2022/01/01","2022/08/31",13340
"2022/08/31","北海道","亀田郡七飯町",28062,10707,38.2,"2022/01/01","2022/08/31",13374
"2022/08/31","北海道","茅部郡鹿部町",3721,1509,40.6,"2022/01/01","2022/08/31",13439
"2022/08/31","北海道","茅部郡森町",14456,5522,38.2,"2022/01/01","2022/08/31",13455
"2022/08/31","北海道","二海郡八雲町",15338,5671,37.0,"2022/01/01","2022/08/31",13463
"2022/08/31","北海道","山越郡長万部町",4953,1616,32.6,"2022/01/01","2022/08/31",13471
"2022/08/31","北海道","檜山郡江差町",7156,2762,38.6,"2022/01/01","2022/08/31",13617
"2022/08/31","北海道","檜山郡上ノ国町",4467,1429,32.0,"2022/01/01","2022/08/31",13625
"2022/08/31","北海道","檜山郡厚沢部町",3599,1221,33.9,"2022/01/01","2022/08/31",13633
"2022/08/31","北海道","爾志郡乙部町",3428,1153,33.6,"2022/01/01","2022/08/31",13641
"2022/08/31","北海道","奥尻郡奥尻町",2425,1146,47.3,"2022/01/01","2022/08/31",13676
"2022/08/31","北海道","瀬棚郡今金町",4963,2801,56.4,"2022/01/01","2022/08/31",13706
"2022/08/31","北海道","久遠郡せたな町",7368,2685,36.4,"2022/01/01","2022/08/31",13714
"2022/08/31","北海道","島牧郡島牧村",1352,459,33.9,"2022/01/01","2022/08/31",13919
"2022/08/31","北海道","寿都郡寿都町",2799,1149,41.1,"2022/01/01","2022/08/31",13927
"2022/08/31","北海道","寿都郡黒松内町",2690,1273,47.3,"2022/01/01","2022/08/31",13935
"2022/08/31","北海道","磯谷郡蘭越町",4547,1506,33.1,"2022/01/01","2022/08/31",13943
"2022/08/31","北海道","虻田郡ニセコ町",4946,1950,39.4,"2022/01/01","2022/08/31",13951
"2022/08/31","北海道","虻田郡真狩村",1951,804,41.2,"2022/01/01","2022/08/31",13960
"2022/08/31","北海道","虻田郡留寿都村",1895,1011,53.4,"2022/01/01","2022/08/31",13978
"2022/08/31","北海道","虻田郡喜茂別町",2078,724,34.8,"2022/01/01","2022/08/31",13986
"2022/08/31","北海道","虻田郡京極町",2853,1077,37.7,"2022/01/01","2022/08/31",13994
"2022/08/31","北海道","虻田郡倶知安町",14789,6817,46.1,"2022/01/01","2022/08/31",14001
"2022/08/31","北海道","岩内郡共和町",5659,3230,57.1,"2022/01/01","2022/08/31",14010
"2022/08/31","北海道","岩内郡岩内町",11658,5340,45.8,"2022/01/01","2022/08/31",14028
"2022/08/31","北海道","古宇郡泊村",1526,624,40.9,"2022/01/01","2022/08/31",14036
"2022/08/31","北海道","古宇郡神恵内村",797,289,36.3,"2022/01/01","2022/08/31",14044
"2022/08/31","北海道","積丹郡積丹町",1883,830,44.1,"2022/01/01","2022/08/31",14052
"2022/08/31","北海道","古平郡古平町",2798,1192,42.6,"2022/01/01","2022/08/31",14061
"2022/08/31","北海道","余市郡仁木町",3165,1076,34.0,"2022/01/01","2022/08/31",14079
"2022/08/31","北海道","余市郡余市町",17920,6154,34.3,"2022/01/01","2022/08/31",14087
"2022/08/31","北海道","余市郡赤井川村",1115,470,42.2,"2022/01/01","2022/08/31",14095
"2022/08/31","北海道","空知郡南幌町",7378,3492,47.3,"2022/01/01","2022/08/31",14231
"2022/08/31","北海道","空知郡奈井江町",5090,2697,53.0,"2022/01/01","2022/08/31",14249
"2022/08/31","北海道","空知郡上砂川町",2698,1211,44.9,"2022/01/01","2022/08/31",14257
"2022/08/31","北海道","夕張郡由仁町",4871,2066,42.4,"2022/01/01","2022/08/31",14273
"2022/08/31","北海道","夕張郡長沼町",10336,4622,44.7,"2022/01/01","2022/08/31",14281
"2022/08/31","北海道","夕張郡栗山町",11308,4291,37.9,"2022/01/01","2022/08/31",14290
"2022/08/31","北海道","樺戸郡月形町",2955,1138,38.5,"2022/01/01","2022/08/31",14303
"2022/08/31","北海道","樺戸郡浦臼町",1692,684,40.4,"2022/01/01","2022/08/31",14311
"2022/08/31","北海道","樺戸郡新十津川町",6507,2879,44.2,"2022/01/01","2022/08/31",14320
"2022/08/31","北海道","雨竜郡妹背牛町",2757,1357,49.2,"2022/01/01","2022/08/31",14338
"2022/08/31","北海道","雨竜郡秩父別町",2331,962,41.3,"2022/01/01","2022/08/31",14346
"2022/08/31","北海道","雨竜郡雨竜町",2214,808,36.5,"2022/01/01","2022/08/31",14362
"2022/08/31","北海道","雨竜郡北竜町",1713,987,57.6,"2022/01/01","2022/08/31",14371
"2022/08/31","北海道","雨竜郡沼田町",2951,1478,50.1,"2022/01/01","2022/08/31",14389
"2022/08/31","北海道","上川郡鷹栖町",6701,2627,39.2,"2022/01/01","2022/08/31",14524
"2022/08/31","北海道","上川郡東神楽町",10110,4287,42.4,"2022/01/01","2022/08/31",14532
"2022/08/31","北海道","上川郡当麻町",6267,2376,37.9,"2022/01/01","2022/08/31",14541
"2022/08/31","北海道","上川郡比布町",3532,1455,41.2,"2022/01/01","2022/08/31",14559
"2022/08/31","北海道","上川郡愛別町",2612,1678,64.2,"2022/01/01","2022/08/31",14567
"2022/08/31","北海道","上川郡上川町",3308,1426,43.1,"2022/01/01","2022/08/31",14575
"2022/08/31","北海道","上川郡東川町",8390,3944,47.0,"2022/01/01","2022/08/31",14583
"2022/08/31","北海道","上川郡美瑛町",9636,3879,40.3,"2022/01/01","2022/08/31",14591
"2022/08/31","北海道","空知郡上富良野町",10342,5519,53.4,"2022/01/01","2022/08/31",14605
"2022/08/31","北海道","空知郡中富良野町",4796,2476,51.6,"2022/01/01","2022/08/31",14613
"2022/08/31","北海道","空知郡南富良野町",2363,998,42.2,"2022/01/01","2022/08/31",14621
"2022/08/31","北海道","勇払郡占冠村",1229,510,41.5,"2022/01/01","2022/08/31",14630
"2022/08/31","北海道","上川郡和寒町",3097,1319,42.6,"2022/01/01","2022/08/31",14648
"2022/08/31","北海道","上川郡剣淵町",2950,1109,37.6,"2022/01/01","2022/08/31",14656
"2022/08/31","北海道","上川郡下川町",3098,963,31.1,"2022/01/01","2022/08/31",14681
"2022/08/31","北海道","中川郡美深町",3991,1345,33.7,"2022/01/01","2022/08/31",14699
"2022/08/31","北海道","中川郡音威子府村",682,249,36.5,"2022/01/01","2022/08/31",14702
"2022/08/31","北海道","中川郡中川町",1413,498,35.2,"2022/01/01","2022/08/31",14711
"2022/08/31","北海道","雨竜郡幌加内町",1332,532,39.9,"2022/01/01","2022/08/31",14729
"2022/08/31","北海道","増毛郡増毛町",3964,1525,38.5,"2022/01/01","2022/08/31",14818
"2022/08/31","北海道","留萌郡小平町",2922,962,32.9,"2022/01/01","2022/08/31",14826
"2022/08/31","北海道","苫前郡苫前町",2888,1189,41.2,"2022/01/01","2022/08/31",14834
"2022/08/31","北海道","苫前郡羽幌町",6531,2497,38.2,"2022/01/01","2022/08/31",14842
"2022/08/31","北海道","苫前郡初山別村",1113,461,41.4,"2022/01/01","2022/08/31",14851
"2022/08/31","北海道","天塩郡遠別町",2466,869,35.2,"2022/01/01","2022/08/31",14869
"2022/08/31","北海道","天塩郡天塩町",2891,1533,53.0,"2022/01/01","2022/08/31",14877
"2022/08/31","北海道","宗谷郡猿払村",2627,1395,53.1,"2022/01/01","2022/08/31",15113
"2022/08/31","北海道","枝幸郡浜頓別町",3442,1249,36.3,"2022/01/01","2022/08/31",15121
"2022/08/31","北海道","枝幸郡中頓別町",1637,626,38.2,"2022/01/01","2022/08/31",15130
"2022/08/31","北海道","枝幸郡枝幸町",7640,3185,41.7,"2022/01/01","2022/08/31",15148
"2022/08/31","北海道","天塩郡豊富町",3756,1443,38.4,"2022/01/01","2022/08/31",15164
"2022/08/31","北海道","礼文郡礼文町",2360,859,36.4,"2022/01/01","2022/08/31",15172
"2022/08/31","北海道","利尻郡利尻町",1931,783,40.5,"2022/01/01","2022/08/31",15181
"2022/08/31","北海道","利尻郡利尻富士町",2333,1048,44.9,"2022/01/01","2022/08/31",15199
"2022/08/31","北海道","天塩郡幌延町",2240,908,40.5,"2022/01/01","2022/08/31",15202
"2022/08/31","北海道","網走郡美幌町",18563,6637,35.8,"2022/01/01","2022/08/31",15431
"2022/08/31","北海道","網走郡津別町",4331,1379,31.8,"2022/01/01","2022/08/31",15440
"2022/08/31","北海道","斜里郡斜里町",11001,4883,44.4,"2022/01/01","2022/08/31",15458
"2022/08/31","北海道","斜里郡清里町",3879,1245,32.1,"2022/01/01","2022/08/31",15466
"2022/08/31","北海道","斜里郡小清水町",4579,1818,39.7,"2022/01/01","2022/08/31",15474
"2022/08/31","北海道","常呂郡訓子府町",4738,1568,33.1,"2022/01/01","2022/08/31",15491
"2022/08/31","北海道","常呂郡置戸町",2715,976,35.9,"2022/01/01","2022/08/31",15504
"2022/08/31","北海道","常呂郡佐呂間町",4842,1751,36.2,"2022/01/01","2022/08/31",15521
"2022/08/31","北海道","紋別郡遠軽町",18956,6758,35.7,"2022/01/01","2022/08/31",15555
"2022/08/31","北海道","紋別郡湧別町",8316,2696,32.4,"2022/01/01","2022/08/31",15598
"2022/08/31","北海道","紋別郡滝上町",2412,735,30.5,"2022/01/01","2022/08/31",15601
"2022/08/31","北海道","紋別郡興部町",3687,1319,35.8,"2022/01/01","2022/08/31",15610
"2022/08/31","北海道","紋別郡西興部村",1033,322,31.2,"2022/01/01","2022/08/31",15628
"2022/08/31","北海道","紋別郡雄武町",4223,1668,39.5,"2022/01/01","2022/08/31",15636
"2022/08/31","北海道","網走郡大空町",6843,2220,32.4,"2022/01/01","2022/08/31",15644
"2022/08/31","北海道","虻田郡豊浦町",3731,1107,29.7,"2022/01/01","2022/08/31",15717
"2022/08/31","北海道","有珠郡壮瞥町",2392,1410,58.9,"2022/01/01","2022/08/31",15750
"2022/08/31","北海道","白老郡白老町",16052,6317,39.4,"2022/01/01","2022/08/31",15784
"2022/08/31","北海道","勇払郡厚真町",4393,1764,40.2,"2022/01/01","2022/08/31",15814
"2022/08/31","北海道","虻田郡洞爺湖町",8235,2895,35.2,"2022/01/01","2022/08/31",15849
"2022/08/31","北海道","勇払郡安平町",7394,3310,44.8,"2022/01/01","2022/08/31",15857
"2022/08/31","北海道","勇払郡むかわ町",7579,3222,42.5,"2022/01/01","2022/08/31",15865
"2022/08/31","北海道","沙流郡日高町",11445,3647,31.9,"2022/01/01","2022/08/31",16012
"2022/08/31","北海道","沙流郡平取町",4659,1510,32.4,"2022/01/01","2022/08/31",16021
"2022/08/31","北海道","新冠郡新冠町",5249,1597,30.4,"2022/01/01","2022/08/31",16047
"2022/08/31","北海道","浦河郡浦河町",11720,3943,33.6,"2022/01/01","2022/08/31",16071
"2022/08/31","北海道","様似郡様似町",4087,1166,28.5,"2022/01/01","2022/08/31",16080
"2022/08/31","北海道","幌泉郡えりも町",4428,1293,29.2,"2022/01/01","2022/08/31",16098
"2022/08/31","北海道","日高郡新ひだか町",21388,9105,42.6,"2022/01/01","2022/08/31",16101
"2022/08/31","北海道","河東郡音更町",43483,15329,35.3,"2022/01/01","2022/08/31",16314
"2022/08/31","北海道","河東郡士幌町",5946,1907,32.1,"2022/01/01","2022/08/31",16322
"2022/08/31","北海道","河東郡上士幌町",4935,1663,33.7,"2022/01/01","2022/08/31",16331
"2022/08/31","北海道","河東郡鹿追町",5228,2076,39.7,"2022/01/01","2022/08/31",16349
"2022/08/31","北海道","上川郡新得町",5668,1759,31.0,"2022/01/01","2022/08/31",16357
"2022/08/31","北海道","上川郡清水町",9157,2698,29.5,"2022/01/01","2022/08/31",16365
"2022/08/31","北海道","河西郡芽室町",18181,6479,35.6,"2022/01/01","2022/08/31",16373
"2022/08/31","北海道","河西郡中札内村",3913,1491,38.1,"2022/01/01","2022/08/31",16381
"2022/08/31","北海道","河西郡更別村",3177,1462,46.0,"2022/01/01","2022/08/31",16390
"2022/08/31","北海道","広尾郡大樹町",5423,1818,33.5,"2022/01/01","2022/08/31",16411
"2022/08/31","北海道","広尾郡広尾町",6359,2231,35.1,"2022/01/01","2022/08/31",16420
"2022/08/31","北海道","中川郡幕別町",26273,9397,35.8,"2022/01/01","2022/08/31",16438
"2022/08/31","北海道","中川郡池田町",6288,2366,37.6,"2022/01/01","2022/08/31",16446
"2022/08/31","北海道","中川郡豊頃町",3031,1179,38.9,"2022/01/01","2022/08/31",16454
"2022/08/31","北海道","中川郡本別町",6545,1658,25.3,"2022/01/01","2022/08/31",16462
"2022/08/31","北海道","足寄郡足寄町",6545,2531,38.7,"2022/01/01","2022/08/31",16471
"2022/08/31","北海道","足寄郡陸別町",2279,642,28.2,"2022/01/01","2022/08/31",16489
"2022/08/31","北海道","十勝郡浦幌町",4416,1397,31.6,"2022/01/01","2022/08/31",16497
"2022/08/31","北海道","釧路郡釧路町",19152,9382,49.0,"2022/01/01","2022/08/31",16616
"2022/08/31","北海道","厚岸郡厚岸町",8808,3182,36.1,"2022/01/01","2022/08/31",16624
"2022/08/31","北海道","厚岸郡浜中町",5499,1933,35.2,"2022/01/01","2022/08/31",16632
"2022/08/31","北海道","川上郡標茶町",7287,2414,33.1,"2022/01/01","2022/08/31",16641
"2022/08/31","北海道","川上郡弟子屈町",6840,2461,36.0,"2022/01/01","2022/08/31",16659
"2022/08/31","北海道","阿寒郡鶴居村",2481,914,36.8,"2022/01/01","2022/08/31",16675
"2022/08/31","北海道","白糠郡白糠町",7391,3232,43.7,"2022/01/01","2022/08/31",16683
"2022/08/31","北海道","野付郡別海町",14558,5099,35.0,"2022/01/01","2022/08/31",16918
"2022/08/31","北海道","標津郡中標津町",22978,9936,43.2,"2022/01/01","2022/08/31",16926
"2022/08/31","北海道","標津郡標津町",5056,2107,41.7,"2022/01/01","2022/08/31",16934
"2022/08/31","北海道","目梨郡羅臼町",4595,1752,38.1,"2022/01/01","2022/08/31",16942
"2022/08/31","青森県","青森市",275099,119346,43.4,"2022/01/01","2022/08/31",22012
"2022/08/31","青森県","弘前市",166385,69630,41.8,"2022/01/01","2022/08/31",22021
"2022/08/31","青森県","八戸市",223434,94646,42.4,"2022/01/01","2022/08/31",22039
"2022/08/31","青森県","黒石市",31975,12088,37.8,"2022/01/01","2022/08/31",22047
"2022/08/31","青森県","五所川原市",52432,19914,38.0,"2022/01/01","2022/08/31",22055
"2022/08/31","青森県","十和田市",59666,26782,44.9,"2022/01/01","2022/08/31",22063
"2022/08/31","青森県","三沢市",38744,18222,47.0,"2022/01/01","2022/08/31",22071
"2022/08/31","青森県","むつ市",54967,25186,45.8,"2022/01/01","2022/08/31",22080
"2022/08/31","青森県","つがる市",30777,12829,41.7,"2022/01/01","2022/08/31",22098
"2022/08/31","青森県","平川市",30505,13848,45.4,"2022/01/01","2022/08/31",22101
"2022/08/31","青森県","東津軽郡平内町",10422,4817,46.2,"2022/01/01","2022/08/31",23019
"2022/08/31","青森県","東津軽郡今別町",2426,830,34.2,"2022/01/01","2022/08/31",23035
"2022/08/31","青森県","東津軽郡蓬田村",2648,813,30.7,"2022/01/01","2022/08/31",23043
"2022/08/31","青森県","東津軽郡外ヶ浜町",5521,2048,37.1,"2022/01/01","2022/08/31",23078
"2022/08/31","青森県","西津軽郡鰺ヶ沢町",9235,3135,33.9,"2022/01/01","2022/08/31",23213
"2022/08/31","青森県","西津軽郡深浦町",7538,2582,34.3,"2022/01/01","2022/08/31",23230
"2022/08/31","青森県","中津軽郡西目屋村",1301,459,35.3,"2022/01/01","2022/08/31",23434
"2022/08/31","青森県","南津軽郡藤崎町",14704,5035,34.2,"2022/01/01","2022/08/31",23612
"2022/08/31","青森県","南津軽郡大鰐町",8947,3917,43.8,"2022/01/01","2022/08/31",23621
"2022/08/31","青森県","南津軽郡田舎館村",7578,3074,40.6,"2022/01/01","2022/08/31",23671
"2022/08/31","青森県","北津軽郡板柳町",12987,4324,33.3,"2022/01/01","2022/08/31",23817
"2022/08/31","青森県","北津軽郡鶴田町",12238,4134,33.8,"2022/01/01","2022/08/31",23841
"2022/08/31","青森県","北津軽郡中泊町",10278,6165,60.0,"2022/01/01","2022/08/31",23876
"2022/08/31","青森県","上北郡野辺地町",12646,4792,37.9,"2022/01/01","2022/08/31",24015
"2022/08/31","青森県","上北郡七戸町",14911,6187,41.5,"2022/01/01","2022/08/31",24023
"2022/08/31","青森県","上北郡六戸町",10913,4559,41.8,"2022/01/01","2022/08/31",24058
"2022/08/31","青森県","上北郡横浜町",4319,1915,44.3,"2022/01/01","2022/08/31",24066
"2022/08/31","青森県","上北郡東北町",16934,7161,42.3,"2022/01/01","2022/08/31",24082
"2022/08/31","青森県","上北郡六ヶ所村",9999,3298,33.0,"2022/01/01","2022/08/31",24112
"2022/08/31","青森県","上北郡おいらせ町",25324,10083,39.8,"2022/01/01","2022/08/31",24121
"2022/08/31","青森県","下北郡大間町",4972,1601,32.2,"2022/01/01","2022/08/31",24236
"2022/08/31","青森県","下北郡東通村",6037,2184,36.2,"2022/01/01","2022/08/31",24244
"2022/08/31","青森県","下北郡風間浦村",1740,611,35.1,"2022/01/01","2022/08/31",24252
"2022/08/31","青森県","下北郡佐井村",1825,798,43.7,"2022/01/01","2022/08/31",24261
"2022/08/31","青森県","三戸郡三戸町",9456,3399,35.9,"2022/01/01","2022/08/31",24414
"2022/08/31","青森県","三戸郡五戸町",16388,5303,32.4,"2022/01/01","2022/08/31",24422
"2022/08/31","青森県","三戸郡田子町",5145,1934,37.6,"2022/01/01","2022/08/31",24431
"2022/08/31","青森県","三戸郡南部町",17301,5540,32.0,"2022/01/01","2022/08/31",24457
"2022/08/31","青森県","三戸郡階上町",13064,4594,35.2,"2022/01/01","2022/08/31",24465
"2022/08/31","青森県","三戸郡新郷村",2300,802,34.9,"2022/01/01","2022/08/31",24503
"2022/08/31","岩手県","盛岡市",285270,137553,48.2,"2022/01/01","2022/08/31",32018
"2022/08/31","岩手県","宮古市",49274,19214,39.0,"2022/01/01","2022/08/31",32026
"2022/08/31","岩手県","大船渡市",34285,13593,39.6,"2022/01/01","2022/08/31",32034
"2022/08/31","岩手県","花巻市",93493,35044,37.5,"2022/01/01","2022/08/31",32051
"2022/08/31","岩手県","北上市",92413,33883,36.7,"2022/01/01","2022/08/31",32069
"2022/08/31","岩手県","久慈市",33344,11134,33.4,"2022/01/01","2022/08/31",32077
"2022/08/31","岩手県","遠野市",25526,8430,33.0,"2022/01/01","2022/08/31",32085
"2022/08/31","岩手県","一関市",111792,41555,37.2,"2022/01/01","2022/08/31",32093
"2022/08/31","岩手県","陸前高田市",18338,6725,36.7,"2022/01/01","2022/08/31",32107
"2022/08/31","岩手県","釜石市",31413,13965,44.5,"2022/01/01","2022/08/31",32115
"2022/08/31","岩手県","二戸市",25665,8549,33.3,"2022/01/01","2022/08/31",32131
"2022/08/31","岩手県","八幡平市",24287,9629,39.6,"2022/01/01","2022/08/31",32140
"2022/08/31","岩手県","奥州市",113162,49351,43.6,"2022/01/01","2022/08/31",32158
"2022/08/31","岩手県","滝沢市",55642,24026,43.2,"2022/01/01","2022/08/31",32166
"2022/08/31","岩手県","岩手郡雫石町",15795,5233,33.1,"2022/01/01","2022/08/31",33014
"2022/08/31","岩手県","岩手郡葛巻町",5745,3590,62.5,"2022/01/01","2022/08/31",33022
"2022/08/31","岩手県","岩手郡岩手町",12425,4420,35.6,"2022/01/01","2022/08/31",33031
"2022/08/31","岩手県","紫波郡紫波町",33188,14399,43.4,"2022/01/01","2022/08/31",33219
"2022/08/31","岩手県","紫波郡矢巾町",26940,11626,43.2,"2022/01/01","2022/08/31",33227
"2022/08/31","岩手県","和賀郡西和賀町",5219,1503,28.8,"2022/01/01","2022/08/31",33669
"2022/08/31","岩手県","胆沢郡金ケ崎町",15419,5765,37.4,"2022/01/01","2022/08/31",33812
"2022/08/31","岩手県","西磐井郡平泉町",7232,2364,32.7,"2022/01/01","2022/08/31",34029
"2022/08/31","岩手県","気仙郡住田町",5050,1836,36.4,"2022/01/01","2022/08/31",34410
"2022/08/31","岩手県","上閉伊郡大槌町",11158,3444,30.9,"2022/01/01","2022/08/31",34614
"2022/08/31","岩手県","下閉伊郡山田町",14808,5913,39.9,"2022/01/01","2022/08/31",34827
"2022/08/31","岩手県","下閉伊郡岩泉町",8591,2983,34.7,"2022/01/01","2022/08/31",34835
"2022/08/31","岩手県","下閉伊郡田野畑村",3117,838,26.9,"2022/01/01","2022/08/31",34843
"2022/08/31","岩手県","下閉伊郡普代村",2483,920,37.1,"2022/01/01","2022/08/31",34851
"2022/08/31","岩手県","九戸郡軽米町",8555,3324,38.9,"2022/01/01","2022/08/31",35017
"2022/08/31","岩手県","九戸郡野田村",4105,1319,32.1,"2022/01/01","2022/08/31",35033
"2022/08/31","岩手県","九戸郡九戸村",5468,1995,36.5,"2022/01/01","2022/08/31",35068
"2022/08/31","岩手県","九戸郡洋野町",15717,6480,41.2,"2022/01/01","2022/08/31",35076
"2022/08/31","岩手県","二戸郡一戸町",11560,3852,33.3,"2022/01/01","2022/08/31",35246
"2022/08/31","宮城県","仙台市",1065365,541973,50.9,"2022/01/01","2022/08/31",41009
"2022/08/31","宮城県","石巻市",138686,54585,39.4,"2022/01/01","2022/08/31",42021
"2022/08/31","宮城県","塩竈市",52995,24616,46.4,"2022/01/01","2022/08/31",42030
"2022/08/31","宮城県","気仙沼市",60151,24899,41.4,"2022/01/01","2022/08/31",42056
"2022/08/31","宮城県","白石市",32526,12363,38.0,"2022/01/01","2022/08/31",42064
"2022/08/31","宮城県","名取市",79504,38543,48.5,"2022/01/01","2022/08/31",42072
"2022/08/31","宮城県","角田市",27770,10289,37.1,"2022/01/01","2022/08/31",42081
"2022/08/31","宮城県","多賀城市",62136,29938,48.2,"2022/01/01","2022/08/31",42099
"2022/08/31","宮城県","岩沼市",43878,19009,43.3,"2022/01/01","2022/08/31",42111
"2022/08/31","宮城県","登米市",76120,23518,30.9,"2022/01/01","2022/08/31",42129
"2022/08/31","宮城県","栗原市",64621,22377,34.6,"2022/01/01","2022/08/31",42137
"2022/08/31","宮城県","東松島市",39304,16884,43.0,"2022/01/01","2022/08/31",42145
"2022/08/31","宮城県","大崎市",126836,51679,40.7,"2022/01/01","2022/08/31",42153
"2022/08/31","宮城県","富谷市",52494,26269,50.0,"2022/01/01","2022/08/31",42161
"2022/08/31","宮城県","刈田郡蔵王町",11490,4317,37.6,"2022/01/01","2022/08/31",43010
"2022/08/31","宮城県","刈田郡七ヶ宿町",1285,591,46.0,"2022/01/01","2022/08/31",43028
"2022/08/31","宮城県","柴田郡大河原町",23660,10545,44.6,"2022/01/01","2022/08/31",43214
"2022/08/31","宮城県","柴田郡村田町",10404,3778,36.3,"2022/01/01","2022/08/31",43222
"2022/08/31","宮城県","柴田郡柴田町",37267,19094,51.2,"2022/01/01","2022/08/31",43231
"2022/08/31","宮城県","柴田郡川崎町",8430,3508,41.6,"2022/01/01","2022/08/31",43249
"2022/08/31","宮城県","伊具郡丸森町",12534,4102,32.7,"2022/01/01","2022/08/31",43419
"2022/08/31","宮城県","亘理郡亘理町",33419,14609,43.7,"2022/01/01","2022/08/31",43613
"2022/08/31","宮城県","亘理郡山元町",11945,4628,38.7,"2022/01/01","2022/08/31",43621
"2022/08/31","宮城県","宮城郡松島町",13502,5937,44.0,"2022/01/01","2022/08/31",44016
"2022/08/31","宮城県","宮城郡七ヶ浜町",18247,7106,38.9,"2022/01/01","2022/08/31",44041
"2022/08/31","宮城県","宮城郡利府町",36074,17493,48.5,"2022/01/01","2022/08/31",44067
"2022/08/31","宮城県","黒川郡大和町",28130,12601,44.8,"2022/01/01","2022/08/31",44211
"2022/08/31","宮城県","黒川郡大郷町",7831,2362,30.2,"2022/01/01","2022/08/31",44229
"2022/08/31","宮城県","黒川郡大衡村",5770,2414,41.8,"2022/01/01","2022/08/31",44245
"2022/08/31","宮城県","加美郡色麻町",6523,2579,39.5,"2022/01/01","2022/08/31",44440
"2022/08/31","宮城県","加美郡加美町",22115,8070,36.5,"2022/01/01","2022/08/31",44458
