"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2019/07/01","秋田県","にかほ市",25146,1911,7.6,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","仙北市",26991,2580,9.6,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","鹿角郡小坂町",5235,528,10.1,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","北秋田郡上小阿仁村",2375,231,9.7,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","山本郡藤里町",3374,376,11.1,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","山本郡三種町",17084,1280,7.5,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","山本郡八峰町",7361,525,7.1,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","南秋田郡五城目町",9524,784,8.2,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","南秋田郡八郎潟町",6022,491,8.2,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","南秋田郡井川町",4877,267,5.5,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","南秋田郡大潟村",3205,281,8.8,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","仙北郡美郷町",19983,1346,6.7,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","雄勝郡羽後町",15343,889,5.8,"2018/01/01","2019/07/01"
"2019/07/01","秋田県","雄勝郡東成瀬村",2603,438,16.8,"2018/01/01","2019/07/01"
"2019/07/01","山形県","山形市",248024,23943,9.7,"2018/01/01","2019/07/01"
"2019/07/01","山形県","米沢市",81847,7813,9.5,"2018/01/01","2019/07/01"
"2019/07/01","山形県","鶴岡市",128552,11754,9.1,"2018/01/01","2019/07/01"
"2019/07/01","山形県","酒田市",104317,11337,10.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","新庄市",36347,3218,8.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","寒河江市",41463,3532,8.5,"2018/01/01","2019/07/01"
"2019/07/01","山形県","上山市",30889,2606,8.4,"2018/01/01","2019/07/01"
"2019/07/01","山形県","村山市",24707,2120,8.6,"2018/01/01","2019/07/01"
"2019/07/01","山形県","長井市",27257,3486,12.8,"2018/01/01","2019/07/01"
"2019/07/01","山形県","天童市",61998,7452,12.0,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東根市",47858,4605,9.6,"2018/01/01","2019/07/01"
"2019/07/01","山形県","尾花沢市",16589,1315,7.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","南陽市",31822,2471,7.8,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東村山郡山辺町",14521,1112,7.7,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東村山郡中山町",11421,1126,9.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西村山郡河北町",18975,1731,9.1,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西村山郡西川町",5547,486,8.8,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西村山郡朝日町",7083,761,10.7,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西村山郡大江町",8403,918,10.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","北村山郡大石田町",7257,663,9.1,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡金山町",5674,452,8.0,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡最上町",8820,771,8.7,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡舟形町",5511,448,8.1,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡真室川町",7978,709,8.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡大蔵村",3346,358,10.7,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡鮭川村",4329,308,7.1,"2018/01/01","2019/07/01"
"2019/07/01","山形県","最上郡戸沢村",4704,391,8.3,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東置賜郡高畠町",23788,2159,9.1,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東置賜郡川西町",15516,1230,7.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西置賜郡小国町",7779,1665,21.4,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西置賜郡白鷹町",14061,1129,8.0,"2018/01/01","2019/07/01"
"2019/07/01","山形県","西置賜郡飯豊町",7289,1061,14.6,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東田川郡三川町",7474,578,7.7,"2018/01/01","2019/07/01"
"2019/07/01","山形県","東田川郡庄内町",21692,1704,7.9,"2018/01/01","2019/07/01"
"2019/07/01","山形県","飽海郡遊佐町",14146,1120,7.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","福島市",281458,37546,13.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","会津若松市",120756,15855,13.1,"2018/01/01","2019/07/01"
"2019/07/01","福島県","郡山市",325683,35494,10.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","いわき市",327090,33463,10.2,"2018/01/01","2019/07/01"
"2019/07/01","福島県","白河市",61654,7494,12.2,"2018/01/01","2019/07/01"
"2019/07/01","福島県","須賀川市",77153,7723,10.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","喜多方市",48726,5044,10.4,"2018/01/01","2019/07/01"
"2019/07/01","福島県","相馬市",35529,4101,11.5,"2018/01/01","2019/07/01"
"2019/07/01","福島県","二本松市",55558,5150,9.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","田村市",37689,5928,15.7,"2018/01/01","2019/07/01"
"2019/07/01","福島県","南相馬市",61452,9958,16.2,"2018/01/01","2019/07/01"
"2019/07/01","福島県","伊達市",61485,6415,10.4,"2018/01/01","2019/07/01"
"2019/07/01","福島県","本宮市",30628,3750,12.2,"2018/01/01","2019/07/01"
"2019/07/01","福島県","伊達郡桑折町",12089,946,7.8,"2018/01/01","2019/07/01"
"2019/07/01","福島県","伊達郡国見町",9342,1118,12.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","伊達郡川俣町",13733,1736,12.6,"2018/01/01","2019/07/01"
"2019/07/01","福島県","安達郡大玉村",8656,600,6.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","岩瀬郡鏡石町",12718,1200,9.4,"2018/01/01","2019/07/01"
"2019/07/01","福島県","岩瀬郡天栄村",5782,444,7.7,"2018/01/01","2019/07/01"
"2019/07/01","福島県","南会津郡下郷町",5845,519,8.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","南会津郡檜枝岐村",576,126,21.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","南会津郡只見町",4447,493,11.1,"2018/01/01","2019/07/01"
"2019/07/01","福島県","南会津郡南会津町",16077,1783,11.1,"2018/01/01","2019/07/01"
"2019/07/01","福島県","耶麻郡北塩原村",2874,267,9.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","耶麻郡西会津町",6558,556,8.5,"2018/01/01","2019/07/01"
"2019/07/01","福島県","耶麻郡磐梯町",3533,420,11.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","耶麻郡猪苗代町",14641,1744,11.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","河沼郡会津坂下町",16415,1384,8.4,"2018/01/01","2019/07/01"
"2019/07/01","福島県","河沼郡湯川村",3315,294,8.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","河沼郡柳津町",3494,290,8.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","大沼郡三島町",1678,169,10.1,"2018/01/01","2019/07/01"
"2019/07/01","福島県","大沼郡金山町",2135,285,13.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","大沼郡昭和村",1294,395,30.5,"2018/01/01","2019/07/01"
"2019/07/01","福島県","大沼郡会津美里町",20801,1809,8.7,"2018/01/01","2019/07/01"
"2019/07/01","福島県","西白河郡西郷村",20116,2013,10.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","西白河郡泉崎村",6519,650,10.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","西白河郡中島村",5176,427,8.2,"2018/01/01","2019/07/01"
"2019/07/01","福島県","西白河郡矢吹町",17552,1544,8.8,"2018/01/01","2019/07/01"
"2019/07/01","福島県","東白川郡棚倉町",14327,1407,9.8,"2018/01/01","2019/07/01"
"2019/07/01","福島県","東白川郡矢祭町",5917,476,8.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","東白川郡塙町",9004,714,7.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","東白川郡鮫川村",3518,280,8.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","石川郡石川町",15645,1334,8.5,"2018/01/01","2019/07/01"
"2019/07/01","福島県","石川郡玉川村",6857,448,6.5,"2018/01/01","2019/07/01"
"2019/07/01","福島県","石川郡平田村",6294,450,7.1,"2018/01/01","2019/07/01"
"2019/07/01","福島県","石川郡浅川町",6559,565,8.6,"2018/01/01","2019/07/01"
"2019/07/01","福島県","石川郡古殿町",5419,379,7.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","田村郡三春町",17397,4674,26.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","田村郡小野町",10464,1195,11.4,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡広野町",4899,730,14.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡楢葉町",7143,1024,14.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡富岡町",13260,4357,32.9,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡川内村",2717,343,12.6,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡大熊町",10533,2459,23.3,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡双葉町",6081,1186,19.5,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡浪江町",18020,2520,14.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","双葉郡葛尾村",1442,230,16.0,"2018/01/01","2019/07/01"
"2019/07/01","福島県","相馬郡新地町",8077,710,8.8,"2018/01/01","2019/07/01"
"2019/07/01","福島県","相馬郡飯舘村",5880,427,7.3,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","水戸市",273243,35178,12.9,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","日立市",182391,31112,17.1,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","土浦市",143024,22130,15.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","古河市",144480,17453,12.1,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","石岡市",76062,9713,12.8,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","結城市",52566,5575,10.6,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","龍ケ崎市",77857,10922,14.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","下妻市",44328,3810,8.6,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","常総市",64036,8354,13.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","常陸太田市",53020,5554,10.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","高萩市",29232,3601,12.3,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","北茨城市",44206,5310,12.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","笠間市",76969,9347,12.1,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","取手市",108049,15151,14.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","牛久市",85255,11751,13.8,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","つくば市",230360,38039,16.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","ひたちなか市",159574,17718,11.1,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","鹿嶋市",68057,8835,13.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","潮来市",28641,3446,12.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","守谷市",66922,11016,16.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","常陸大宮市",42860,4392,10.2,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","那珂市",55230,6323,11.4,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","筑西市",106013,13782,13.0,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","坂東市",55057,5618,10.2,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","稲敷市",42123,5329,12.7,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","かすみがうら市",42413,5286,12.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","桜川市",42990,3216,7.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","神栖市",95354,12515,13.1,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","行方市",35694,3535,9.9,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","鉾田市",49742,5097,10.2,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","つくばみらい市",51590,7185,13.9,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","小美玉市",51747,6446,12.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","東茨城郡茨城町",33002,3935,11.9,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","東茨城郡大洗町",17203,1935,11.2,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","東茨城郡城里町",20029,1726,8.6,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","那珂郡東海村",38405,4463,11.6,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","久慈郡大子町",17744,1981,11.2,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","稲敷郡美浦村",15687,1809,11.5,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","稲敷郡阿見町",47506,6058,12.8,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","稲敷郡河内町",9104,824,9.1,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","結城郡八千代町",22722,2019,8.9,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","猿島郡五霞町",8740,3180,36.4,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","猿島郡境町",25319,2877,11.4,"2018/01/01","2019/07/01"
"2019/07/01","茨城県","北相馬郡利根町",16541,2693,16.3,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","宇都宮市",522938,71702,13.7,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","足利市",150408,15760,10.5,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","栃木市",162027,15503,9.6,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","佐野市",119795,11757,9.8,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","鹿沼市",98652,10355,10.5,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","日光市",83761,10855,13.0,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","小山市",167410,28613,17.1,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","真岡市",80927,9866,12.2,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","大田原市",71908,9751,13.6,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","矢板市",33098,3493,10.6,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","那須塩原市",117902,14328,12.2,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","さくら市",44378,4711,10.6,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","那須烏山市",27161,2390,8.8,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","下野市",60323,7502,12.4,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","河内郡上三川町",31441,3775,12.0,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","芳賀郡益子町",23465,2199,9.4,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","芳賀郡茂木町",13353,1249,9.4,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","芳賀郡市貝町",11904,1416,11.9,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","芳賀郡芳賀町",15781,2222,14.1,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","下都賀郡壬生町",39664,4647,11.7,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","下都賀郡野木町",25735,3731,14.5,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","塩谷郡塩谷町",11537,843,7.3,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","塩谷郡高根沢町",29753,4125,13.9,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","那須郡那須町",25600,4630,18.1,"2018/01/01","2019/07/01"
"2019/07/01","栃木県","那須郡那珂川町",16817,1546,9.2,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","前橋市",338226,44145,13.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","高崎市",374543,37570,10.0,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","桐生市",113745,13747,12.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","伊勢崎市",212965,29557,13.9,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","太田市",224574,19177,8.5,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","沼田市",49012,4817,9.8,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","館林市",76621,8711,11.4,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","渋川市",78973,6455,8.2,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","藤岡市",66223,5493,8.3,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","富岡市",49462,5722,11.6,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","安中市",58950,5394,9.2,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","みどり市",51249,4584,8.9,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","北群馬郡榛東村",14763,1283,8.7,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","北群馬郡吉岡町",21195,1499,7.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","多野郡上野村",1223,134,11.0,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","多野郡神流町",1921,342,17.8,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","甘楽郡下仁田町",7613,897,11.8,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","甘楽郡南牧村",1935,159,8.2,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","甘楽郡甘楽町",13255,947,7.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","吾妻郡中之条町",16505,1796,10.9,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","吾妻郡長野原町",5722,647,11.3,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","吾妻郡嬬恋村",9700,858,8.8,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","吾妻郡草津町",6498,983,15.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","吾妻郡高山村",3665,305,8.3,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","吾妻郡東吾妻町",14218,1716,12.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","利根郡片品村",4554,414,9.1,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","利根郡川場村",3321,291,8.8,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","利根郡昭和村",7450,512,6.9,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","利根郡みなかみ町",19447,1871,9.6,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","佐波郡玉村町",36648,3194,8.7,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","邑楽郡板倉町",14840,1455,9.8,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","邑楽郡明和町",11387,1127,9.9,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","邑楽郡千代田町",11498,1141,9.9,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","邑楽郡大泉町",41876,4610,11.0,"2018/01/01","2019/07/01"
"2019/07/01","群馬県","邑楽郡邑楽町",26807,2397,8.9,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","さいたま市",1292016,171980,13.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","川越市",352433,50457,14.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","熊谷市",198852,22753,11.4,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","川口市",600050,72984,12.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","行田市",82051,9603,11.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","秩父市",63720,5743,9.0,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","所沢市",343965,50581,14.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","飯能市",80070,9482,11.8,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","加須市",113754,13830,12.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","本庄市",78707,8837,11.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","東松山市",90188,11528,12.8,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","春日部市",235716,35509,15.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","狭山市",152487,20623,13.5,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","羽生市",55243,8269,15.0,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","鴻巣市",119029,16795,14.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","深谷市",144375,13939,9.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","上尾市",228480,32614,14.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","草加市",247991,36224,14.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","越谷市",340862,49921,14.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","蕨市",74576,11017,14.8,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","戸田市",138738,22342,16.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","入間市",148723,17897,12.0,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","朝霞市",138442,20889,15.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","志木市",76056,11881,15.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","和光市",81724,12507,15.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","新座市",165486,22700,13.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","桶川市",75234,8945,11.9,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","久喜市",154116,20485,13.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","北本市",67084,8087,12.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","八潮市",88908,11707,13.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","富士見市",110886,15596,14.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","三郷市",140100,16660,11.9,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","蓮田市",62227,8950,14.4,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","坂戸市",101364,13233,13.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","幸手市",51939,6525,12.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","鶴ヶ島市",70050,9329,13.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","日高市",56340,7463,13.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","吉川市",72382,8538,11.8,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","ふじみ野市",114058,17435,15.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","白岡市",52539,6399,12.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","北足立郡伊奈町",44699,4864,10.9,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","入間郡三芳町",38404,4838,12.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","入間郡毛呂山町",34207,4740,13.9,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","入間郡越生町",11813,1767,15.0,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡滑川町",18671,1934,10.4,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡嵐山町",17944,2367,13.2,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡小川町",30619,4063,13.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡川島町",20545,2393,11.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡吉見町",19421,1846,9.5,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡鳩山町",14000,2060,14.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","比企郡ときがわ町",11475,1092,9.5,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","秩父郡横瀬町",8420,951,11.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","秩父郡皆野町",9939,997,10.0,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","秩父郡長瀞町",7279,593,8.1,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","秩父郡小鹿野町",11968,1163,9.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","秩父郡東秩父村",2910,271,9.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","児玉郡美里町",11252,841,7.5,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","児玉郡神川町",13835,1250,9.0,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","児玉郡上里町",31227,3253,10.4,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","大里郡寄居町",34079,3627,10.6,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","南埼玉郡宮代町",34022,5890,17.3,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","北葛飾郡杉戸町",45432,6237,13.7,"2018/01/01","2019/07/01"
"2019/07/01","埼玉県","北葛飾郡松伏町",29889,3178,10.6,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","千葉市",967832,164876,17.0,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","銚子市",63058,8549,13.6,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","市川市",484605,78392,16.2,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","船橋市",635517,93417,14.7,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","館山市",47345,7159,15.1,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","木更津市",135174,21904,16.2,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","松戸市",494402,69955,14.1,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","野田市",154784,18979,12.3,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","茂原市",90481,11321,12.5,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","成田市",133098,19744,14.8,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","佐倉市",176291,18793,10.7,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","東金市",59661,8480,14.2,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","旭市",66431,6433,9.7,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","習志野市",172632,27353,15.8,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","柏市",416433,62398,15.0,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","勝浦市",18007,2505,13.9,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","市原市",277707,38499,13.9,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","流山市",185460,25225,13.6,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","八千代市",197672,31844,16.1,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","我孫子市",132388,20574,15.5,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","鴨川市",33562,4655,13.9,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","鎌ケ谷市",109919,16109,14.7,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","君津市",85604,12604,14.7,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","富津市",45374,5019,11.1,"2018/01/01","2019/07/01"
"2019/07/01","千葉県","浦安市",167938,30367,18.1,"2018/01/01","2019/07/01"
