"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2022/12/31","北海道","滝川市",38780,23720,61.2,"2022/01/01","2022/12/31",12254
"2022/12/31","北海道","砂川市",16169,9814,60.7,"2022/01/01","2022/12/31",12262
"2022/12/31","北海道","歌志内市",2916,1433,49.1,"2022/01/01","2022/12/31",12271
"2022/12/31","北海道","深川市",19658,10117,51.5,"2022/01/01","2022/12/31",12289
"2022/12/31","北海道","富良野市",20617,11668,56.6,"2022/01/01","2022/12/31",12297
"2022/12/31","北海道","登別市",46135,27093,58.7,"2022/01/01","2022/12/31",12301
"2022/12/31","北海道","恵庭市",70108,42115,60.1,"2022/01/01","2022/12/31",12319
"2022/12/31","北海道","伊達市",32901,19314,58.7,"2022/01/01","2022/12/31",12335
"2022/12/31","北海道","北広島市",57767,28025,48.5,"2022/01/01","2022/12/31",12343
"2022/12/31","北海道","石狩市",58096,32040,55.2,"2022/01/01","2022/12/31",12351
"2022/12/31","北海道","北斗市",45025,24780,55.0,"2022/01/01","2022/12/31",12360
"2022/12/31","北海道","石狩郡当別町",15445,7677,49.7,"2022/01/01","2022/12/31",13030
"2022/12/31","北海道","石狩郡新篠津村",2913,1496,51.4,"2022/01/01","2022/12/31",13048
"2022/12/31","北海道","松前郡松前町",6445,4246,65.9,"2022/01/01","2022/12/31",13315
"2022/12/31","北海道","松前郡福島町",3702,2333,63.0,"2022/01/01","2022/12/31",13323
"2022/12/31","北海道","上磯郡知内町",4044,2444,60.4,"2022/01/01","2022/12/31",13331
"2022/12/31","北海道","上磯郡木古内町",3853,2298,59.6,"2022/01/01","2022/12/31",13340
"2022/12/31","北海道","亀田郡七飯町",28062,14923,53.2,"2022/01/01","2022/12/31",13374
"2022/12/31","北海道","茅部郡鹿部町",3721,2005,53.9,"2022/01/01","2022/12/31",13439
"2022/12/31","北海道","茅部郡森町",14456,7402,51.2,"2022/01/01","2022/12/31",13455
"2022/12/31","北海道","二海郡八雲町",15338,8625,56.2,"2022/01/01","2022/12/31",13463
"2022/12/31","北海道","山越郡長万部町",4953,2775,56.0,"2022/01/01","2022/12/31",13471
"2022/12/31","北海道","檜山郡江差町",7156,3998,55.9,"2022/01/01","2022/12/31",13617
"2022/12/31","北海道","檜山郡上ノ国町",4467,2221,49.7,"2022/01/01","2022/12/31",13625
"2022/12/31","北海道","檜山郡厚沢部町",3599,2057,57.2,"2022/01/01","2022/12/31",13633
"2022/12/31","北海道","爾志郡乙部町",3428,2166,63.2,"2022/01/01","2022/12/31",13641
"2022/12/31","北海道","奥尻郡奥尻町",2425,1356,55.9,"2022/01/01","2022/12/31",13676
"2022/12/31","北海道","瀬棚郡今金町",4963,3322,66.9,"2022/01/01","2022/12/31",13706
"2022/12/31","北海道","久遠郡せたな町",7368,4398,59.7,"2022/01/01","2022/12/31",13714
"2022/12/31","北海道","島牧郡島牧村",1352,898,66.4,"2022/01/01","2022/12/31",13919
"2022/12/31","北海道","寿都郡寿都町",2799,1679,60.0,"2022/01/01","2022/12/31",13927
"2022/12/31","北海道","寿都郡黒松内町",2690,1535,57.1,"2022/01/01","2022/12/31",13935
"2022/12/31","北海道","磯谷郡蘭越町",4547,3209,70.6,"2022/01/01","2022/12/31",13943
"2022/12/31","北海道","虻田郡ニセコ町",4946,2675,54.1,"2022/01/01","2022/12/31",13951
"2022/12/31","北海道","虻田郡真狩村",1951,1393,71.4,"2022/01/01","2022/12/31",13960
"2022/12/31","北海道","虻田郡留寿都村",1895,1394,73.6,"2022/01/01","2022/12/31",13978
"2022/12/31","北海道","虻田郡喜茂別町",2078,1088,52.4,"2022/01/01","2022/12/31",13986
"2022/12/31","北海道","虻田郡京極町",2853,1528,53.6,"2022/01/01","2022/12/31",13994
"2022/12/31","北海道","虻田郡倶知安町",14789,8824,59.7,"2022/01/01","2022/12/31",14001
"2022/12/31","北海道","岩内郡共和町",5659,3953,69.9,"2022/01/01","2022/12/31",14010
"2022/12/31","北海道","岩内郡岩内町",11658,6771,58.1,"2022/01/01","2022/12/31",14028
"2022/12/31","北海道","古宇郡泊村",1526,928,60.8,"2022/01/01","2022/12/31",14036
"2022/12/31","北海道","古宇郡神恵内村",797,452,56.7,"2022/01/01","2022/12/31",14044
"2022/12/31","北海道","積丹郡積丹町",1883,1176,62.5,"2022/01/01","2022/12/31",14052
"2022/12/31","北海道","古平郡古平町",2798,1750,62.5,"2022/01/01","2022/12/31",14061
"2022/12/31","北海道","余市郡仁木町",3165,1695,53.6,"2022/01/01","2022/12/31",14079
"2022/12/31","北海道","余市郡余市町",17920,8572,47.8,"2022/01/01","2022/12/31",14087
"2022/12/31","北海道","余市郡赤井川村",1115,614,55.1,"2022/01/01","2022/12/31",14095
"2022/12/31","北海道","空知郡南幌町",7378,4766,64.6,"2022/01/01","2022/12/31",14231
"2022/12/31","北海道","空知郡奈井江町",5090,3297,64.8,"2022/01/01","2022/12/31",14249
"2022/12/31","北海道","空知郡上砂川町",2698,1555,57.6,"2022/01/01","2022/12/31",14257
"2022/12/31","北海道","夕張郡由仁町",4871,2735,56.1,"2022/01/01","2022/12/31",14273
"2022/12/31","北海道","夕張郡長沼町",10336,5774,55.9,"2022/01/01","2022/12/31",14281
"2022/12/31","北海道","夕張郡栗山町",11308,5793,51.2,"2022/01/01","2022/12/31",14290
"2022/12/31","北海道","樺戸郡月形町",2955,1821,61.6,"2022/01/01","2022/12/31",14303
"2022/12/31","北海道","樺戸郡浦臼町",1692,930,55.0,"2022/01/01","2022/12/31",14311
"2022/12/31","北海道","樺戸郡新十津川町",6507,3919,60.2,"2022/01/01","2022/12/31",14320
"2022/12/31","北海道","雨竜郡妹背牛町",2757,1856,67.3,"2022/01/01","2022/12/31",14338
"2022/12/31","北海道","雨竜郡秩父別町",2331,1411,60.5,"2022/01/01","2022/12/31",14346
"2022/12/31","北海道","雨竜郡雨竜町",2214,1162,52.5,"2022/01/01","2022/12/31",14362
"2022/12/31","北海道","雨竜郡北竜町",1713,1251,73.0,"2022/01/01","2022/12/31",14371
"2022/12/31","北海道","雨竜郡沼田町",2951,1991,67.5,"2022/01/01","2022/12/31",14389
"2022/12/31","北海道","上川郡鷹栖町",6701,3996,59.6,"2022/01/01","2022/12/31",14524
"2022/12/31","北海道","上川郡東神楽町",10110,5756,56.9,"2022/01/01","2022/12/31",14532
"2022/12/31","北海道","上川郡当麻町",6267,3807,60.7,"2022/01/01","2022/12/31",14541
"2022/12/31","北海道","上川郡比布町",3532,1906,54.0,"2022/01/01","2022/12/31",14559
"2022/12/31","北海道","上川郡愛別町",2612,2024,77.5,"2022/01/01","2022/12/31",14567
"2022/12/31","北海道","上川郡上川町",3308,1999,60.4,"2022/01/01","2022/12/31",14575
"2022/12/31","北海道","上川郡東川町",8390,5299,63.2,"2022/01/01","2022/12/31",14583
"2022/12/31","北海道","上川郡美瑛町",9636,5153,53.5,"2022/01/01","2022/12/31",14591
"2022/12/31","北海道","空知郡上富良野町",10342,6757,65.3,"2022/01/01","2022/12/31",14605
"2022/12/31","北海道","空知郡中富良野町",4796,3234,67.4,"2022/01/01","2022/12/31",14613
"2022/12/31","北海道","空知郡南富良野町",2363,1424,60.3,"2022/01/01","2022/12/31",14621
"2022/12/31","北海道","勇払郡占冠村",1229,665,54.1,"2022/01/01","2022/12/31",14630
"2022/12/31","北海道","上川郡和寒町",3097,1730,55.9,"2022/01/01","2022/12/31",14648
"2022/12/31","北海道","上川郡剣淵町",2950,1492,50.6,"2022/01/01","2022/12/31",14656
"2022/12/31","北海道","上川郡下川町",3098,1495,48.3,"2022/01/01","2022/12/31",14681
"2022/12/31","北海道","中川郡美深町",3991,1983,49.7,"2022/01/01","2022/12/31",14699
"2022/12/31","北海道","中川郡音威子府村",682,344,50.4,"2022/01/01","2022/12/31",14702
"2022/12/31","北海道","中川郡中川町",1413,631,44.7,"2022/01/01","2022/12/31",14711
"2022/12/31","北海道","雨竜郡幌加内町",1332,741,55.6,"2022/01/01","2022/12/31",14729
"2022/12/31","北海道","増毛郡増毛町",3964,2401,60.6,"2022/01/01","2022/12/31",14818
"2022/12/31","北海道","留萌郡小平町",2922,1850,63.3,"2022/01/01","2022/12/31",14826
"2022/12/31","北海道","苫前郡苫前町",2888,1772,61.4,"2022/01/01","2022/12/31",14834
"2022/12/31","北海道","苫前郡羽幌町",6531,3349,51.3,"2022/01/01","2022/12/31",14842
"2022/12/31","北海道","苫前郡初山別村",1113,653,58.7,"2022/01/01","2022/12/31",14851
"2022/12/31","北海道","天塩郡遠別町",2466,1286,52.1,"2022/01/01","2022/12/31",14869
"2022/12/31","北海道","天塩郡天塩町",2891,1817,62.9,"2022/01/01","2022/12/31",14877
"2022/12/31","北海道","宗谷郡猿払村",2627,1633,62.2,"2022/01/01","2022/12/31",15113
"2022/12/31","北海道","枝幸郡浜頓別町",3442,1985,57.7,"2022/01/01","2022/12/31",15121
"2022/12/31","北海道","枝幸郡中頓別町",1637,926,56.6,"2022/01/01","2022/12/31",15130
"2022/12/31","北海道","枝幸郡枝幸町",7640,4484,58.7,"2022/01/01","2022/12/31",15148
"2022/12/31","北海道","天塩郡豊富町",3756,2097,55.8,"2022/01/01","2022/12/31",15164
"2022/12/31","北海道","礼文郡礼文町",2360,1209,51.2,"2022/01/01","2022/12/31",15172
"2022/12/31","北海道","利尻郡利尻町",1931,1380,71.5,"2022/01/01","2022/12/31",15181
"2022/12/31","北海道","利尻郡利尻富士町",2333,1545,66.2,"2022/01/01","2022/12/31",15199
"2022/12/31","北海道","天塩郡幌延町",2240,1232,55.0,"2022/01/01","2022/12/31",15202
"2022/12/31","北海道","網走郡美幌町",18563,9540,51.4,"2022/01/01","2022/12/31",15431
"2022/12/31","北海道","網走郡津別町",4331,2129,49.2,"2022/01/01","2022/12/31",15440
"2022/12/31","北海道","斜里郡斜里町",11001,6412,58.3,"2022/01/01","2022/12/31",15458
"2022/12/31","北海道","斜里郡清里町",3879,2395,61.7,"2022/01/01","2022/12/31",15466
"2022/12/31","北海道","斜里郡小清水町",4579,2489,54.4,"2022/01/01","2022/12/31",15474
"2022/12/31","北海道","常呂郡訓子府町",4738,2367,50.0,"2022/01/01","2022/12/31",15491
"2022/12/31","北海道","常呂郡置戸町",2715,1418,52.2,"2022/01/01","2022/12/31",15504
"2022/12/31","北海道","常呂郡佐呂間町",4842,2506,51.8,"2022/01/01","2022/12/31",15521
"2022/12/31","北海道","紋別郡遠軽町",18956,11977,63.2,"2022/01/01","2022/12/31",15555
"2022/12/31","北海道","紋別郡湧別町",8316,4678,56.3,"2022/01/01","2022/12/31",15598
"2022/12/31","北海道","紋別郡滝上町",2412,1172,48.6,"2022/01/01","2022/12/31",15601
"2022/12/31","北海道","紋別郡興部町",3687,1778,48.2,"2022/01/01","2022/12/31",15610
"2022/12/31","北海道","紋別郡西興部村",1033,637,61.7,"2022/01/01","2022/12/31",15628
"2022/12/31","北海道","紋別郡雄武町",4223,2102,49.8,"2022/01/01","2022/12/31",15636
"2022/12/31","北海道","網走郡大空町",6843,3314,48.4,"2022/01/01","2022/12/31",15644
"2022/12/31","北海道","虻田郡豊浦町",3731,1656,44.4,"2022/01/01","2022/12/31",15717
"2022/12/31","北海道","有珠郡壮瞥町",2392,1912,79.9,"2022/01/01","2022/12/31",15750
"2022/12/31","北海道","白老郡白老町",16052,7976,49.7,"2022/01/01","2022/12/31",15784
"2022/12/31","北海道","勇払郡厚真町",4393,2456,55.9,"2022/01/01","2022/12/31",15814
"2022/12/31","北海道","虻田郡洞爺湖町",8235,4715,57.3,"2022/01/01","2022/12/31",15849
"2022/12/31","北海道","勇払郡安平町",7394,4092,55.3,"2022/01/01","2022/12/31",15857
"2022/12/31","北海道","勇払郡むかわ町",7579,4359,57.5,"2022/01/01","2022/12/31",15865
"2022/12/31","北海道","沙流郡日高町",11445,5440,47.5,"2022/01/01","2022/12/31",16012
"2022/12/31","北海道","沙流郡平取町",4659,2264,48.6,"2022/01/01","2022/12/31",16021
"2022/12/31","北海道","新冠郡新冠町",5249,3015,57.4,"2022/01/01","2022/12/31",16047
"2022/12/31","北海道","浦河郡浦河町",11720,5872,50.1,"2022/01/01","2022/12/31",16071
"2022/12/31","北海道","様似郡様似町",4087,1682,41.2,"2022/01/01","2022/12/31",16080
"2022/12/31","北海道","幌泉郡えりも町",4428,2167,48.9,"2022/01/01","2022/12/31",16098
"2022/12/31","北海道","日高郡新ひだか町",21388,12654,59.2,"2022/01/01","2022/12/31",16101
"2022/12/31","北海道","河東郡音更町",43483,19456,44.7,"2022/01/01","2022/12/31",16314
"2022/12/31","北海道","河東郡士幌町",5946,2876,48.4,"2022/01/01","2022/12/31",16322
"2022/12/31","北海道","河東郡上士幌町",4935,2598,52.6,"2022/01/01","2022/12/31",16331
"2022/12/31","北海道","河東郡鹿追町",5228,2785,53.3,"2022/01/01","2022/12/31",16349
"2022/12/31","北海道","上川郡新得町",5668,2780,49.0,"2022/01/01","2022/12/31",16357
"2022/12/31","北海道","上川郡清水町",9157,3940,43.0,"2022/01/01","2022/12/31",16365
"2022/12/31","北海道","河西郡芽室町",18181,9616,52.9,"2022/01/01","2022/12/31",16373
"2022/12/31","北海道","河西郡中札内村",3913,2218,56.7,"2022/01/01","2022/12/31",16381
"2022/12/31","北海道","河西郡更別村",3177,2038,64.1,"2022/01/01","2022/12/31",16390
"2022/12/31","北海道","広尾郡大樹町",5423,2937,54.2,"2022/01/01","2022/12/31",16411
"2022/12/31","北海道","広尾郡広尾町",6359,3349,52.7,"2022/01/01","2022/12/31",16420
"2022/12/31","北海道","中川郡幕別町",26273,12734,48.5,"2022/01/01","2022/12/31",16438
"2022/12/31","北海道","中川郡池田町",6288,4158,66.1,"2022/01/01","2022/12/31",16446
"2022/12/31","北海道","中川郡豊頃町",3031,1655,54.6,"2022/01/01","2022/12/31",16454
"2022/12/31","北海道","中川郡本別町",6545,2752,42.0,"2022/01/01","2022/12/31",16462
"2022/12/31","北海道","足寄郡足寄町",6545,3370,51.5,"2022/01/01","2022/12/31",16471
"2022/12/31","北海道","足寄郡陸別町",2279,1126,49.4,"2022/01/01","2022/12/31",16489
"2022/12/31","北海道","十勝郡浦幌町",4416,2110,47.8,"2022/01/01","2022/12/31",16497
"2022/12/31","北海道","釧路郡釧路町",19152,11931,62.3,"2022/01/01","2022/12/31",16616
"2022/12/31","北海道","厚岸郡厚岸町",8808,3855,43.8,"2022/01/01","2022/12/31",16624
"2022/12/31","北海道","厚岸郡浜中町",5499,3265,59.4,"2022/01/01","2022/12/31",16632
"2022/12/31","北海道","川上郡標茶町",7287,3368,46.2,"2022/01/01","2022/12/31",16641
"2022/12/31","北海道","川上郡弟子屈町",6840,3643,53.3,"2022/01/01","2022/12/31",16659
"2022/12/31","北海道","阿寒郡鶴居村",2481,1278,51.5,"2022/01/01","2022/12/31",16675
"2022/12/31","北海道","白糠郡白糠町",7391,4475,60.5,"2022/01/01","2022/12/31",16683
"2022/12/31","北海道","野付郡別海町",14558,7411,50.9,"2022/01/01","2022/12/31",16918
"2022/12/31","北海道","標津郡中標津町",22978,13054,56.8,"2022/01/01","2022/12/31",16926
"2022/12/31","北海道","標津郡標津町",5056,2721,53.8,"2022/01/01","2022/12/31",16934
"2022/12/31","北海道","目梨郡羅臼町",4595,2235,48.6,"2022/01/01","2022/12/31",16942
"2022/12/31","青森県","青森市",275099,144556,52.5,"2022/01/01","2022/12/31",22012
"2022/12/31","青森県","弘前市",166385,84765,50.9,"2022/01/01","2022/12/31",22021
"2022/12/31","青森県","八戸市",223434,111357,49.8,"2022/01/01","2022/12/31",22039
"2022/12/31","青森県","黒石市",31975,16942,53.0,"2022/01/01","2022/12/31",22047
"2022/12/31","青森県","五所川原市",52432,31475,60.0,"2022/01/01","2022/12/31",22055
"2022/12/31","青森県","十和田市",59666,33868,56.8,"2022/01/01","2022/12/31",22063
"2022/12/31","青森県","三沢市",38744,22628,58.4,"2022/01/01","2022/12/31",22071
"2022/12/31","青森県","むつ市",54967,35177,64.0,"2022/01/01","2022/12/31",22080
"2022/12/31","青森県","つがる市",30777,17054,55.4,"2022/01/01","2022/12/31",22098
"2022/12/31","青森県","平川市",30505,17261,56.6,"2022/01/01","2022/12/31",22101
"2022/12/31","青森県","東津軽郡平内町",10422,5996,57.5,"2022/01/01","2022/12/31",23019
"2022/12/31","青森県","東津軽郡今別町",2426,1407,58.0,"2022/01/01","2022/12/31",23035
"2022/12/31","青森県","東津軽郡蓬田村",2648,1676,63.3,"2022/01/01","2022/12/31",23043
"2022/12/31","青森県","東津軽郡外ヶ浜町",5521,2956,53.5,"2022/01/01","2022/12/31",23078
"2022/12/31","青森県","西津軽郡鰺ヶ沢町",9235,4491,48.6,"2022/01/01","2022/12/31",23213
"2022/12/31","青森県","西津軽郡深浦町",7538,4056,53.8,"2022/01/01","2022/12/31",23230
"2022/12/31","青森県","中津軽郡西目屋村",1301,629,48.3,"2022/01/01","2022/12/31",23434
"2022/12/31","青森県","南津軽郡藤崎町",14704,7222,49.1,"2022/01/01","2022/12/31",23612
"2022/12/31","青森県","南津軽郡大鰐町",8947,4776,53.4,"2022/01/01","2022/12/31",23621
"2022/12/31","青森県","南津軽郡田舎館村",7578,4030,53.2,"2022/01/01","2022/12/31",23671
"2022/12/31","青森県","北津軽郡板柳町",12987,6692,51.5,"2022/01/01","2022/12/31",23817
"2022/12/31","青森県","北津軽郡鶴田町",12238,6597,53.9,"2022/01/01","2022/12/31",23841
"2022/12/31","青森県","北津軽郡中泊町",10278,7084,68.9,"2022/01/01","2022/12/31",23876
"2022/12/31","青森県","上北郡野辺地町",12646,6519,51.5,"2022/01/01","2022/12/31",24015
"2022/12/31","青森県","上北郡七戸町",14911,9109,61.1,"2022/01/01","2022/12/31",24023
"2022/12/31","青森県","上北郡六戸町",10913,6020,55.2,"2022/01/01","2022/12/31",24058
"2022/12/31","青森県","上北郡横浜町",4319,2831,65.5,"2022/01/01","2022/12/31",24066
"2022/12/31","青森県","上北郡東北町",16934,8859,52.3,"2022/01/01","2022/12/31",24082
"2022/12/31","青森県","上北郡六ヶ所村",9999,4839,48.4,"2022/01/01","2022/12/31",24112
"2022/12/31","青森県","上北郡おいらせ町",25324,13212,52.2,"2022/01/01","2022/12/31",24121
"2022/12/31","青森県","下北郡大間町",4972,2755,55.4,"2022/01/01","2022/12/31",24236
"2022/12/31","青森県","下北郡東通村",6037,3322,55.0,"2022/01/01","2022/12/31",24244
"2022/12/31","青森県","下北郡風間浦村",1740,1088,62.5,"2022/01/01","2022/12/31",24252
"2022/12/31","青森県","下北郡佐井村",1825,1312,71.9,"2022/01/01","2022/12/31",24261
"2022/12/31","青森県","三戸郡三戸町",9456,4475,47.3,"2022/01/01","2022/12/31",24414
"2022/12/31","青森県","三戸郡五戸町",16388,8452,51.6,"2022/01/01","2022/12/31",24422
"2022/12/31","青森県","三戸郡田子町",5145,3362,65.3,"2022/01/01","2022/12/31",24431
"2022/12/31","青森県","三戸郡南部町",17301,9219,53.3,"2022/01/01","2022/12/31",24457
"2022/12/31","青森県","三戸郡階上町",13064,6807,52.1,"2022/01/01","2022/12/31",24465
"2022/12/31","青森県","三戸郡新郷村",2300,1165,50.7,"2022/01/01","2022/12/31",24503
"2022/12/31","岩手県","盛岡市",285270,165846,58.1,"2022/01/01","2022/12/31",32018
"2022/12/31","岩手県","宮古市",49274,24982,50.7,"2022/01/01","2022/12/31",32026
"2022/12/31","岩手県","大船渡市",34285,18295,53.4,"2022/01/01","2022/12/31",32034
"2022/12/31","岩手県","花巻市",93493,44913,48.0,"2022/01/01","2022/12/31",32051
"2022/12/31","岩手県","北上市",92413,42007,45.5,"2022/01/01","2022/12/31",32069
"2022/12/31","岩手県","久慈市",33344,15797,47.4,"2022/01/01","2022/12/31",32077
"2022/12/31","岩手県","遠野市",25526,12505,49.0,"2022/01/01","2022/12/31",32085
"2022/12/31","岩手県","一関市",111792,55672,49.8,"2022/01/01","2022/12/31",32093
"2022/12/31","岩手県","陸前高田市",18338,9495,51.8,"2022/01/01","2022/12/31",32107
"2022/12/31","岩手県","釜石市",31413,17710,56.4,"2022/01/01","2022/12/31",32115
"2022/12/31","岩手県","二戸市",25665,11299,44.0,"2022/01/01","2022/12/31",32131
"2022/12/31","岩手県","八幡平市",24287,12321,50.7,"2022/01/01","2022/12/31",32140
"2022/12/31","岩手県","奥州市",113162,63170,55.8,"2022/01/01","2022/12/31",32158
"2022/12/31","岩手県","滝沢市",55642,30026,54.0,"2022/01/01","2022/12/31",32166
"2022/12/31","岩手県","岩手郡雫石町",15795,7306,46.3,"2022/01/01","2022/12/31",33014
"2022/12/31","岩手県","岩手郡葛巻町",5745,3942,68.6,"2022/01/01","2022/12/31",33022
"2022/12/31","岩手県","岩手郡岩手町",12425,5831,46.9,"2022/01/01","2022/12/31",33031
"2022/12/31","岩手県","紫波郡紫波町",33188,17767,53.5,"2022/01/01","2022/12/31",33219
"2022/12/31","岩手県","紫波郡矢巾町",26940,15044,55.8,"2022/01/01","2022/12/31",33227
"2022/12/31","岩手県","和賀郡西和賀町",5219,2085,40.0,"2022/01/01","2022/12/31",33669
"2022/12/31","岩手県","胆沢郡金ケ崎町",15419,7875,51.1,"2022/01/01","2022/12/31",33812
"2022/12/31","岩手県","西磐井郡平泉町",7232,3300,45.6,"2022/01/01","2022/12/31",34029
"2022/12/31","岩手県","気仙郡住田町",5050,2578,51.0,"2022/01/01","2022/12/31",34410
"2022/12/31","岩手県","上閉伊郡大槌町",11158,4920,44.1,"2022/01/01","2022/12/31",34614
"2022/12/31","岩手県","下閉伊郡山田町",14808,7481,50.5,"2022/01/01","2022/12/31",34827
"2022/12/31","岩手県","下閉伊郡岩泉町",8591,3941,45.9,"2022/01/01","2022/12/31",34835
"2022/12/31","岩手県","下閉伊郡田野畑村",3117,1306,41.9,"2022/01/01","2022/12/31",34843
"2022/12/31","岩手県","下閉伊郡普代村",2483,1282,51.6,"2022/01/01","2022/12/31",34851
"2022/12/31","岩手県","九戸郡軽米町",8555,4364,51.0,"2022/01/01","2022/12/31",35017
"2022/12/31","岩手県","九戸郡野田村",4105,1877,45.7,"2022/01/01","2022/12/31",35033
"2022/12/31","岩手県","九戸郡九戸村",5468,2761,50.5,"2022/01/01","2022/12/31",35068
"2022/12/31","岩手県","九戸郡洋野町",15717,8058,51.3,"2022/01/01","2022/12/31",35076
"2022/12/31","岩手県","二戸郡一戸町",11560,5515,47.7,"2022/01/01","2022/12/31",35246
"2022/12/31","宮城県","仙台市",1065365,632774,59.4,"2022/01/01","2022/12/31",41009
"2022/12/31","宮城県","石巻市",138686,69133,49.8,"2022/01/01","2022/12/31",42021
"2022/12/31","宮城県","塩竈市",52995,29660,56.0,"2022/01/01","2022/12/31",42030
"2022/12/31","宮城県","気仙沼市",60151,29645,49.3,"2022/01/01","2022/12/31",42056
"2022/12/31","宮城県","白石市",32526,15160,46.6,"2022/01/01","2022/12/31",42064
"2022/12/31","宮城県","名取市",79504,46545,58.5,"2022/01/01","2022/12/31",42072
"2022/12/31","宮城県","角田市",27770,13799,49.7,"2022/01/01","2022/12/31",42081
"2022/12/31","宮城県","多賀城市",62136,37324,60.1,"2022/01/01","2022/12/31",42099
"2022/12/31","宮城県","岩沼市",43878,24899,56.7,"2022/01/01","2022/12/31",42111
"2022/12/31","宮城県","登米市",76120,29083,38.2,"2022/01/01","2022/12/31",42129
"2022/12/31","宮城県","栗原市",64621,30997,48.0,"2022/01/01","2022/12/31",42137
"2022/12/31","宮城県","東松島市",39304,20853,53.1,"2022/01/01","2022/12/31",42145
"2022/12/31","宮城県","大崎市",126836,60243,47.5,"2022/01/01","2022/12/31",42153
"2022/12/31","宮城県","富谷市",52494,32153,61.3,"2022/01/01","2022/12/31",42161
"2022/12/31","宮城県","刈田郡蔵王町",11490,5568,48.5,"2022/01/01","2022/12/31",43010
"2022/12/31","宮城県","刈田郡七ヶ宿町",1285,799,62.2,"2022/01/01","2022/12/31",43028
"2022/12/31","宮城県","柴田郡大河原町",23660,13633,57.6,"2022/01/01","2022/12/31",43214
"2022/12/31","宮城県","柴田郡村田町",10404,5801,55.8,"2022/01/01","2022/12/31",43222
"2022/12/31","宮城県","柴田郡柴田町",37267,23438,62.9,"2022/01/01","2022/12/31",43231
"2022/12/31","宮城県","柴田郡川崎町",8430,4468,53.0,"2022/01/01","2022/12/31",43249
"2022/12/31","宮城県","伊具郡丸森町",12534,5767,46.0,"2022/01/01","2022/12/31",43419
"2022/12/31","宮城県","亘理郡亘理町",33419,19323,57.8,"2022/01/01","2022/12/31",43613
"2022/12/31","宮城県","亘理郡山元町",11945,6395,53.5,"2022/01/01","2022/12/31",43621
"2022/12/31","宮城県","宮城郡松島町",13502,7485,55.4,"2022/01/01","2022/12/31",44016
"2022/12/31","宮城県","宮城郡七ヶ浜町",18247,9367,51.3,"2022/01/01","2022/12/31",44041
"2022/12/31","宮城県","宮城郡利府町",36074,21278,59.0,"2022/01/01","2022/12/31",44067
"2022/12/31","宮城県","黒川郡大和町",28130,15738,55.9,"2022/01/01","2022/12/31",44211
"2022/12/31","宮城県","黒川郡大郷町",7831,3862,49.3,"2022/01/01","2022/12/31",44229
"2022/12/31","宮城県","黒川郡大衡村",5770,3112,53.9,"2022/01/01","2022/12/31",44245
"2022/12/31","宮城県","加美郡色麻町",6523,3741,57.4,"2022/01/01","2022/12/31",44440
