"都道府県名","市区町村名","総数（人口）
【H29.1.1時点】","交付枚数
【H29.8.31時点】","交付率"
"全国","","127,907,086","12,301,592","9.6%"
"鳥取県","八頭郡八頭町","17,679","1,343","7.6%"
"鳥取県","東伯郡三朝町","6,720","526","7.8%"
"鳥取県","東伯郡湯梨浜町","17,083","1,087","6.4%"
"鳥取県","東伯郡琴浦町","18,002","2,635","14.6%"
"鳥取県","東伯郡北栄町","15,402","1,024","6.6%"
"鳥取県","西伯郡日吉津村","3,514","262","7.5%"
"鳥取県","西伯郡大山町","16,799","1,460","8.7%"
"鳥取県","西伯郡南部町","11,184","899","8.0%"
"鳥取県","西伯郡伯耆町","11,259","1,037","9.2%"
"鳥取県","日野郡日南町","4,931","464","9.4%"
"鳥取県","日野郡日野町","3,348","268","8.0%"
"鳥取県","日野郡江府町","3,102","224","7.2%"
"島根県","松江市","204,403","16,145","7.9%"
"島根県","浜田市","56,042","5,829","10.4%"
"島根県","出雲市","174,948","14,009","8.0%"
"島根県","益田市","48,013","4,349","9.1%"
"島根県","大田市","36,100","3,324","9.2%"
"島根県","安来市","39,935","4,386","11.0%"
"島根県","江津市","24,319","2,552","10.5%"
"島根県","雲南市","39,973","3,065","7.7%"
"島根県","仁多郡奥出雲町","13,287","1,018","7.7%"
"島根県","飯石郡飯南町","5,083","325","6.4%"
"島根県","邑智郡川本町","3,427","423","12.3%"
"島根県","邑智郡美郷町","4,955","421","8.5%"
"島根県","邑智郡邑南町","11,211","1,209","10.8%"
"島根県","鹿足郡津和野町","7,761","655","8.4%"
"島根県","鹿足郡吉賀町","6,398","457","7.1%"
"島根県","隠岐郡海士町","2,304","159","6.9%"
"島根県","隠岐郡西ノ島町","2,924","217","7.4%"
"島根県","隠岐郡知夫村","605","42","6.9%"
"島根県","隠岐郡隠岐の島町","14,694","1,148","7.8%"
"岡山県","岡山市","708,652","56,010","7.9%"
"岡山県","倉敷市","484,174","39,655","8.2%"
"岡山県","津山市","102,962","7,750","7.5%"
"岡山県","玉野市","61,226","5,821","9.5%"
"岡山県","笠岡市","50,346","4,301","8.5%"
"岡山県","井原市","41,613","3,260","7.8%"
"岡山県","総社市","68,209","5,864","8.6%"
"岡山県","高梁市","31,939","3,126","9.8%"
"岡山県","新見市","30,814","2,980","9.7%"
"岡山県","備前市","35,903","3,390","9.4%"
"岡山県","瀬戸内市","37,975","3,192","8.4%"
"岡山県","赤磐市","44,599","3,706","8.3%"
"岡山県","真庭市","47,195","3,638","7.7%"
"岡山県","美作市","28,733","2,330","8.1%"
"岡山県","浅口市","35,108","3,008","8.6%"
"岡山県","和気郡和気町","14,564","1,063","7.3%"
"岡山県","都窪郡早島町","12,342","984","8.0%"
"岡山県","浅口郡里庄町","11,212","956","8.5%"
"岡山県","小田郡矢掛町","14,637","982","6.7%"
"岡山県","真庭郡新庄村","953","74","7.8%"
"岡山県","苫田郡鏡野町","13,439","1,046","7.8%"
"岡山県","勝田郡勝央町","11,266","1,029","9.1%"
