"都道府県名","市区町村名","総数（人口）
【H28.1.1時点】","交付枚数
【H29.5.15時点】","交付率"
"全国","","128,066,211","11,474,475","9.0%"
"宮城県","富谷市","52,295","4,233","8.1%"
"宮城県","刈田郡蔵王町","12,593","838","6.7%"
"宮城県","刈田郡七ヶ宿町","1,523","190","12.5%"
"宮城県","柴田郡大河原町","23,700","2,108","8.9%"
"宮城県","柴田郡村田町","11,515","888","7.7%"
"宮城県","柴田郡柴田町","38,417","3,669","9.6%"
"宮城県","柴田郡川崎町","9,247","534","5.8%"
"宮城県","伊具郡丸森町","14,496","1,122","7.7%"
"宮城県","亘理郡亘理町","34,139","3,067","9.0%"
"宮城県","亘理郡山元町","12,609","1,036","8.2%"
"宮城県","宮城郡松島町","14,847","1,582","10.7%"
"宮城県","宮城郡七ヶ浜町","19,276","1,440","7.5%"
"宮城県","宮城郡利府町","36,393","3,535","9.7%"
"宮城県","黒川郡大和町","28,308","2,343","8.3%"
"宮城県","黒川郡大郷町","8,483","440","5.2%"
"宮城県","黒川郡大衡村","5,838","403","6.9%"
"宮城県","加美郡色麻町","7,280","424","5.8%"
"宮城県","加美郡加美町","24,508","1,411","5.8%"
"宮城県","遠田郡涌谷町","16,984","1,022","6.0%"
"宮城県","遠田郡美里町","25,185","2,125","8.4%"
"宮城県","牡鹿郡女川町","6,859","497","7.2%"
"宮城県","本吉郡南三陸町","13,806","1,020","7.4%"
"秋田県","秋田市","317,104","27,625","8.7%"
"秋田県","能代市","56,186","4,159","7.4%"
"秋田県","横手市","94,552","5,796","6.1%"
"秋田県","大館市","75,748","5,643","7.4%"
"秋田県","男鹿市","29,670","1,738","5.9%"
"秋田県","湯沢市","48,063","2,683","5.6%"
"秋田県","鹿角市","32,744","2,486","7.6%"
"秋田県","由利本荘市","80,761","5,367","6.6%"
"秋田県","潟上市","33,761","2,328","6.9%"
"秋田県","大仙市","85,416","5,476","6.4%"
"秋田県","北秋田市","34,129","2,240","6.6%"
"秋田県","にかほ市","26,009","1,574","6.1%"
"秋田県","仙北市","28,090","2,043","7.3%"
"秋田県","鹿角郡小坂町","5,489","456","8.3%"
"秋田県","北秋田郡上小阿仁村","2,520","161","6.4%"
"秋田県","山本郡藤里町","3,539","304","8.6%"
"秋田県","山本郡三種町","17,797","1,082","6.1%"
"秋田県","山本郡八峰町","7,676","406","5.3%"
"秋田県","南秋田郡五城目町","9,984","618","6.2%"
"秋田県","南秋田郡八郎潟町","6,203","410","6.6%"
"秋田県","南秋田郡井川町","5,051","218","4.3%"
"秋田県","南秋田郡大潟村","3,238","247","7.6%"
"秋田県","仙北郡美郷町","20,646","1,020","4.9%"
"秋田県","雄勝郡羽後町","15,974","692","4.3%"
"秋田県","雄勝郡東成瀬村","2,665","175","6.6%"
"山形県","山形市","249,778","14,793","5.9%"
"山形県","米沢市","83,867","4,693","5.6%"
"山形県","鶴岡市","131,758","8,322","6.3%"
"山形県","酒田市","106,733","7,370","6.9%"
"山形県","新庄市","37,204","2,563","6.9%"
"山形県","寒河江市","42,022","2,886","6.9%"
