"都道府県名","市区町村名","総数（人口）
【H29.1.1時点】","交付枚数
【H29.12.1時点】","交付率"
"全国","","127,907,086","13,009,137","10.2%"
"大阪府","堺市","844,030","89,105","10.6%"
"大阪府","岸和田市","198,017","18,378","9.3%"
"大阪府","豊中市","403,991","45,265","11.2%"
"大阪府","池田市","103,077","11,112","10.8%"
"大阪府","吹田市","369,898","47,238","12.8%"
"大阪府","泉大津市","75,577","7,654","10.1%"
"大阪府","高槻市","354,216","41,575","11.7%"
"大阪府","貝塚市","88,813","8,043","9.1%"
"大阪府","守口市","143,983","15,277","10.6%"
"大阪府","枚方市","404,963","47,060","11.6%"
"大阪府","茨木市","280,601","32,169","11.5%"
"大阪府","八尾市","268,457","34,427","12.8%"
"大阪府","泉佐野市","100,813","9,469","9.4%"
"大阪府","富田林市","113,952","11,309","9.9%"
"大阪府","寝屋川市","237,441","24,079","10.1%"
"大阪府","河内長野市","108,488","11,739","10.8%"
"大阪府","松原市","121,467","11,145","9.2%"
"大阪府","大東市","122,461","12,182","9.9%"
"大阪府","和泉市","186,765","17,061","9.1%"
"大阪府","箕面市","136,765","17,758","13.0%"
"大阪府","柏原市","70,698","6,888","9.7%"
"大阪府","羽曳野市","113,332","11,832","10.4%"
"大阪府","門真市","124,677","11,730","9.4%"
"大阪府","摂津市","85,434","11,864","13.9%"
"大阪府","高石市","58,162","4,924","8.5%"
"大阪府","藤井寺市","65,744","7,034","10.7%"
"大阪府","東大阪市","493,922","44,355","9.0%"
"大阪府","泉南市","63,311","6,186","9.8%"
"大阪府","四條畷市","56,021","5,376","9.6%"
"大阪府","交野市","77,876","9,033","11.6%"
"大阪府","大阪狭山市","58,038","5,841","10.1%"
"大阪府","阪南市","55,936","6,050","10.8%"
"大阪府","三島郡島本町","30,667","3,264","10.6%"
"大阪府","豊能郡豊能町","20,457","3,030","14.8%"
"大阪府","豊能郡能勢町","10,617","1,004","9.5%"
"大阪府","泉北郡忠岡町","17,427","1,517","8.7%"
"大阪府","泉南郡熊取町","44,034","4,536","10.3%"
"大阪府","泉南郡田尻町","8,588","846","9.9%"
"大阪府","泉南郡岬町","16,259","2,046","12.6%"
"大阪府","南河内郡太子町","13,730","1,150","8.4%"
"大阪府","南河内郡河南町","15,810","1,253","7.9%"
"大阪府","南河内郡千早赤阪村","5,497","513","9.3%"
"兵庫県","神戸市","1,546,255","209,149","13.5%"
"兵庫県","姫路市","540,000","58,623","10.9%"
"兵庫県","尼崎市","463,160","48,536","10.5%"
"兵庫県","明石市","298,799","28,162","9.4%"
"兵庫県","西宮市","485,788","61,222","12.6%"
"兵庫県","洲本市","45,375","4,503","9.9%"
"兵庫県","芦屋市","96,246","16,237","16.9%"
"兵庫県","伊丹市","201,865","26,949","13.4%"
"兵庫県","相生市","30,264","2,691","8.9%"
"兵庫県","豊岡市","83,936","6,439","7.7%"
"兵庫県","加古川市","268,541","33,457","12.5%"
