"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2019/09/16","大阪府","大阪市",2714484,457511,16.9,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","堺市",837773,131094,15.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","岸和田市",195350,24636,12.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","豊中市",406593,62001,15.2,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","池田市",103655,15397,14.9,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","吹田市",371715,67450,18.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉大津市",74824,11969,16.0,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","高槻市",352496,64119,18.2,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","貝塚市",86974,10668,12.3,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","守口市",143458,21693,15.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","枚方市",402579,61728,15.3,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","茨木市",282018,42550,15.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","八尾市",266943,61782,23.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉佐野市",100702,12877,12.8,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","富田林市",111898,14638,13.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","寝屋川市",233484,37411,16.0,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","河内長野市",105924,14725,13.9,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","松原市",120321,15060,12.5,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","大東市",120759,19013,15.7,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","和泉市",186060,22314,12.0,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","箕面市",138368,24357,17.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","柏原市",69529,10527,15.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","羽曳野市",111955,15749,14.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","門真市",122656,15672,12.8,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","摂津市",85855,18150,21.1,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","高石市",57875,6672,11.5,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","藤井寺市",64916,8954,13.8,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","東大阪市",490217,63342,12.9,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉南市",62220,7844,12.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","四條畷市",55802,7445,13.3,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","交野市",77901,11825,15.2,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","大阪狭山市",58547,7719,13.2,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","阪南市",54534,7492,13.7,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","三島郡島本町",30891,4428,14.3,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","豊能郡豊能町",19694,3660,18.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","豊能郡能勢町",10114,1191,11.8,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉北郡忠岡町",17166,1927,11.2,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉南郡熊取町",43773,6403,14.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉南郡田尻町",8809,1106,12.6,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","泉南郡岬町",15825,2618,16.5,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","南河内郡太子町",13444,1464,10.9,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","南河内郡河南町",15635,1587,10.2,"2019/01/01","2019/09/16"
"2019/09/16","大阪府","南河内郡千早赤阪村",5262,643,12.2,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","神戸市",1538025,286559,18.6,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","姫路市",537101,75041,14.0,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","尼崎市",463186,75572,16.3,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","明石市",303129,36249,12.0,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","西宮市",485189,84941,17.5,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","洲本市",44034,8287,18.8,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","芦屋市",96020,22293,23.2,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","伊丹市",203261,42650,21.0,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","相生市",29666,3440,11.6,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","豊岡市",82037,8164,10.0,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","加古川市",265716,42379,15.9,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","赤穂市",47839,7117,14.9,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","西脇市",40867,4193,10.3,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","宝塚市",234209,34100,14.6,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","三木市",77873,12969,16.7,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","高砂市",91159,13873,15.2,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","川西市",158003,27554,17.4,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","小野市",48742,5787,11.9,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","三田市",112806,26675,23.6,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","加西市",44494,4427,9.9,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","篠山市",41804,4060,9.7,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","養父市",23723,2760,11.6,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","丹波市",64691,6281,9.7,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","南あわじ市",47552,5265,11.1,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","朝来市",30689,3673,12.0,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","淡路市",44039,6372,14.5,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","宍粟市",38013,5145,13.5,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","加東市",40187,7956,19.8,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","たつの市",76909,9745,12.7,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","川辺郡猪名川町",31278,5389,17.2,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","多可郡多可町",20885,2141,10.3,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","加古郡稲美町",31142,5199,16.7,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","加古郡播磨町",34622,8590,24.8,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","神崎郡市川町",12192,1396,11.5,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","神崎郡福崎町",19353,2283,11.8,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","神崎郡神河町",11473,2021,17.6,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","揖保郡太子町",34280,4937,14.4,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","赤穂郡上郡町",15025,2506,16.7,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","佐用郡佐用町",16973,1835,10.8,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","美方郡香美町",17845,1944,10.9,"2019/01/01","2019/09/16"
"2019/09/16","兵庫県","美方郡新温泉町",14587,1358,9.3,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","奈良市",357171,55160,15.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","大和高田市",65205,8661,13.3,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","大和郡山市",86536,15321,17.7,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","天理市",65539,10872,16.6,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","橿原市",122242,32922,26.9,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","桜井市",57357,6683,11.7,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","五條市",30729,3451,11.2,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","御所市",25997,4116,15.8,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","生駒市",120132,28095,23.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","香芝市",79470,13015,16.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","葛城市",37441,3883,10.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","宇陀市",30439,4281,14.1,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","山辺郡山添村",3542,275,7.8,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","生駒郡平群町",18889,2807,14.9,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","生駒郡三郷町",23090,3530,15.3,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","生駒郡斑鳩町",28361,4866,17.2,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","生駒郡安堵町",7444,889,11.9,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","磯城郡川西町",8624,983,11.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","磯城郡三宅町",6940,709,10.2,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","磯城郡田原本町",31967,5049,15.8,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","宇陀郡曽爾村",1461,131,9.0,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","宇陀郡御杖村",1635,186,11.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","高市郡高取町",6799,763,11.2,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","高市郡明日香村",5572,596,10.7,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","北葛城郡上牧町",22477,3012,13.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","北葛城郡王寺町",24223,4775,19.7,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","北葛城郡広陵町",35000,4105,11.7,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","北葛城郡河合町",17776,2449,13.8,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡吉野町",7117,886,12.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡大淀町",17720,1939,10.9,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡下市町",5444,623,11.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡黒滝村",714,53,7.4,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡天川村",1410,129,9.1,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡野迫川村",397,74,18.6,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡十津川村",3305,383,11.6,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡下北山村",912,141,15.5,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡上北山村",500,131,26.2,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡川上村",1422,168,11.8,"2019/01/01","2019/09/16"
"2019/09/16","奈良県","吉野郡東吉野村",1782,125,7.0,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","和歌山市",368835,44145,12.0,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","海南市",51079,6201,12.1,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","橋本市",63024,9694,15.4,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","有田市",28244,2019,7.1,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","御坊市",23595,2520,10.7,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","田辺市",74250,8043,10.8,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","新宮市",28876,2969,10.3,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","紀の川市",62682,5947,9.5,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","岩出市",53908,5787,10.7,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","海草郡紀美野町",8914,946,10.6,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","伊都郡かつらぎ町",16970,1690,10.0,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","伊都郡九度山町",4324,480,11.1,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","伊都郡高野町",3073,418,13.6,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","有田郡湯浅町",12078,907,7.5,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","有田郡広川町",7054,465,6.6,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","有田郡有田川町",26590,2166,8.1,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","日高郡美浜町",7256,583,8.0,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","日高郡日高町",7940,512,6.4,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","日高郡由良町",5788,422,7.3,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","日高郡印南町",8322,589,7.1,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","日高郡みなべ町",12804,952,7.4,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","日高郡日高川町",9944,759,7.6,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","西牟婁郡白浜町",21624,2198,10.2,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","西牟婁郡上富田町",15593,1251,8.0,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","西牟婁郡すさみ町",4042,363,9.0,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","東牟婁郡那智勝浦町",15237,1588,10.4,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","東牟婁郡太地町",3127,248,7.9,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","東牟婁郡古座川町",2744,235,8.6,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","東牟婁郡北山村",436,62,14.2,"2019/01/01","2019/09/16"
"2019/09/16","和歌山県","東牟婁郡串本町",16245,1543,9.5,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","鳥取市",188286,21964,11.7,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","米子市",148524,15964,10.7,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","倉吉市",47257,4660,9.9,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","境港市",34201,3471,10.1,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","岩美郡岩美町",11638,1312,11.3,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","八頭郡若桜町",3254,292,9.0,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","八頭郡智頭町",7030,669,9.5,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","八頭郡八頭町",17233,1849,10.7,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","東伯郡三朝町",6543,652,10.0,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","東伯郡湯梨浜町",16982,1436,8.5,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","東伯郡琴浦町",17509,3386,19.3,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","東伯郡北栄町",15119,1312,8.7,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","西伯郡日吉津村",3559,357,10.0,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","西伯郡大山町",16352,1697,10.4,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","西伯郡南部町",10897,1155,10.6,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","西伯郡伯耆町",10955,1293,11.8,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","日野郡日南町",4616,552,12.0,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","日野郡日野町",3156,330,10.5,"2019/01/01","2019/09/16"
"2019/09/16","鳥取県","日野郡江府町",2941,264,9.0,"2019/01/01","2019/09/16"
"2019/09/16","島根県","松江市",202906,23038,11.4,"2019/01/01","2019/09/16"
"2019/09/16","島根県","浜田市",54328,8012,14.7,"2019/01/01","2019/09/16"
"2019/09/16","島根県","出雲市",175790,21855,12.4,"2019/01/01","2019/09/16"
"2019/09/16","島根県","益田市",46871,6409,13.7,"2019/01/01","2019/09/16"
"2019/09/16","島根県","大田市",34914,3965,11.4,"2019/01/01","2019/09/16"
"2019/09/16","島根県","安来市",38962,7346,18.9,"2019/01/01","2019/09/16"
"2019/09/16","島根県","江津市",23664,3333,14.1,"2019/01/01","2019/09/16"
"2019/09/16","島根県","雲南市",38479,3799,9.9,"2019/01/01","2019/09/16"
"2019/09/16","島根県","仁多郡奥出雲町",12694,1297,10.2,"2019/01/01","2019/09/16"
"2019/09/16","島根県","飯石郡飯南町",4898,438,8.9,"2019/01/01","2019/09/16"
"2019/09/16","島根県","邑智郡川本町",3317,485,14.6,"2019/01/01","2019/09/16"
"2019/09/16","島根県","邑智郡美郷町",4710,517,11.0,"2019/01/01","2019/09/16"
"2019/09/16","島根県","邑智郡邑南町",10805,1442,13.3,"2019/01/01","2019/09/16"
"2019/09/16","島根県","鹿足郡津和野町",7421,826,11.1,"2019/01/01","2019/09/16"
"2019/09/16","島根県","鹿足郡吉賀町",6288,563,9.0,"2019/01/01","2019/09/16"
"2019/09/16","島根県","隠岐郡海士町",2284,202,8.8,"2019/01/01","2019/09/16"
"2019/09/16","島根県","隠岐郡西ノ島町",2850,273,9.6,"2019/01/01","2019/09/16"
"2019/09/16","島根県","隠岐郡知夫村",638,69,10.8,"2019/01/01","2019/09/16"
"2019/09/16","島根県","隠岐郡隠岐の島町",14307,1526,10.7,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","岡山市",709241,77464,10.9,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","倉敷市",482541,59196,12.3,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","津山市",101486,10221,10.1,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","玉野市",59633,7314,12.3,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","笠岡市",48712,6662,13.7,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","井原市",40639,4677,11.5,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","総社市",69151,7785,11.3,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","高梁市",30648,3674,12.0,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","新見市",29624,3701,12.5,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","備前市",34781,4416,12.7,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","瀬戸内市",37411,4294,11.5,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","赤磐市",44303,4449,10.0,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","真庭市",45682,4465,9.8,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","美作市",27816,2941,10.6,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","浅口市",34498,3948,11.4,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","和気郡和気町",14284,1396,9.8,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","都窪郡早島町",12550,1265,10.1,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","浅口郡里庄町",11193,1396,12.5,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","小田郡矢掛町",14309,1219,8.5,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","真庭郡新庄村",930,87,9.4,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","苫田郡鏡野町",13024,1272,9.8,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","勝田郡勝央町",11111,1352,12.2,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","勝田郡奈義町",5901,521,8.8,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","英田郡西粟倉村",1458,155,10.6,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","久米郡久米南町",4877,508,10.4,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","久米郡美咲町",14388,1375,9.6,"2019/01/01","2019/09/16"
"2019/09/16","岡山県","加賀郡吉備中央町",11531,1212,10.5,"2019/01/01","2019/09/16"
"2019/09/16","広島県","広島市",1196138,159470,13.3,"2019/01/01","2019/09/16"
"2019/09/16","広島県","呉市",224922,34632,15.4,"2019/01/01","2019/09/16"
"2019/09/16","広島県","竹原市",25690,4151,16.2,"2019/01/01","2019/09/16"
"2019/09/16","広島県","三原市",94384,14765,15.6,"2019/01/01","2019/09/16"
"2019/09/16","広島県","尾道市",137643,16985,12.3,"2019/01/01","2019/09/16"
"2019/09/16","広島県","福山市",469960,42755,9.1,"2019/01/01","2019/09/16"
"2019/09/16","広島県","府中市",39595,4298,10.9,"2019/01/01","2019/09/16"
"2019/09/16","広島県","三次市",52556,6140,11.7,"2019/01/01","2019/09/16"
"2019/09/16","広島県","庄原市",35556,3602,10.1,"2019/01/01","2019/09/16"
"2019/09/16","広島県","大竹市",27212,3657,13.4,"2019/01/01","2019/09/16"
"2019/09/16","広島県","東広島市",187718,33219,17.7,"2019/01/01","2019/09/16"
"2019/09/16","広島県","廿日市市",117483,15629,13.3,"2019/01/01","2019/09/16"
"2019/09/16","広島県","安芸高田市",28808,4220,14.6,"2019/01/01","2019/09/16"
"2019/09/16","広島県","江田島市",23501,3110,13.2,"2019/01/01","2019/09/16"
"2019/09/16","広島県","安芸郡府中町",52224,7604,14.6,"2019/01/01","2019/09/16"
"2019/09/16","広島県","安芸郡海田町",30009,4576,15.2,"2019/01/01","2019/09/16"
"2019/09/16","広島県","安芸郡熊野町",24180,3858,16.0,"2019/01/01","2019/09/16"
"2019/09/16","広島県","安芸郡坂町",13048,1703,13.1,"2019/01/01","2019/09/16"
"2019/09/16","広島県","山県郡安芸太田町",6275,750,12.0,"2019/01/01","2019/09/16"
"2019/09/16","広島県","山県郡北広島町",18780,2339,12.5,"2019/01/01","2019/09/16"
"2019/09/16","広島県","豊田郡大崎上島町",7538,1052,14.0,"2019/01/01","2019/09/16"
"2019/09/16","広島県","世羅郡世羅町",16309,1781,10.9,"2019/01/01","2019/09/16"
"2019/09/16","広島県","神石郡神石高原町",9103,1067,11.7,"2019/01/01","2019/09/16"
"2019/09/16","山口県","下関市",263573,33310,12.6,"2019/01/01","2019/09/16"
"2019/09/16","山口県","宇部市",165409,26065,15.8,"2019/01/01","2019/09/16"
"2019/09/16","山口県","山口市",192246,24086,12.5,"2019/01/01","2019/09/16"
"2019/09/16","山口県","萩市",47625,6618,13.9,"2019/01/01","2019/09/16"
"2019/09/16","山口県","防府市",116435,15936,13.7,"2019/01/01","2019/09/16"
"2019/09/16","山口県","下松市",57103,7535,13.2,"2019/01/01","2019/09/16"
"2019/09/16","山口県","岩国市",135342,18817,13.9,"2019/01/01","2019/09/16"
"2019/09/16","山口県","光市",51324,9763,19.0,"2019/01/01","2019/09/16"
"2019/09/16","山口県","長門市",34305,4457,13.0,"2019/01/01","2019/09/16"
"2019/09/16","山口県","柳井市",32031,4193,13.1,"2019/01/01","2019/09/16"
"2019/09/16","山口県","美祢市",24567,3091,12.6,"2019/01/01","2019/09/16"
"2019/09/16","山口県","周南市",143827,21784,15.1,"2019/01/01","2019/09/16"
"2019/09/16","山口県","山陽小野田市",63168,7031,11.1,"2019/01/01","2019/09/16"
"2019/09/16","山口県","大島郡周防大島町",16320,2561,15.7,"2019/01/01","2019/09/16"
"2019/09/16","山口県","玖珂郡和木町",6437,957,14.9,"2019/01/01","2019/09/16"
"2019/09/16","山口県","熊毛郡上関町",2758,170,6.2,"2019/01/01","2019/09/16"
"2019/09/16","山口県","熊毛郡田布施町",15378,2085,13.6,"2019/01/01","2019/09/16"
"2019/09/16","山口県","熊毛郡平生町",11918,1387,11.6,"2019/01/01","2019/09/16"
"2019/09/16","山口県","阿武郡阿武町",3313,347,10.5,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","徳島市",254416,28863,11.3,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","鳴門市",57837,8180,14.1,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","小松島市",38018,4365,11.5,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","阿南市",73507,8024,10.9,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","吉野川市",41338,3439,8.3,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","阿波市",37761,3508,9.3,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","美馬市",29432,3733,12.7,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","三好市",26230,3812,14.5,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","勝浦郡勝浦町",5272,475,9.0,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","勝浦郡上勝町",1547,237,15.3,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","名東郡佐那河内村",2362,283,12.0,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","名西郡石井町",25967,2274,8.8,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","名西郡神山町",5319,432,8.1,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","那賀郡那賀町",8415,604,7.2,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","海部郡牟岐町",4144,327,7.9,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","海部郡美波町",6771,738,10.9,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","海部郡海陽町",9467,734,7.8,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","板野郡松茂町",15167,2125,14.0,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","板野郡北島町",23260,2676,11.5,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","板野郡藍住町",35233,3886,11.0,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","板野郡板野町",13554,1648,12.2,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","板野郡上板町",12087,858,7.1,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","美馬郡つるぎ町",8959,1244,13.9,"2019/01/01","2019/09/16"
"2019/09/16","徳島県","三好郡東みよし町",14456,1347,9.3,"2019/01/01","2019/09/16"
"2019/09/16","香川県","高松市",428296,52423,12.2,"2019/01/01","2019/09/16"
"2019/09/16","香川県","丸亀市",113066,11250,9.9,"2019/01/01","2019/09/16"
"2019/09/16","香川県","坂出市",53249,5517,10.4,"2019/01/01","2019/09/16"
"2019/09/16","香川県","善通寺市",32389,3553,11.0,"2019/01/01","2019/09/16"
"2019/09/16","香川県","観音寺市",60466,5784,9.6,"2019/01/01","2019/09/16"
"2019/09/16","香川県","さぬき市",48868,5021,10.3,"2019/01/01","2019/09/16"
"2019/09/16","香川県","東かがわ市",30901,3214,10.4,"2019/01/01","2019/09/16"
"2019/09/16","香川県","三豊市",65959,8323,12.6,"2019/01/01","2019/09/16"
"2019/09/16","香川県","小豆郡土庄町",13964,1419,10.2,"2019/01/01","2019/09/16"
"2019/09/16","香川県","小豆郡小豆島町",14768,1373,9.3,"2019/01/01","2019/09/16"
"2019/09/16","香川県","木田郡三木町",28331,2851,10.1,"2019/01/01","2019/09/16"
"2019/09/16","香川県","香川郡直島町",3085,323,10.5,"2019/01/01","2019/09/16"
"2019/09/16","香川県","綾歌郡宇多津町",18478,1730,9.4,"2019/01/01","2019/09/16"
"2019/09/16","香川県","綾歌郡綾川町",24255,2172,9.0,"2019/01/01","2019/09/16"
"2019/09/16","香川県","仲多度郡琴平町",9157,1079,11.8,"2019/01/01","2019/09/16"
"2019/09/16","香川県","仲多度郡多度津町",23444,2353,10.0,"2019/01/01","2019/09/16"
"2019/09/16","香川県","仲多度郡まんのう町",18660,1609,8.6,"2019/01/01","2019/09/16"
