"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日","団体コード"
"2022/09/30","北海道","空知郡南幌町",7378,3804,51.6,"2022/01/01","2022/09/30",14231
"2022/09/30","北海道","空知郡奈井江町",5090,2835,55.7,"2022/01/01","2022/09/30",14249
"2022/09/30","北海道","空知郡上砂川町",2698,1287,47.7,"2022/01/01","2022/09/30",14257
"2022/09/30","北海道","夕張郡由仁町",4871,2169,44.5,"2022/01/01","2022/09/30",14273
"2022/09/30","北海道","夕張郡長沼町",10336,4766,46.1,"2022/01/01","2022/09/30",14281
"2022/09/30","北海道","夕張郡栗山町",11308,4539,40.1,"2022/01/01","2022/09/30",14290
"2022/09/30","北海道","樺戸郡月形町",2955,1218,41.2,"2022/01/01","2022/09/30",14303
"2022/09/30","北海道","樺戸郡浦臼町",1692,726,42.9,"2022/01/01","2022/09/30",14311
"2022/09/30","北海道","樺戸郡新十津川町",6507,3094,47.5,"2022/01/01","2022/09/30",14320
"2022/09/30","北海道","雨竜郡妹背牛町",2757,1457,52.8,"2022/01/01","2022/09/30",14338
"2022/09/30","北海道","雨竜郡秩父別町",2331,1069,45.9,"2022/01/01","2022/09/30",14346
"2022/09/30","北海道","雨竜郡雨竜町",2214,877,39.6,"2022/01/01","2022/09/30",14362
"2022/09/30","北海道","雨竜郡北竜町",1713,1063,62.1,"2022/01/01","2022/09/30",14371
"2022/09/30","北海道","雨竜郡沼田町",2951,1523,51.6,"2022/01/01","2022/09/30",14389
"2022/09/30","北海道","上川郡鷹栖町",6701,2854,42.6,"2022/01/01","2022/09/30",14524
"2022/09/30","北海道","上川郡東神楽町",10110,4565,45.2,"2022/01/01","2022/09/30",14532
"2022/09/30","北海道","上川郡当麻町",6267,2581,41.2,"2022/01/01","2022/09/30",14541
"2022/09/30","北海道","上川郡比布町",3532,1512,42.8,"2022/01/01","2022/09/30",14559
"2022/09/30","北海道","上川郡愛別町",2612,1743,66.7,"2022/01/01","2022/09/30",14567
"2022/09/30","北海道","上川郡上川町",3308,1481,44.8,"2022/01/01","2022/09/30",14575
"2022/09/30","北海道","上川郡東川町",8390,4196,50.0,"2022/01/01","2022/09/30",14583
"2022/09/30","北海道","上川郡美瑛町",9636,4127,42.8,"2022/01/01","2022/09/30",14591
"2022/09/30","北海道","空知郡上富良野町",10342,5798,56.1,"2022/01/01","2022/09/30",14605
"2022/09/30","北海道","空知郡中富良野町",4796,2639,55.0,"2022/01/01","2022/09/30",14613
"2022/09/30","北海道","空知郡南富良野町",2363,1088,46.0,"2022/01/01","2022/09/30",14621
"2022/09/30","北海道","勇払郡占冠村",1229,537,43.7,"2022/01/01","2022/09/30",14630
"2022/09/30","北海道","上川郡和寒町",3097,1391,44.9,"2022/01/01","2022/09/30",14648
"2022/09/30","北海道","上川郡剣淵町",2950,1154,39.1,"2022/01/01","2022/09/30",14656
"2022/09/30","北海道","上川郡下川町",3098,1015,32.8,"2022/01/01","2022/09/30",14681
"2022/09/30","北海道","中川郡美深町",3991,1429,35.8,"2022/01/01","2022/09/30",14699
"2022/09/30","北海道","中川郡音威子府村",682,290,42.5,"2022/01/01","2022/09/30",14702
"2022/09/30","北海道","中川郡中川町",1413,515,36.4,"2022/01/01","2022/09/30",14711
"2022/09/30","北海道","雨竜郡幌加内町",1332,566,42.5,"2022/01/01","2022/09/30",14729
"2022/09/30","北海道","増毛郡増毛町",3964,1718,43.3,"2022/01/01","2022/09/30",14818
"2022/09/30","北海道","留萌郡小平町",2922,1188,40.7,"2022/01/01","2022/09/30",14826
"2022/09/30","北海道","苫前郡苫前町",2888,1264,43.8,"2022/01/01","2022/09/30",14834
"2022/09/30","北海道","苫前郡羽幌町",6531,2623,40.2,"2022/01/01","2022/09/30",14842
"2022/09/30","北海道","苫前郡初山別村",1113,498,44.7,"2022/01/01","2022/09/30",14851
"2022/09/30","北海道","天塩郡遠別町",2466,931,37.8,"2022/01/01","2022/09/30",14869
"2022/09/30","北海道","天塩郡天塩町",2891,1592,55.1,"2022/01/01","2022/09/30",14877
"2022/09/30","北海道","宗谷郡猿払村",2627,1427,54.3,"2022/01/01","2022/09/30",15113
"2022/09/30","北海道","枝幸郡浜頓別町",3442,1461,42.4,"2022/01/01","2022/09/30",15121
"2022/09/30","北海道","枝幸郡中頓別町",1637,701,42.8,"2022/01/01","2022/09/30",15130
"2022/09/30","北海道","枝幸郡枝幸町",7640,3466,45.4,"2022/01/01","2022/09/30",15148
"2022/09/30","北海道","天塩郡豊富町",3756,1581,42.1,"2022/01/01","2022/09/30",15164
"2022/09/30","北海道","礼文郡礼文町",2360,904,38.3,"2022/01/01","2022/09/30",15172
"2022/09/30","北海道","利尻郡利尻町",1931,889,46.0,"2022/01/01","2022/09/30",15181
"2022/09/30","北海道","利尻郡利尻富士町",2333,1126,48.3,"2022/01/01","2022/09/30",15199
"2022/09/30","北海道","天塩郡幌延町",2240,990,44.2,"2022/01/01","2022/09/30",15202
"2022/09/30","北海道","網走郡美幌町",18563,7278,39.2,"2022/01/01","2022/09/30",15431
"2022/09/30","北海道","網走郡津別町",4331,1474,34.0,"2022/01/01","2022/09/30",15440
"2022/09/30","北海道","斜里郡斜里町",11001,5095,46.3,"2022/01/01","2022/09/30",15458
"2022/09/30","北海道","斜里郡清里町",3879,1394,35.9,"2022/01/01","2022/09/30",15466
"2022/09/30","北海道","斜里郡小清水町",4579,1905,41.6,"2022/01/01","2022/09/30",15474
"2022/09/30","北海道","常呂郡訓子府町",4738,1709,36.1,"2022/01/01","2022/09/30",15491
"2022/09/30","北海道","常呂郡置戸町",2715,1055,38.9,"2022/01/01","2022/09/30",15504
"2022/09/30","北海道","常呂郡佐呂間町",4842,1949,40.3,"2022/01/01","2022/09/30",15521
"2022/09/30","北海道","紋別郡遠軽町",18956,7204,38.0,"2022/01/01","2022/09/30",15555
"2022/09/30","北海道","紋別郡湧別町",8316,3174,38.2,"2022/01/01","2022/09/30",15598
"2022/09/30","北海道","紋別郡滝上町",2412,783,32.5,"2022/01/01","2022/09/30",15601
"2022/09/30","北海道","紋別郡興部町",3687,1439,39.0,"2022/01/01","2022/09/30",15610
"2022/09/30","北海道","紋別郡西興部村",1033,376,36.4,"2022/01/01","2022/09/30",15628
"2022/09/30","北海道","紋別郡雄武町",4223,1740,41.2,"2022/01/01","2022/09/30",15636
"2022/09/30","北海道","網走郡大空町",6843,2385,34.9,"2022/01/01","2022/09/30",15644
"2022/09/30","北海道","虻田郡豊浦町",3731,1194,32.0,"2022/01/01","2022/09/30",15717
"2022/09/30","北海道","有珠郡壮瞥町",2392,1630,68.1,"2022/01/01","2022/09/30",15750
"2022/09/30","北海道","白老郡白老町",16052,6507,40.5,"2022/01/01","2022/09/30",15784
"2022/09/30","北海道","勇払郡厚真町",4393,1887,43.0,"2022/01/01","2022/09/30",15814
"2022/09/30","北海道","虻田郡洞爺湖町",8235,3205,38.9,"2022/01/01","2022/09/30",15849
"2022/09/30","北海道","勇払郡安平町",7394,3428,46.4,"2022/01/01","2022/09/30",15857
"2022/09/30","北海道","勇払郡むかわ町",7579,3431,45.3,"2022/01/01","2022/09/30",15865
"2022/09/30","北海道","沙流郡日高町",11445,3951,34.5,"2022/01/01","2022/09/30",16012
"2022/09/30","北海道","沙流郡平取町",4659,1578,33.9,"2022/01/01","2022/09/30",16021
"2022/09/30","北海道","新冠郡新冠町",5249,1915,36.5,"2022/01/01","2022/09/30",16047
"2022/09/30","北海道","浦河郡浦河町",11720,4262,36.4,"2022/01/01","2022/09/30",16071
"2022/09/30","北海道","様似郡様似町",4087,1247,30.5,"2022/01/01","2022/09/30",16080
"2022/09/30","北海道","幌泉郡えりも町",4428,1423,32.1,"2022/01/01","2022/09/30",16098
"2022/09/30","北海道","日高郡新ひだか町",21388,9912,46.3,"2022/01/01","2022/09/30",16101
"2022/09/30","北海道","河東郡音更町",43483,15969,36.7,"2022/01/01","2022/09/30",16314
"2022/09/30","北海道","河東郡士幌町",5946,1993,33.5,"2022/01/01","2022/09/30",16322
"2022/09/30","北海道","河東郡上士幌町",4935,1782,36.1,"2022/01/01","2022/09/30",16331
"2022/09/30","北海道","河東郡鹿追町",5228,2219,42.4,"2022/01/01","2022/09/30",16349
"2022/09/30","北海道","上川郡新得町",5668,1853,32.7,"2022/01/01","2022/09/30",16357
"2022/09/30","北海道","上川郡清水町",9157,2901,31.7,"2022/01/01","2022/09/30",16365
"2022/09/30","北海道","河西郡芽室町",18181,7121,39.2,"2022/01/01","2022/09/30",16373
"2022/09/30","北海道","河西郡中札内村",3913,1583,40.5,"2022/01/01","2022/09/30",16381
"2022/09/30","北海道","河西郡更別村",3177,1646,51.8,"2022/01/01","2022/09/30",16390
"2022/09/30","北海道","広尾郡大樹町",5423,2023,37.3,"2022/01/01","2022/09/30",16411
"2022/09/30","北海道","広尾郡広尾町",6359,2369,37.3,"2022/01/01","2022/09/30",16420
"2022/09/30","北海道","中川郡幕別町",26273,10005,38.1,"2022/01/01","2022/09/30",16438
"2022/09/30","北海道","中川郡池田町",6288,3016,48.0,"2022/01/01","2022/09/30",16446
"2022/09/30","北海道","中川郡豊頃町",3031,1251,41.3,"2022/01/01","2022/09/30",16454
"2022/09/30","北海道","中川郡本別町",6545,1793,27.4,"2022/01/01","2022/09/30",16462
"2022/09/30","北海道","足寄郡足寄町",6545,2698,41.2,"2022/01/01","2022/09/30",16471
"2022/09/30","北海道","足寄郡陸別町",2279,724,31.8,"2022/01/01","2022/09/30",16489
"2022/09/30","北海道","十勝郡浦幌町",4416,1507,34.1,"2022/01/01","2022/09/30",16497
"2022/09/30","北海道","釧路郡釧路町",19152,9928,51.8,"2022/01/01","2022/09/30",16616
"2022/09/30","北海道","厚岸郡厚岸町",8808,3232,36.7,"2022/01/01","2022/09/30",16624
"2022/09/30","北海道","厚岸郡浜中町",5499,2162,39.3,"2022/01/01","2022/09/30",16632
"2022/09/30","北海道","川上郡標茶町",7287,2621,36.0,"2022/01/01","2022/09/30",16641
"2022/09/30","北海道","川上郡弟子屈町",6840,2645,38.7,"2022/01/01","2022/09/30",16659
"2022/09/30","北海道","阿寒郡鶴居村",2481,999,40.3,"2022/01/01","2022/09/30",16675
"2022/09/30","北海道","白糠郡白糠町",7391,3437,46.5,"2022/01/01","2022/09/30",16683
"2022/09/30","北海道","野付郡別海町",14558,5552,38.1,"2022/01/01","2022/09/30",16918
"2022/09/30","北海道","標津郡中標津町",22978,10594,46.1,"2022/01/01","2022/09/30",16926
"2022/09/30","北海道","標津郡標津町",5056,2218,43.9,"2022/01/01","2022/09/30",16934
"2022/09/30","北海道","目梨郡羅臼町",4595,1843,40.1,"2022/01/01","2022/09/30",16942
"2022/09/30","青森県","青森市",275099,124030,45.1,"2022/01/01","2022/09/30",22012
"2022/09/30","青森県","弘前市",166385,71732,43.1,"2022/01/01","2022/09/30",22021
"2022/09/30","青森県","八戸市",223434,97728,43.7,"2022/01/01","2022/09/30",22039
"2022/09/30","青森県","黒石市",31975,12693,39.7,"2022/01/01","2022/09/30",22047
"2022/09/30","青森県","五所川原市",52432,21977,41.9,"2022/01/01","2022/09/30",22055
"2022/09/30","青森県","十和田市",59666,27820,46.6,"2022/01/01","2022/09/30",22063
"2022/09/30","青森県","三沢市",38744,19064,49.2,"2022/01/01","2022/09/30",22071
"2022/09/30","青森県","むつ市",54967,26338,47.9,"2022/01/01","2022/09/30",22080
"2022/09/30","青森県","つがる市",30777,13434,43.6,"2022/01/01","2022/09/30",22098
"2022/09/30","青森県","平川市",30505,14408,47.2,"2022/01/01","2022/09/30",22101
"2022/09/30","青森県","東津軽郡平内町",10422,5007,48.0,"2022/01/01","2022/09/30",23019
"2022/09/30","青森県","東津軽郡今別町",2426,896,36.9,"2022/01/01","2022/09/30",23035
"2022/09/30","青森県","東津軽郡蓬田村",2648,981,37.0,"2022/01/01","2022/09/30",23043
"2022/09/30","青森県","東津軽郡外ヶ浜町",5521,2155,39.0,"2022/01/01","2022/09/30",23078
"2022/09/30","青森県","西津軽郡鰺ヶ沢町",9235,3315,35.9,"2022/01/01","2022/09/30",23213
"2022/09/30","青森県","西津軽郡深浦町",7538,2791,37.0,"2022/01/01","2022/09/30",23230
"2022/09/30","青森県","中津軽郡西目屋村",1301,482,37.0,"2022/01/01","2022/09/30",23434
"2022/09/30","青森県","南津軽郡藤崎町",14704,5381,36.6,"2022/01/01","2022/09/30",23612
"2022/09/30","青森県","南津軽郡大鰐町",8947,4073,45.5,"2022/01/01","2022/09/30",23621
"2022/09/30","青森県","南津軽郡田舎館村",7578,3256,43.0,"2022/01/01","2022/09/30",23671
"2022/09/30","青森県","北津軽郡板柳町",12987,5042,38.8,"2022/01/01","2022/09/30",23817
"2022/09/30","青森県","北津軽郡鶴田町",12238,4636,37.9,"2022/01/01","2022/09/30",23841
"2022/09/30","青森県","北津軽郡中泊町",10278,6309,61.4,"2022/01/01","2022/09/30",23876
"2022/09/30","青森県","上北郡野辺地町",12646,5051,39.9,"2022/01/01","2022/09/30",24015
"2022/09/30","青森県","上北郡七戸町",14911,6900,46.3,"2022/01/01","2022/09/30",24023
"2022/09/30","青森県","上北郡六戸町",10913,4832,44.3,"2022/01/01","2022/09/30",24058
"2022/09/30","青森県","上北郡横浜町",4319,2011,46.6,"2022/01/01","2022/09/30",24066
"2022/09/30","青森県","上北郡東北町",16934,7386,43.6,"2022/01/01","2022/09/30",24082
"2022/09/30","青森県","上北郡六ヶ所村",9999,3518,35.2,"2022/01/01","2022/09/30",24112
"2022/09/30","青森県","上北郡おいらせ町",25324,10523,41.6,"2022/01/01","2022/09/30",24121
"2022/09/30","青森県","下北郡大間町",4972,1755,35.3,"2022/01/01","2022/09/30",24236
"2022/09/30","青森県","下北郡東通村",6037,2300,38.1,"2022/01/01","2022/09/30",24244
"2022/09/30","青森県","下北郡風間浦村",1740,663,38.1,"2022/01/01","2022/09/30",24252
"2022/09/30","青森県","下北郡佐井村",1825,941,51.6,"2022/01/01","2022/09/30",24261
"2022/09/30","青森県","三戸郡三戸町",9456,3554,37.6,"2022/01/01","2022/09/30",24414
"2022/09/30","青森県","三戸郡五戸町",16388,5567,34.0,"2022/01/01","2022/09/30",24422
"2022/09/30","青森県","三戸郡田子町",5145,2105,40.9,"2022/01/01","2022/09/30",24431
"2022/09/30","青森県","三戸郡南部町",17301,6217,35.9,"2022/01/01","2022/09/30",24457
"2022/09/30","青森県","三戸郡階上町",13064,4924,37.7,"2022/01/01","2022/09/30",24465
"2022/09/30","青森県","三戸郡新郷村",2300,868,37.7,"2022/01/01","2022/09/30",24503
"2022/09/30","岩手県","盛岡市",285270,142908,50.1,"2022/01/01","2022/09/30",32018
"2022/09/30","岩手県","宮古市",49274,20356,41.3,"2022/01/01","2022/09/30",32026
"2022/09/30","岩手県","大船渡市",34285,14526,42.4,"2022/01/01","2022/09/30",32034
"2022/09/30","岩手県","花巻市",93493,36781,39.3,"2022/01/01","2022/09/30",32051
"2022/09/30","岩手県","北上市",92413,34970,37.8,"2022/01/01","2022/09/30",32069
"2022/09/30","岩手県","久慈市",33344,11530,34.6,"2022/01/01","2022/09/30",32077
"2022/09/30","岩手県","遠野市",25526,8788,34.4,"2022/01/01","2022/09/30",32085
"2022/09/30","岩手県","一関市",111792,44081,39.4,"2022/01/01","2022/09/30",32093
"2022/09/30","岩手県","陸前高田市",18338,7050,38.4,"2022/01/01","2022/09/30",32107
"2022/09/30","岩手県","釜石市",31413,14616,46.5,"2022/01/01","2022/09/30",32115
"2022/09/30","岩手県","二戸市",25665,8939,34.8,"2022/01/01","2022/09/30",32131
"2022/09/30","岩手県","八幡平市",24287,10059,41.4,"2022/01/01","2022/09/30",32140
"2022/09/30","岩手県","奥州市",113162,52059,46.0,"2022/01/01","2022/09/30",32158
"2022/09/30","岩手県","滝沢市",55642,24881,44.7,"2022/01/01","2022/09/30",32166
"2022/09/30","岩手県","岩手郡雫石町",15795,5541,35.1,"2022/01/01","2022/09/30",33014
"2022/09/30","岩手県","岩手郡葛巻町",5745,3640,63.4,"2022/01/01","2022/09/30",33022
"2022/09/30","岩手県","岩手郡岩手町",12425,4643,37.4,"2022/01/01","2022/09/30",33031
"2022/09/30","岩手県","紫波郡紫波町",33188,14781,44.5,"2022/01/01","2022/09/30",33219
"2022/09/30","岩手県","紫波郡矢巾町",26940,12132,45.0,"2022/01/01","2022/09/30",33227
"2022/09/30","岩手県","和賀郡西和賀町",5219,1647,31.6,"2022/01/01","2022/09/30",33669
"2022/09/30","岩手県","胆沢郡金ケ崎町",15419,6100,39.6,"2022/01/01","2022/09/30",33812
"2022/09/30","岩手県","西磐井郡平泉町",7232,2494,34.5,"2022/01/01","2022/09/30",34029
"2022/09/30","岩手県","気仙郡住田町",5050,1920,38.0,"2022/01/01","2022/09/30",34410
"2022/09/30","岩手県","上閉伊郡大槌町",11158,3624,32.5,"2022/01/01","2022/09/30",34614
"2022/09/30","岩手県","下閉伊郡山田町",14808,6111,41.3,"2022/01/01","2022/09/30",34827
"2022/09/30","岩手県","下閉伊郡岩泉町",8591,3127,36.4,"2022/01/01","2022/09/30",34835
"2022/09/30","岩手県","下閉伊郡田野畑村",3117,903,29.0,"2022/01/01","2022/09/30",34843
"2022/09/30","岩手県","下閉伊郡普代村",2483,966,38.9,"2022/01/01","2022/09/30",34851
"2022/09/30","岩手県","九戸郡軽米町",8555,3449,40.3,"2022/01/01","2022/09/30",35017
"2022/09/30","岩手県","九戸郡野田村",4105,1425,34.7,"2022/01/01","2022/09/30",35033
"2022/09/30","岩手県","九戸郡九戸村",5468,2093,38.3,"2022/01/01","2022/09/30",35068
"2022/09/30","岩手県","九戸郡洋野町",15717,6708,42.7,"2022/01/01","2022/09/30",35076
"2022/09/30","岩手県","二戸郡一戸町",11560,4165,36.0,"2022/01/01","2022/09/30",35246
"2022/09/30","宮城県","仙台市",1065365,558255,52.4,"2022/01/01","2022/09/30",41009
"2022/09/30","宮城県","石巻市",138686,56881,41.0,"2022/01/01","2022/09/30",42021
"2022/09/30","宮城県","塩竈市",52995,25402,47.9,"2022/01/01","2022/09/30",42030
"2022/09/30","宮城県","気仙沼市",60151,25553,42.5,"2022/01/01","2022/09/30",42056
"2022/09/30","宮城県","白石市",32526,12776,39.3,"2022/01/01","2022/09/30",42064
"2022/09/30","宮城県","名取市",79504,40138,50.5,"2022/01/01","2022/09/30",42072
"2022/09/30","宮城県","角田市",27770,10954,39.4,"2022/01/01","2022/09/30",42081
"2022/09/30","宮城県","多賀城市",62136,31217,50.2,"2022/01/01","2022/09/30",42099
"2022/09/30","宮城県","岩沼市",43878,20172,46.0,"2022/01/01","2022/09/30",42111
"2022/09/30","宮城県","登米市",76120,24369,32.0,"2022/01/01","2022/09/30",42129
"2022/09/30","宮城県","栗原市",64621,23662,36.6,"2022/01/01","2022/09/30",42137
"2022/09/30","宮城県","東松島市",39304,17414,44.3,"2022/01/01","2022/09/30",42145
"2022/09/30","宮城県","大崎市",126836,53450,42.1,"2022/01/01","2022/09/30",42153
"2022/09/30","宮城県","富谷市",52494,26810,51.1,"2022/01/01","2022/09/30",42161
"2022/09/30","宮城県","刈田郡蔵王町",11490,4531,39.4,"2022/01/01","2022/09/30",43010
"2022/09/30","宮城県","刈田郡七ヶ宿町",1285,619,48.2,"2022/01/01","2022/09/30",43028
"2022/09/30","宮城県","柴田郡大河原町",23660,11090,46.9,"2022/01/01","2022/09/30",43214
"2022/09/30","宮城県","柴田郡村田町",10404,4036,38.8,"2022/01/01","2022/09/30",43222
"2022/09/30","宮城県","柴田郡柴田町",37267,19882,53.4,"2022/01/01","2022/09/30",43231
"2022/09/30","宮城県","柴田郡川崎町",8430,3681,43.7,"2022/01/01","2022/09/30",43249
"2022/09/30","宮城県","伊具郡丸森町",12534,4302,34.3,"2022/01/01","2022/09/30",43419
"2022/09/30","宮城県","亘理郡亘理町",33419,15529,46.5,"2022/01/01","2022/09/30",43613
"2022/09/30","宮城県","亘理郡山元町",11945,4910,41.1,"2022/01/01","2022/09/30",43621
"2022/09/30","宮城県","宮城郡松島町",13502,6242,46.2,"2022/01/01","2022/09/30",44016
"2022/09/30","宮城県","宮城郡七ヶ浜町",18247,7572,41.5,"2022/01/01","2022/09/30",44041
"2022/09/30","宮城県","宮城郡利府町",36074,18212,50.5,"2022/01/01","2022/09/30",44067
"2022/09/30","宮城県","黒川郡大和町",28130,13173,46.8,"2022/01/01","2022/09/30",44211
"2022/09/30","宮城県","黒川郡大郷町",7831,2533,32.3,"2022/01/01","2022/09/30",44229
"2022/09/30","宮城県","黒川郡大衡村",5770,2573,44.6,"2022/01/01","2022/09/30",44245
"2022/09/30","宮城県","加美郡色麻町",6523,2882,44.2,"2022/01/01","2022/09/30",44440
"2022/09/30","宮城県","加美郡加美町",22115,8720,39.4,"2022/01/01","2022/09/30",44458
